,clean_sentence,clean_token,ref_type,original_ref_type
380,honeycomb fresh cut smell rich sweet,honeycomb smell sweet  ,Olfactive,Quality
316,maple bacon fry kitchen send sweet smoky scent,bacon smoky sweet scent  ,Olfactive,Quality
76,sweet milky scent coconut oil linger skin,coconut scent sweet  ,Olfactive,Quality
527,autumn leaf pile burn sharp smoke smell,burn leaf sharp smoke  ,Olfactive,Quality
568,walnut crack shell release woody nutty aroma,aroma nutty walnut woody  ,Olfactive,Quality
30,burn sugar leave bitter smell small kitchen,bitter smell  ,Olfactive,Quality
73,sweet strawberry peak ripeness release juicy sugary fragrance,fragrance sweet  ,Olfactive,Quality
163,banana peel sit sun emit sour odor,banana odor sour  ,Olfactive,Quality
361,egg salad sandwich emit sulfur smell,sulfur smell  ,Olfactive,Quality
420,frying bacon fill room mouthwatering scent,bacon scent  ,Olfactive,Quality
572,fridge whiff stale meat onion linger,meat onion stale whiff  ,Olfactive,Quality
39,steamed rice release neutral soft smell simple comfort,smell  ,Olfactive,Quality
408,fridge emit faint onion fish smell,fish onion smell  ,Olfactive,Quality
208,curry simmer pot fill room exotic spicy aroma,aroma curry spicy  ,Olfactive,Quality
554,garlic crush paste give strong aroma,aroma garlic strong  ,Olfactive,Quality
81,earthy decay vegetation scent,earthy scent  ,Olfactive,Quality
356,mint leaf tea cup release crisp scent,crisp mint scent  ,Olfactive,Quality
499,simmer broth carry garlic lemongrass aroma,aroma broth garlic lemongrass  ,Olfactive,Quality
60,delicate scent lilac remind spring morning,scent  ,Olfactive,Quality
78,aromatic clove give cider festive spicy fragrance,clove fragrance spicy  ,Olfactive,Quality
228,burn marshmallow give sugary charred smell,charred smell sugary  ,Olfactive,Quality
274,whiff manure drift wind farm,manure whiff  ,Olfactive,Quality
218,bar smell stale beer smoke,beer smell smoke stale  ,Olfactive,Quality
11,acrid scent burn toast linger unpleasantly air,scent  ,Olfactive,Quality
576,baby lotion rub skin sweet powdery scent,powdery lotion sweet scent  ,Olfactive,Quality
83,sharp peppery aroma arugula fill garden spring,aroma sharp  ,Olfactive,Quality
340,oatmeal cinnamon bubble stovetop homey smell,cinnamon oatmeal smell  ,Olfactive,Quality
433,rotten egg smash sidewalk sulfurous stench,egg rotten stench  ,Olfactive,Quality
79,clean linen smell faintly lavender sunlight wash,clean lavender smell  ,Olfactive,Quality
447,pot simmer stew onion thyme meat aroma,aroma meat onion stew thyme  ,Olfactive,Quality
110,hall hospital sterile carry faint scent antiseptic,antiseptic scent  ,Olfactive,Quality
275,bar soap blend oatmeal lavender scent,lavender oatmeal scent  ,Olfactive,Quality
167,cooked cabbage fill house unmistakable odor,cabbage odor  ,Olfactive,Quality
535,old suitcase lined velvet hold scent travel mildew,mildew scent velvet  ,Olfactive,Quality
400,air smell sulfur warning nearby spring,sulfur smell  ,Olfactive,Quality
264,butcher shop smell raw meat faint bleach,bleach meat smell  ,Olfactive,Quality
104,whiff fresh paint sting nose,fresh paint whiff  ,Olfactive,Quality
261,musty book line ancient library shelf,book musty  ,Olfactive,Quality
165,garlic sauteed olive oil release mouthwatering aroma,aroma garlic oil  ,Olfactive,Quality
140,pepper grind salad release spicy pungent scent,pungent scent spicy  ,Olfactive,Quality
472,aroma hot soup swirl steam bowl,aroma soup  ,Olfactive,Quality
9,sea breeze carry salty briny note seaweed,briny salty sea  ,Olfactive,Quality
148,old closet smell mix cedar mothball,cedar mothball smell,Olfactive,Quality
353,restaurant kitchen filled scent spice broth,broth scent spice  ,Olfactive,Quality
438,fresh rain hit asphalt smell mineral ozone,asphalt mineral ozone smell  ,Olfactive,Quality
289,ice cream parlor sweet sugary aroma drift street,aroma sugary sweet  ,Olfactive,Quality
574,freshly peeled orange spray citrus zest,orange citrus zest  ,Olfactive,Quality
575,autumn leaf pile burn sharp smoke smell,burn leaf sharp smoke  ,Olfactive,Quality
84,melt chocolate give irresistible sweet creamy perfume,creamy perfume sweet  ,Olfactive,Quality
158,hospital corridor sterile smell bleach medicine,bleach medicine smell  ,Olfactive,Quality
204,attic smell dust mothball memory,dust mothball smell  ,Olfactive,Quality
517,hotdog stand steam ketchup onion drift scent,hotdog ketchup onion scent  ,Olfactive,Quality
341,toothpaste minty foam smell clean,clean minty smell  ,Olfactive,Quality
424,school hallway smell pencil disinfectant sweat,disinfectant pencil smell sweat  ,Olfactive,Quality
118,steamed bun smell slightly sweet yeasty comforting,smell sweet yeasty  ,Olfactive,Quality
548,newspaper ink smudge finger leave chemical odor,chemical ink odor  ,Olfactive,Quality
109,warm buttery croissant give inviting aroma,aroma buttery  ,Olfactive,Quality
360,baby wipe leave sweet synthetic scent hand,synthetic scent sweet  ,Olfactive,Quality
419,dry leaf burn pile acrid smoke rise,acrid leaf smoke  ,Olfactive,Quality
333,vanilla bean custard warm oven fragrance,custard fragrance vanilla  ,Olfactive,Quality
131,sour milk curdle glass produce foul stench,foul milk sour stench  ,Olfactive,Quality
153,alley behind restaurant reek oil garbage,garbage oil reek  ,Olfactive,Quality
77,barn smelled hay leather warm scent animal,hay leather scent  ,Olfactive,Quality
437,spilled perfume coat sleeve cloying floral scent,cloying floral perfume scent  ,Olfactive,Quality
255,fresh sheet smell sun air,fresh sheet smell  ,Olfactive,Quality
415,cooking pot fill curry cardamom spicy aroma,aroma cardamom curry spicy  ,Olfactive,Quality
184,cooked shrimp carry distinctive briny aroma,aroma briny shrimp  ,Olfactive,Quality
195,stew pot simmer scent thyme garlic bay leaf,garlic scent thyme  ,Olfactive,Quality
132,popcorn butter scent drift cinema lobby,butter popcorn scent  ,Olfactive,Quality
363,freshly caught fish sea brine scent,fish brine scent  ,Olfactive,Quality
75,burn incense fill temple rich spicy smoke,incense smoke spicy  ,Olfactive,Quality
92,faint sulfurous odor hint nearby hot spring,odor  ,Olfactive,Quality
287,brew beer smell yeasty hoppy scent,hoppy scent yeasty  ,Olfactive,Quality
68,harsh acrid smell smoke signal distant fire,smell smoke  ,Olfactive,Quality
15,damp wool carry musty odor trek,musty odor  ,Olfactive,Quality
404,cut lemon squirt air tart citrus scent,citrus lemon scent tart  ,Olfactive,Quality
235,open sewer emit foul choking stench,foul stench  ,Olfactive,Quality
88,laundry smelled detergent fresh air faint lavender,detergent fresh lavender  ,Olfactive,Quality
480,dryer sheet soften clothe leave fresh scent,clothe fresh scent  ,Olfactive,Quality
117,fridge release sour odor leftover week,sour odor  ,Olfactive,Quality
370,faint diesel hang truck stop,diesel  ,Olfactive,Quality
496,honey drizzle biscuit bring floral sweet scent,floral honey scent sweet  ,Olfactive,Quality
33,dry line carry fresh sunlit air,fresh  ,Olfactive,Quality
0,aroma fresh baked bread linger warmly air,aroma bread fresh  ,Olfactive,Quality
581,kitchen counter smell vinegar baking soda,baking soda smell vinegar  ,Olfactive,Quality
291,popcorn stand carnival waft butter salt scent,butter popcorn salt scent  ,Olfactive,Quality
336,cologne trail behind man pass,scent cologne  ,Olfactive,Quality
362,fall breeze carry scent bonfire fallen leaf,bonfire leaf scent  ,Olfactive,Quality
304,faint scent maple syrup linger plate,scent syrup  ,Olfactive,Quality
247,pine air freshener hang car mirror sharp scent,pine scent sharp  ,Olfactive,Quality
22,freshly cut grass bring bright lively smell summer,grass smell  ,Olfactive,Quality
425,carpet store filled scent glue fiber,fiber glue scent  ,Olfactive,Quality
116,campground air thick aroma bacon egg sizzle,aroma bacon  ,Olfactive,Quality
89,overwhelming stench spoiled milk fill kitchen,stench  ,Olfactive,Quality
259,gas leak faint rotten egg scent alert danger,egg rotten scent  ,Olfactive,Quality
526,freshly peeled orange spray citrus zest,orange citrus zest  ,Olfactive,Quality
18,morning dew carry faint scent bloom rose,rose scent  ,Olfactive,Quality
192,dandelion field carry light sweet scent,scent sweet  ,Olfactive,Quality
311,fresh mozzarella mild milky aroma,aroma milky mozzarella  ,Olfactive,Quality
144,new book smell crisp ink paper,crisp ink smell  ,Olfactive,Quality
278,lilac bush release strong floral scent garden,floral lilac scent  ,Olfactive,Quality
268,simmer garlic onion olive oil fill home smell,garlic oil onion smell  ,Olfactive,Quality
530,skunk cross road leave pungent foul stench,foul pungent skunk stench  ,Olfactive,Quality
348,onion skin peel emit faint sharp odor,onion sharp odor  ,Olfactive,Quality
352,fruit basket emit ripe mango banana aroma,aroma banana mango ripe  ,Olfactive,Quality
477,child shoe smell grass mud detergent,detergent grass mud smell  ,Olfactive,Quality
456,fridge smell leftover curry onion,curry onion smell  ,Olfactive,Quality
386,baking bread scent waft open window,bread scent  ,Olfactive,Quality
54,pungent aroma vinegar pickle waft jar,aroma pungent vinegar  ,Olfactive,Quality
525,manhole steam rise city sulfur metallic odor,metallic odor sulfur  ,Olfactive,Quality
46,faint whiff tar saltwater define harbor,tar whiff  ,Olfactive,Quality
93,freshly grate nutmeg give pie warm spicy aroma,aroma nutmeg spicy  ,Olfactive,Quality
539,stale popcorn linger empty theater seat,popcorn stale  ,Olfactive,Quality
108,air carry burnt hair unpleasant odor,burnt hair odor  ,Olfactive,Quality
335,sizzling garlic fill kitchen sharp aroma,aroma garlic sharp  ,Olfactive,Quality
587,stale popcorn linger empty theater seat,popcorn stale  ,Olfactive,Quality
463,cellar door open mold damp wood odor,damp mold odor wood  ,Olfactive,Quality
421,toddler hair smell sweet shampoo,scent shampoo sweet  ,Olfactive,Quality
305,grilled corn exude sweet charred aroma,aroma charred corn sweet  ,Olfactive,Quality
368,grandmother quilt smell lavender cedar chest,cedar lavender quilt smell  ,Olfactive,Quality
298,carpet hold scent pet foot traffic,scent,Olfactive,Quality
382,muddy boot leave smell wet grass manure,grass manure smell  ,Olfactive,Quality
245,hot chocolate steam rich cocoa fragrance,cocoa fragrance  ,Olfactive,Quality
523,green tea steam release grassy floral aroma,aroma floral grassy tea  ,Olfactive,Quality
69,sharp tang lemon zest brighten kitchen aroma,aroma lemon sharp tang  ,Olfactive,Quality
443,onion bag split pantry pungent tear smell,onion pungent smell  ,Olfactive,Quality
531,candy cane unwrap release minty sharp scent,minty sharp scent  ,Olfactive,Quality
272,peanut butter jar give nutty aroma,aroma nutty  ,Olfactive,Quality
196,old toy chest smell faint plastic childhood,plastic smell  ,Olfactive,Quality
188,pastry oven release buttery flaky fragrance,buttery fragrance  ,Olfactive,Quality
244,musty trunk smell travel long end,musty smell  ,Olfactive,Quality
149,burning tire release acrid black smoke,acrid burning smoke  ,Olfactive,Quality
124,cheese counter emit strong pungent odor,cheese odor pungent  ,Olfactive,Quality
569,hairbrush carry lingering scent shampoo oil,oil scent shampoo  ,Olfactive,Quality
450,old raincoat smell musty rubber mildew,mildew musty rubber smell,Olfactive,Quality
185,locker room heavy scent sweat disinfectant,scent sweat  ,Olfactive,Quality
414,lavender soap scent cling towel lavender scent soap,nan,Olfactive,Quality
409,mossy rock creekside exude earthy damp scent,earthy mossy scent  ,Olfactive,Quality
440,grilled pineapple sweet smoky tangy aroma,aroma pineapple smoky sweet tangy  ,Olfactive,Quality
257,charcoal grill smoke season air barbecue,barbecue charcoal smoke  ,Olfactive,Quality
238,faint trace perfume linger sweater collar,perfume  ,Olfactive,Quality
428,ginger root grated tea give sharp warm smell,ginger sharp smell warm  ,Olfactive,Quality
354,old letter drawer smell age ink,ink letter smell  ,Olfactive,Quality
541,wood cabin smell smoke pine moss,pine smoke moss  ,Olfactive,Quality
439,unwashed sock emit foul sweaty odor,foul odor sweaty  ,Olfactive,Quality
114,soft breeze carry honeysuckle hint evening walk,honeysuckle  ,Olfactive,Quality
203,barbecue sauce caramelize meat release smoky aroma,aroma smoky  ,Olfactive,Quality
141,sharp smell acetone fill nail salon,acetone sharp smell  ,Olfactive,Quality
329,frying fish fill house oily odor,fish odor oily  ,Olfactive,Quality
7,unheated lavender field exude calm floral aroma,aroma floral lavender  ,Olfactive,Quality
509,zoo enclosure carry animal musk grass,animal grass musk  ,Olfactive,Quality
19,spicy earthy aroma cinnamon fill cozy,aroma earthy spicy  ,Olfactive,Quality
172,basil mint blend pesto fill room herbal fragrance,basil fragrance herbal mint  ,Olfactive,Quality
436,fish market thick air briny odor,briny fish odor  ,Olfactive,Quality
56,freshly brew coffee release rich nutty comforting fragrance,coffee fragrance  ,Olfactive,Quality
529,wood chip mulch warm sun give spicy earthy aroma,aroma earthy spicy wood  ,Olfactive,Quality
551,old wool coat smell mothball closet,mothball smell wool  ,Olfactive,Quality
586,fresh snow fall pine forest clean cold scent,clean cold pine scent  ,Olfactive,Quality
563,frying tofu emit nutty oily scent,nutty oily scent tofu  ,Olfactive,Quality
301,baby powder scent fill nursery,powder scent  ,Olfactive,Quality
49,smell wet dog rain overwhelming,rain smell  ,Olfactive,Quality
503,old wool coat smell mothball closet,mothball smell wool  ,Olfactive,Quality
25,bakery yeasty aroma tempt passersby comforting familiarity,aroma  ,Olfactive,Quality
538,fresh snow fall pine forest clean cold scent,clean cold pine scent  ,Olfactive,Quality
220,spilled milk sun emit cloying sour smell,milk smell sour  ,Olfactive,Quality
519,camping tent hold smoke damp earth smell,damp earth smoke smell  ,Olfactive,Quality
411,cotton candy twirl stick sugary scent drift,scent sugary  ,Olfactive,Quality
42,old house smell mildew history forget time,smell  ,Olfactive,Quality
402,kitchen filled aroma roast garlic rosemary,aroma garlic rosemary  ,Olfactive,Quality
464,burn cinnamon stick release spicy warm scent,cinnamon spicy warm  ,Olfactive,Quality
431,chicken roast oven herb buttery aroma,aroma buttery chicken herb  ,Olfactive,Quality
271,spring breeze scatter pollen floral perfume,floral perfume  ,Olfactive,Quality
540,cheese melt toast emit rich pungent aroma,aroma cheese pungent toast  ,Olfactive,Quality
369,fruit stand full melon peach tang,melon peach tang  ,Olfactive,Quality
154,rosewater perfume evoke memory grandmother,perfume rosewater  ,Olfactive,Quality
126,turmeric cumin spice stew fill kitchen scent,cumin scent spice turmeric  ,Olfactive,Quality
557,zoo enclosure carry animal musk grass,animal grass musk  ,Olfactive,Quality
334,mothball scent cling winter coat,scent mothball  ,Olfactive,Quality
467,potato fry oil send savory aroma kitchen,aroma oil potato savory  ,Olfactive,Quality
174,rubber boot drying sun smell scorched,rubber smell  ,Olfactive,Quality
31,honey golden sweetness perfume jar lid open,perfume  ,Olfactive,Quality
113,plastic toy give synthetic chemical odor,chemical odor plastic synthetic  ,Olfactive,Quality
23,scent freshly sharpen pencil fill quiet classroom,scent  ,Olfactive,Quality
173,fireplace emit warm woody scent crackle fire,scent woody  ,Olfactive,Quality
398,melt wax scent cinnamon orange drift house,cinnamon orange scent wax  ,Olfactive,Quality
482,pet cage smell sawdust animal waste,animal sawdust smell waste  ,Olfactive,Quality
57,sharp bite ammonia sting nostril lab,sharp  ,Olfactive,Quality
312,room spray burst artificial citrus fragrance,citrus fragrance  ,Olfactive,Quality
222,wine glass hold fruity dry aroma,aroma fruity  ,Olfactive,Quality
460,hair salon smell shampoo dye hairspray,dye hairspray shampoo smell  ,Olfactive,Quality
24,heavily spice incense cloud temple warm fragrance,fragrance incense  ,Olfactive,Quality
17,crushed eucalyptus leave release sharp invigorate menthol aroma,aroma eucalyptus sharp  ,Olfactive,Quality
290,paint thinner strong sharp chemical smell,chemical sharp smell  ,Olfactive,Quality
66,morning frost carry crisp clean smell impending winter,clean crisp smell  ,Olfactive,Quality
296,onion sizzle pan sharp sweet smell,onion sharp smell sweet  ,Olfactive,Quality
579,candy cane unwrap release minty sharp scent,minty sharp scent  ,Olfactive,Quality
321,candy store burst fruity sugary fragrance,fragrance fruity sugary  ,Olfactive,Quality
212,puddle gasoline shimmer release tangy chemical smell,chemical gasoline smell tangy  ,Olfactive,Quality
561,old trunk open dust mildew smell,mildew dust smell  ,Olfactive,Quality
190,air humid smell chlorinated pool,chlorinated smell  ,Olfactive,Quality
309,pineapple slice release juicy tang sweet scent,pineapple scent sweet tang  ,Olfactive,Quality
516,gravel road hot sun give mineral scent,gravel mineral scent  ,Olfactive,Quality
265,orchid greenhouse carry subtle floral aroma,aroma floral orchid  ,Olfactive,Quality
94,new leather boot carry distinct polished smell house,leather smell  ,Olfactive,Quality
180,burn hair unpleasant sharp acrid odor,acrid hair odor sharp  ,Olfactive,Quality
322,petting zoo smell hay fur animal,animal fur hay smell  ,Olfactive,Quality
319,rotten potato bottom sack release foul odor,foul odor potato rotten  ,Olfactive,Quality
302,apple peel cinnamon stew fill kitchen warm fragrance,apple cinnamon fragrance warm  ,Olfactive,Quality
5,faint metallic tang accompany dusty antique workshop smell,metallic smell tang  ,Olfactive,Quality
45,hint lavender calm air bedroom,lavender  ,Olfactive,Quality
494,tomato vine snap hand release sharp green scent,green sharp tomato scent  ,Olfactive,Quality
375,lavender field hum bee breeze floral scent,floral lavender scent  ,Olfactive,Quality
367,beach towel hold scent salt sun lotion,lotion salt scent  ,Olfactive,Quality
16,pungent tang garlic fill bustling kitchen,pungent tang  ,Olfactive,Quality
48,sizzle bacon fill room savory irresistible aroma,aroma bacon savory  ,Olfactive,Quality
567,camping tent hold smoke damp earth smell,damp earth smoke smell  ,Olfactive,Quality
501,cinnamon roll warm tray coat kitchen scent,cinnamon kitchen scent  ,Olfactive,Quality
3,burn wood fill cabin smoky rustic scent,rustic scent wood  ,Olfactive,Quality
444,fresh paint dry wall acrid chemical odor,acrid chemical odor paint  ,Olfactive,Quality
350,smoke chimney mix cold morning air,smoke  ,Olfactive,Quality
357,refrigerator open smell garlic leftover,garlic smell  ,Olfactive,Quality
225,fresh thyme crush hand herbal tang,herbal tang thyme  ,Olfactive,Quality
26,acrid scent sulfur follow striking match,scent sulfur  ,Olfactive,Quality
263,open suitcase smell mildew disuse,mildew smell  ,Olfactive,Quality
50,crisp apple orchard carry fresh tangy scent,apple crisp fresh scent  ,Olfactive,Quality
229,nail polish remover emit sharp acetone odor,acetone odor sharp  ,Olfactive,Quality
37,faint fishy aroma rise market icy stall,aroma  ,Olfactive,Quality
157,fresh popcorn fill theater warm buttery scent,buttery popcorn scent  ,Olfactive,Quality
237,oven mitt retain scent roast chicken,chicken scent  ,Olfactive,Quality
562,lemon zest mix batter tart citrus aroma,aroma citrus lemon tart  ,Olfactive,Quality
175,bowl fresh berries release sweet fruity aroma,aroma fruity sweet  ,Olfactive,Quality
481,restaurant vent blow garlic fry odor,fry garlic odor  ,Olfactive,Quality
338,laundry hung line breeze fresh scent,fresh laundry scent  ,Olfactive,Quality
194,elevator filled scent floral detergent,detergent floral scent  ,Olfactive,Quality
486,mint chocolate chip cone melt sticky hand,chocolate mint  ,Olfactive,Quality
566,perfumed scarf catch whiff rose jasmine,jasmine perfume rose whiff  ,Olfactive,Quality
493,wood cabin smell smoke pine moss,pine smoke moss  ,Olfactive,Quality
67,bouquet lily fill room heady perfume,heady perfume  ,Olfactive,Quality
310,sawdust pile give raw woody smell,sawdust smell woody  ,Olfactive,Quality
168,hotel lobby scented artificial jasmine oil,jasmine oil scented  ,Olfactive,Quality
546,tobacco leaf roll cigar give earthy musky smell,earthy musky tobacco smell  ,Olfactive,Quality
495,wet leaves stuck boot smell rot forest,forest leaves rot smell  ,Olfactive,Quality
193,roast beef kitchen fill meaty rich aroma,aroma beef  ,Olfactive,Quality
152,bleach clean scent bathroom overpowering,bleach clean scent  ,Olfactive,Quality
318,fresh rosemary crush palm emit piney scent,palm piney rosemary scent  ,Olfactive,Quality
328,locker stink old shoe sweat detergent,detergent locker sweat  ,Olfactive,Quality
469,old refrigerator rubber seal mildew smell,mildew rubber smell  ,Olfactive,Quality
355,public bus faint odor food perfume people,food odor perfume  ,Olfactive,Quality
103,tangy zest grapefruit brighten kitchen air,grapefruit tangy  ,Olfactive,Quality
514,lemon zest mix batter tart citrus aroma,aroma citrus lemon tart  ,Olfactive,Quality
74,faint whiff gasoline come recently park care,gasoline whiff  ,Olfactive,Quality
407,bacon sizzle pan rich savory scent,bacon savory scent  ,Olfactive,Quality
565,hotdog stand steam ketchup onion drift scent,hotdog ketchup onion scent  ,Olfactive,Quality
119,sweat linger gym equipment acrid,acrid sweat  ,Olfactive,Quality
374,cool basement carry musty wet cement smell,cement musty smell  ,Olfactive,Quality
395,aftershave scent trail skin towel,aftershave scent  ,Olfactive,Quality
465,whiff sweaty tshirt linger gym,shirt sweaty whiff  ,Olfactive,Quality
207,engine oil spill leave sharp bitter odor,bitter odor oil sharp  ,Olfactive,Quality
346,old barn wood hay animal musk,hay musk wood  ,Olfactive,Quality
393,whiff body odor linger crowded elevator,body odor whiff  ,Olfactive,Quality
332,moldy bread emit sour pungent smell,moldy pungent smell sour  ,Olfactive,Quality
