,clean_sentence,clean_token,ref_type,original_ref_type
440,connected imagination sensation considered smell signifying sensation feeling impression upon mind sense only mind sentient evident mankind give name smell much frequently something conceive external quality body understand something not infer mind not least difficulty conceiving air perfumed aromatic odours deserts arabia uninhabited island human foot never trod,air aromatic odours smell smell perfumed,Olfactive,Quality
591,organisms likewise may interfere preservation food changing consistency flavor odor even producing definite poisonous decomposition products termed ptomaines,odor,Olfactive,Quality
38,conclude opinion patent manure may made properly closed vessels without nuisance manufacturers article whose premises offensive neighbouring inhabitants compelled erect proper machinery conducting operation mixing manner fetid gases exhaled therefrom carried high shaft still found nuisance burned passing coke fire escaping air,gases patent manure therefrom fetid,Olfactive,Quality
519,hand leaf odours persistent — ready sought,persistent leaf odours,Olfactive,Quality
409,fluid aroma secreted near insertion “ fans,fluid aroma,Olfactive,Quality
413,likewise females show either side anal organs shining spot odoriferous volatile acid,volatile acid odoriferous,Olfactive,Quality
103,senna leaves,senna leaves,Olfactive,Quality
297,furnace e shewn section intended consuming foul gases sewers heating oven drying clay peat mixing wet manure,gases foul sewers,Olfactive,Quality
317,first case could only liken delicate scent decaying apple case oliver,delicate decaying apple scent,Olfactive,Quality
119,kind pepper difference tail stalk berry much aromatic pepper resembling jamaica pepper called common people allspice generally bought malabar coast dry sound clean,resembling jamaica pepper much aromatic,Olfactive,Quality
222,aforemention may inferr fetids inwardly hot nature discussing tumors outwardly opening pores,hot nature fetids,Olfactive,Quality
282,consists washleather steeped ottos neroli rose santal lavender verbena bergamot cloves cinnamon subsequently smeared civet musk,washleather neroli rose santal lavender verbena bergamot cloves cinnamon ottos,Olfactive,Quality
334,ozaena ulceration nasal cartilages rodent fibroid ulcers offensive discharge odour not like smell decomposing pus ordinary ulcers,not like smell decomposing pus ordinary ulcers odour,Olfactive,Quality
314,first case observed breath sputa rendered spacious ward odious privy stench fresh foeces,fresh foeces stench,Olfactive,Quality
405,neither colour rule bear burnish talismanic impress sunlight form attain feathery etherealness day fliers antennae various organs seem fairly heavy mothlike mothlike also expansile scent pencils hair garnish hind tibiae legs many males,pencils hair scent,Olfactive,Quality
31,however undesirable draining open ditches may abovementioned case would infinitely preferable present exists carrying sewage away dwellings open space effluvia becoming diluted would probability harmless open ditch beginning dead head southern extremity berkeleystreet running course two hundred fifty three hundred yards discharges sewer swanlane,sewage effluvia,Olfactive,Quality
408,thus male death shead moth point squeaking fingers abdomen inflates sessile pencil yellow hair starts fold dorsal ventral arcs base plate v fig expanding stellate form swift whirling motion like trundled mop fig immediately arises oily volatile effluvia resembling scent jessamines soon becoming nauseous,jessamines oily volatile nauseous effluvia scent,Olfactive,Quality
461,manner making snuff grains different bigness,snuff,Olfactive,Quality
498,perfume kept leather bag learns well sewed waxed thread,perfume,Olfactive,Quality
188,strong bitters only pure bitters without aromatick fetid odor pungency bitterness bitter almonds centaury parts fixed strong bitters cleanse stomach acid phlegm open liver correcting coagulating acids blood mix acids pass rine preserve blood coagulation help office crude bile hydropical cachexies astriction acid earthy parts abounding bitters help oyl correcting acids,aromatick fetid pungency odor,Olfactive,Quality
481,make water smelling eglantine gilloflowers c,water eglantine gilloflowers smelling,Olfactive,Quality
342,fetor breath closely resembling consideration observed pregnancy scorbutus cachectic states rheumatic character blood highly fibrinous embolism not uncommon,breath fetor,Olfactive,Quality
166,indeed thousand causes may alter change smell,smell,Olfactive,Quality
305,smell ozaena fact similar observed examples fetid fibroid vomicai,ozaena smell,Olfactive,Quality
391,oil distilled britain flowers lavandula vera,flowers lavandula vera,Olfactive,Quality
486,adulteration musk civet ambergriese,musk civet ambergriese,Olfactive,Quality
367,colourless pale yellow greenishyellow vv hen recent becoming reddish age odour taste herb,odour,Olfactive,Quality
296,even among savages perfuming body sometimes practiced object inducing love partner,body perfuming,Olfactive,Quality
525,opinion dog goes foot scent ground also body scent latter scent think another reason tracking evening night much easier dog,foot body scent scent scent,Olfactive,Quality
403,seizing one butterflies either sex pushes fourth fifth segment abdomen two hemispherical protuberances producing disagreeable odour male second pair fifth sixth segments abdomen different musklike odour produced black spot beneath front wings,musklike disagreeable two hemispherical protuberances black spot beneath front wings odour odour,Olfactive,Quality
266,special significance musk present point view lies not only fact perfume widely scattered throughout nature often agreeable form time frequent personal odor man,frequent personal musk perfume odor,Olfactive,Quality
400,gdorious blue satin morphos pride brazilian forest trees protrusible hemispherical anal appendages sometimes odoriferous vanilla brassolinse another bulky south american progeny pencils erectile hairs spots scales present,protrusible hemispherical anal appendages vanilla odoriferous,Olfactive,Quality
50,putrid smell thames water noted several public papers among others weekly reports registrargeneral undoubtedly remarked many gentlemen present must again mention large population hanoverstreet no water supply except tidal rcell unless content stinking thames water must beg steal theyconsume,putrid stinking thames water thames water smell,Olfactive,Quality
428,air thus generated putrid mice standing water without mixture common air extinguishes flame noxious animals not common air only tainted putrefaction,putrid mice,Olfactive,Quality
185,milky resinous exulcerators oyl fixt joyned acidacrid salt tithymalus esula smell acid rather hot scent,acid hot milky resinous exulcerators tithymalus esula smell scent,Olfactive,Quality
308,fact no ground however conclusions nothing special odour fetid bronchitis causes must abandon term perplexing unscientific unphilosophical correct phrase bronchitis fetid smellwordquality expectoration smellsource,fetid bronchitis odour,Olfactive,Quality
120,galbanum,galbanum,Olfactive,Quality
339,since structural disease constitutional fair conclude predisposing causes peculiar fetid excretion constitutional linked etiologically fibroid change tissue,peculiar excretion fetid,Olfactive,Quality
149,putrefaction ayre hot moist apt destroy taken nostrills first because heat subtile passeth vp speedily pellicle mooueth fume moisture,ayre putrefaction,Olfactive,Quality
480,expresse good quantity iuice thereof set fire giue onely walme two grow cleere cooled pour away cleerest filter peece cotton euaporate filtred iuyce till come thicke substance thus shal haue excellent extracte rose gilloflower c perfect sent taste flower whereas common waie make extracte eyther spirit wine faire water water plant kind menstruum,perfect extracte rose gilloflower flower sent,Olfactive,Quality
58,grew cottage beyond grey granite fishingharbour dublin bay brings also faint ineffable fragrance inseparable blending emotions clings neverdying odour memory holidays ireland,faint ineffable neverdying fragrance odour,Olfactive,Quality
164,cause well said sauonarola treatise vrines signes also obserued annoying putrified members purpose well orderly examine trie finde skill concerning vrines,vrines,Olfactive,Quality
74,avoidance only possible country odours fine etherealised rare,etherealised rare,Olfactive,Quality
32,ditch clean without smell receives drainage ten small houses,ditch smell,Olfactive,Quality
479,may also distill oyle linum rhodtum way sauing shall not neede macerate aboue houres water menstruum distill oyle hath pleasing smell manner equall oyle roses,manner equall oyle roses pleasing oyle linum rhodtum smell,Olfactive,Quality
551,vngodly swine respects swine choaked smell roses chew not meate vnrofitable seruices voluptuous carnall men world heare see good godly thing doth choake neuer ruminate consider law god good no worke piety religion hauing no soule swine haue,roses smell,Olfactive,Quality
197,effects aromaticks body warm stomach discuss wind constitute class sweet aromaticks fenniltastes accounted carminatives because rarefie flatuous exhalations chyle primae viae discuss,exhalations chyle flatuous,Olfactive,Quality
541,regard odour dr,odour,Olfactive,Quality
34,strong acid smell also always pervades atmosphere neighbourhood factories mixing going,atmosphere strong acid smell,Olfactive,Quality
401,peculiar longwinged iteliconinse glades scent organs male situated anal valves female placed dorsal side abdominal extremity also scentbrush conclusion may drawn figure volume “ foreign butterflies ” belonging naturalist library series,organs scent scentbrush,Olfactive,Quality
33,worst kinds effluvia generated action sulpuric acid upon raw bones blood pieces skin soot sugarscum suchlike ingredients,worst kinds action sulpuric acid upon raw bones blood pieces skin soot sugarscum suchlike ingredients effluvia,Olfactive,Quality
550,foule stinke infull soules godly father obserues therefore christ last iudgement shall shake irreuocable depart not able endure smell no not long shall bee iudging,foule infull soules stinke smell,Olfactive,Quality
451,ferment oil erica vulgaris,ferment oil erica vulgaris,Olfactive,Quality
458,take much buds roses pluck green knots room put many cloves throw glassbottle well stopt expose bottle hot sun three weeks month may use perfume snuff cleansed give sweet smell,snuff sweet buds roses perfume smell,Olfactive,Quality
146,putrified aire cannot passe speedily mans heart diuers creatures instrument smelling couered pellicle filme lifted vp smell ayre fume pellicle grosser man creatures therefore requireth hotter stronger fume mooue,ayre fume putrified aire smelling smell,Olfactive,Quality
435,resolve part always pay great regard dictates common sense not depart without absolute necessity therefore apt think really something rose lily vulgar called smell continues exist not smelled shall proceed inquire come notion relation quality virtue smell hath sensation obliged call name want another,rose lily smell smelled smell,Olfactive,Quality
583,prussic acid thin transparent colourless liquid peculiar smell greatly resembles bitter almonds,greatly resembles bitter almonds peculiar prussic acid smell,Olfactive,Quality
378,yellowish recent gradually becoming cherryred odour taste cinnamon bark,cinnamon bark odour,Olfactive,Quality
198,oyl may distilled plants taste smell vertue plants whence conclude taste smell proceed oyl volatile salt associated,plants oyl oyl volatile salt smell smell,Olfactive,Quality
527,strongly scented ground makes tracking difficult animal human scent overpowered thus clover fields highly scented crops manured fields decided drawbacks,ground strongly overpowered highly animal human clover fields crops manured fields scented scent scented,Olfactive,Quality
513,leaf odours versus floral odours compare leaf odours flower odours find considerable difference,floral leaf leaf flower odours odours odours odours,Olfactive,Quality
190,nauseousbitter depends composition mucilage bitter bryonyroots squills berries spina cervina foxgloves mucilage stomach relaxes fibres causes bitter stick longer act strongly vomiting purging taste polygala sena,bryonyroots squills berries spina cervina foxgloves nauseousbitter,Olfactive,Quality
501,kind pastils lighted manner candle,pastils,Olfactive,Quality
455,oil lighter water peculiar sweet ethereat odour aromatic slightly biting taste,peculiar sweet ethereat odour,Olfactive,Quality
124,concrete gummy rosinous juice various colours sizes produce persia fine aromatic smell bitter aromatic taste best brought home ten years past solid lumps size nutmeg pigeon egg palish yellow colour broke appeared inside whitish mealy substance though breaks deep orangecolour firmer texture shining much preferable,fine aromatic smell,Olfactive,Quality
9,noble man came visit us would cleanse perfume houses,perfume,Olfactive,Quality
202,taste spread whole plant only bitterness depends fixt oyl terebinth aromatick oyly salt,oyly salt aromatick,Olfactive,Quality
43,caused purifier containing dry lime another containing sulphate iron stirred presence perceived nothing ordinary smell gas not strongly expected mentioned first report sulphate ammonia fabricated premises described process,ordinary strongly gas smell,Olfactive,Quality
563,opinion peculiar sence occasion danger body benefit receiues crude vnholesome vapours foggie corrupt exhalations subiect infection true especiall delights confers one inconveniences cheering whole bodie sweetest odours giuing libertie vitall powers otherwise would imprisoned delight fellowsences else would dulled sweet breathing ayre reciued many arguments consequence bring vs exact acknowledgment sences excellencie,foggie corrupt sweetest whole bodie exhalations odours,Olfactive,Quality
177,matrix embraceth meeteth sweet odours perfumes unsavory stinking sents abhors flies tis certaine truth every creature even naturall instinct shunneth inconveniences affecteth things convenient,sweet unsavory stinking odours perfumes sents,Olfactive,Quality
442,smell rose certain aff ection feeling mind not constant comes goes want know may expect uneasy till find something present brings feeling along removed removes,rose smell,Olfactive,Quality
262,laycock nervous diseases women stated opinion musk smellsource odor smellword certainly sexual quality odor smellword man fere states musk odor among natural perfumes nearly approaching odor sexual secretions,sexual secretions natural musk odor perfumes odor,Olfactive,Quality
49,stench two street gullies clarencestreet much complained beg submit propriety trapping favourable consideration board,stench,Olfactive,Quality
594,may however state enpassant subjects nose persistently even casually suggests offensive smell certain room house nursing might think gasjet not turned leaking gas soilpipes old forgotten cesspool leaking drain mention suspicions doctor responsible head house,offensive smell,Olfactive,Quality
136,suffocating sensation produces respiration removed almost soon perceived not recur again disagreeable irritation lacrymal ducts must frequently recur till tender organ becomes used variety odours one first pains repeatedly attended hence throughout infancy many people throughout lives disagreeable sensations attended snivelling nose profusion tears peculiar distortions countenance according laws early association mentioned constitutes natural universal language grief,variety odours,Olfactive,Quality
493,spanish snuff fine redish colour imitate nicely take best dutch snuff well cleansed granulated coloured red beat fine sift fine lawn sieve,best dutch snuff,Olfactive,Quality
394,muller delicious cases caution professor westwood noticed doubtless needful may not bright beings bathe sunlight vapoury distillations livelong day gather odour fly,delicious,Olfactive,Quality
524,exudations feet required combined shoeleather brown paper stop transmission scent ”,scent,Olfactive,Quality
315,not odour breath cases fetid abscess ozaena,breath abscess ozaena odour fetid,Olfactive,Quality
521,“ changing experiments soaked ordinary shooting boots oil aniseed walked park,oil aniseed,Olfactive,Quality
12,latreille whose house situated near outlet thames much suffered health stenches generated pond emptied,stenches,Olfactive,Quality
309,lasagne correctly remarks fetor fetid bronchitis,bronchitis fetor fetid,Olfactive,Quality
365,oil distilled europe anise fruit china staranise fruit,staranise fruit,Olfactive,Quality
169,yet purpose practise point wish go arabians haue written curiously concerning point may regard aromaticall drugs vrines may better taste europaeans feed grosser food,drugs aromaticall,Olfactive,Quality
396,lastly organs perfume said exist subfamily swallow tails along anal margin hind wings males recurved,organs perfume,Olfactive,Quality
19,nor complaints without foundation mentioned length street mile besides surrey consumers gas works no less nine factories fabrication patent manure say nine sources fetid gases,gases fetid nine factories fabrication patent manure,Olfactive,Quality
491,snuff scented spanish manner take lump doublerefined sugar rub mortar twenty grains musk add little little pound snuff grind whole ten grains civet rubbing afterwards well hands,snuff scented,Olfactive,Quality
113,arrack,arrack,Olfactive,Quality
106,small root issue several small fibres resembling bunch brush inch long light weight darkish brown colour aromatic rather disagreeable smell careful free dust earth,aromatic rather disagreeable smell,Olfactive,Quality
194,ill smell gives nauseousness aron pouches whose smell make one vomit smells many herbs bottled warm water henbane spurge,ill aron pouches whose many herbs henbane spurge smell smell smells,Olfactive,Quality
241,frequent conversations among officers respecting offensive smell particular expressed surprise barracks built near nuisancer surprise officers shared believe already stated every regiment ever quartered unwholesome station wonder ought no attempt ever made government authorities remove evident only cause insalubrity — surrounding marsh,offensive smell,Olfactive,Quality
438,reason seems connection mind general no way distinguisheth smells even tastes sounds kinds sensations,smells,Olfactive,Quality
299,much disagreement prevails respect deodorizing power peat charcoal mr,peat charcoal deodorizing,Olfactive,Quality
552,let none stand amazed pageantry false churches nor value whore rome because bravery,whore rome,Olfactive,Quality
462,get several sorts sieves thin others thick cloth according courseness cloth make grains snuff passing must not searce perfum flowers,flowers perfum,Olfactive,Quality
545,stinking town,stinking,Olfactive,Quality
358,pus abscesses abdominal parietes found highly faecal smell although careful examination failed detect connexion abscess intestines,highly faecal pus abscesses smell,Olfactive,Quality
447,powder great use several perfumery compositions afterwards directed odour finest parts musk without disagreeable ingredients may happen present,powder finest parts musk odour,Olfactive,Quality
531,however difference odours difference not perceptible senses only practical point requiring notice diluted odour bitter almonds would probably pronounced many persons indicate presence prussic acid especially existed suspicion violent death,prussic acid diluted bitter almonds odours odour,Olfactive,Quality
96,gallingals,gallingals,Olfactive,Quality
477,stampe hearb put large glasse leauing two parts emptie commend iuice hearbe onely nip else lute glasse wel digest balneo daies shall finde red diuide watrish part remaineth bloud essence hearb,hearb essence,Olfactive,Quality
500,form scented pastils roll bits paste shape cone may stand upright set dry,pastils scented,Olfactive,Quality
476,vpon top glasse bodie straine haire cloth vpon lay good store roseleaues either drie halfe drie water ascend verie good smell colour,water verie good roseleaues smell,Olfactive,Quality
444,suppose man meets modern philosopher wants informed smell plants,plants smell,Olfactive,Quality
433,viii quality virtue bodies call smell,bodies smell,Olfactive,Quality
75,even france france enlightened sensitive refined primitive odours pervade country army knows well,primitive odours,Olfactive,Quality
69,citizen cologne coleridge ’ days example must anosmic sevenandtwenty stenches offended englishman time counted many ten objectionable public perfumes yea,sevenandtwenty many ten objectionable public anosmic stenches perfumes,Olfactive,Quality
231,panax coloni sideritis deadnettle smell galeopsis smells perceivable,deadnettle perceivable panax coloni sideritis galeopsis smell smells,Olfactive,Quality
175,curious braine may demand sweet things held nose doe breed fits mother contrary stinking things appease fits,stinking things,Olfactive,Quality
153,qualitie either diet drugs hath bene said good smell vrines may likewise procure vnto euill smell,good vrines smell,Olfactive,Quality
360,oil lemon,oil lemon,Olfactive,Quality
98,factitious preparation mineral substances mixed perfume round oval shape gilt gilding rubbed brownish inside straw colour little demand,perfume,Olfactive,Quality
174,carminative medicines must laid upon whole inward region fomentation made leaves rue motherwort penniroyall flowers melilot camomile unguent de althea oyl camomile dill rue loosen ¦ eth passages opening pores expelling winde pessaries may p • • made civet musk amber must affront nose stinking odours steame brimstone smoke ascending old shoes burn partridge feathers sagapenum galbanum fetida like cast fire because matrix doth abhor retreat flie things whereas sweet things doe allure,stinking steame brimstone smoke ascending old shoes burn partridge feathers sagapenum galbanum fetida odours,Olfactive,Quality
150,secondly heat doth resist coldnes moisture braine hinderers smelling,smelling,Olfactive,Quality
436,let us therefore suppose person exercise sense smelling little experience discover nose organ sense air something air medium,smelling,Olfactive,Quality
5,socrates spake philosophy nothing meditatio mortis meditation upon death may divinity manner nothing else meditatio mortis christi meditation christs death learnedest apostles would knowne no knowledge much esteemed icdesire saith know nothing jesus christ crucifieddpliny describeth unto us strange kind people africa no mouthes received nourishment nostrils nothing else sweet smells fragrant odours take long journey provide great store flowers sweet wood aromaticall spices lest starve way,sweet fragrant spices smells odours aromaticall,Olfactive,Quality
278,certainly true simple form odor musk not nowadays highly considered europe,musk odor,Olfactive,Quality
325,suspect however cases examples pyogenic cavities dilated bronchi not gangrene probable pyogenic membranes give forth purulent stuff bronchial mucous membrane cases fetid bronchitis,bronchitis fetid,Olfactive,Quality
337,rheumatic condition important element cases shown collateral evidence although morbid product need not necessarily lactic acid certainly not cases pulmonary fetor,pulmonary fetor,Olfactive,Quality
14,wellingtonstreet albionstreet rain pool stagnant water hot weather disagreeable stench arises,disagreeable pool stagnant water stench,Olfactive,Quality
52,only stench perceived july strong odour sugar scum issuing arches,strong sugar scum stench odour,Olfactive,Quality
384,oil dill,oil dill,Olfactive,Quality
211,many acrid plants fetid sophia chirurgorum pouches aron abominable,fetid abominable many acrid plants sophia chirurgorum pouches aron,Olfactive,Quality
18,gentlemen complaints continually made inhabitants rotlierhithestreet southern extremity swanlane horns foul smells obliged endure time past,foul smells,Olfactive,Quality
390,colourless pale greenishyellow characteristic odour fruit warm aromatic taste,odour,Olfactive,Quality
36,consequence letter addressed beginning month complaining stenches emanating premises messrs,stenches,Olfactive,Quality
475,violet one charming odours nature well might shakspeare exclaim — sweet thief whence didst thou steal thy sweet quality smells smellword,one charming violet odours,Olfactive,Quality
270,sphinx moth musky odor confined male doubtless sexual,musky sexual sphinx moth odor,Olfactive,Quality
327,must express doubt however cases tubercular phthisis never observed faecal odour cases,faecal odour,Olfactive,Quality
178,strong bitters fetid odor ballote bitterness correct acids stomach blood fetidness amend acid nervous juyce cause equal expansive motion spirits prevent unequal distribution nerves fits convulsion,fetid ballote odor fetidness,Olfactive,Quality
129,opoponax,opoponax,Olfactive,Quality
320,characteristics odour fetid bronchitis differs essentially fetid abscess true pulmonary gangrene,fetid bronchitis fetid abscess odour,Olfactive,Quality
351,informed surgeon extensive practice north england committed suicide years ago because offensive malady,malady offensive,Olfactive,Quality
204,tastes joyned fetid smells making contrary aromatick,fetid smells,Olfactive,Quality
287,moll considers no doubt rightly shoe fetichism perhaps frequent sexual fetichistic perversions greatly favored indeed not owe origin associated odor feet shoes,feet shoes odor,Olfactive,Quality
569,inconvenience wine becomes heady elder flowers added clary remedy also betters fragancy thereof ’ tis manifest eldervinegar flowers apt make wine ropy,elder flowers fragancy,Olfactive,Quality
102,brought europe little hard ponderous pieces chips burnt reduced powder bitterish aromatic taste fragrant smell little use small quantity true would fetch high price ton would overdo market,fragrant smell,Olfactive,Quality
274,predominance musk sexual odor associated fact actual nervous influence apart presence sexual associations considerable,sexual musk odor,Olfactive,Quality
307,dr gamgee however demonstrated already plain enough acquainted facts get stinks pulmonary excretion whatever subject chemical torments distillation acidification neutralization redistillation like,pulmonary excretion stinks,Olfactive,Quality
301,heated saturation gave offensive effluvia abundance spread surface offensive matter escape odour prevented,offensive offensive matter effluvia odour,Olfactive,Quality
446,russian rather dutch musk pots generally moist exhales disagreeable predominant ammoniacal smell whenever pots opened,disagreeable predominant ammoniacal russian rather dutch musk smell,Olfactive,Quality
