,clean_sentence,clean_token,ref_type,original_ref_type
75,even france france enlightened sensitive refined primitive odours pervade country army knows well,primitive odours,Olfactive,Quality
461,manner making snuff grains different bigness,snuff,Olfactive,Quality
253,scenting pungent odorous substance young man indicated ready sued girls,pungent substance scenting odorous,Olfactive,Quality
418,only metals yield odour gold platina dilute sulphuric phosphoric nitric acids aqueous solutions several salts also disengage,gold platina dilute sulphuric phosphoric nitric acids aqueous solutions several salts odour,Olfactive,Quality
270,sphinx moth musky odor confined male doubtless sexual,musky sexual sphinx moth odor,Olfactive,Quality
251,seems highly probable especially emphasized hagen perfumes primitively used women not sometimes case civilization idea disguising possible natural odor object heightening fortifying natural odor,perfumes,Olfactive,Quality
359,no doubt sulphur predominant albeit not exclusive constituent fetid volatile changes,sulphur fetid,Olfactive,Quality
158,many sweet smelling simples saith montanus may cause stinking vrine,sweet stinking vrine smelling,Olfactive,Quality
569,inconvenience wine becomes heady elder flowers added clary remedy also betters fragancy thereof ’ tis manifest eldervinegar flowers apt make wine ropy,elder flowers fragancy,Olfactive,Quality
105,spikenard,spikenard,Olfactive,Quality
198,oyl may distilled plants taste smell vertue plants whence conclude taste smell proceed oyl volatile salt associated,plants oyl oyl volatile salt smell smell,Olfactive,Quality
296,even among savages perfuming body sometimes practiced object inducing love partner,body perfuming,Olfactive,Quality
351,informed surgeon extensive practice north england committed suicide years ago because offensive malady,malady offensive,Olfactive,Quality
32,ditch clean without smell receives drainage ten small houses,ditch smell,Olfactive,Quality
294,niieke mentions colleague informed prostitute several clients desired odor new shoes room accustomed obtain desired perfume holding shoes moment flame spirit lamp,desired new shoes odor perfume,Olfactive,Quality
381,pale yellow colourless odour fruit mild aromatic taste,odour,Olfactive,Quality
448,true china musk colour old brown nutmeg generally rolled contained pod form little round pills strong fine agreeable though singular smell,strong fine agreeable singular true china musk smell,Olfactive,Quality
510,odour true newmown hay due sweetscented grass known anthoxanthum odoratum grass although many others contribute,true newmown hay grass anthoxanthum odoratum odour sweetscented,Olfactive,Quality
265,galopin stated knew women whose natural odor musk less frequently ambergris sufficiently strong impart bath less hour perfume due entirely exhalations musky body must added galopin enthusiast matter,natural sufficiently strong musk ambergris odor,Olfactive,Quality
215,mucilaginous also fetid atriplex olida,mucilaginous atriplex olida fetid,Olfactive,Quality
33,worst kinds effluvia generated action sulpuric acid upon raw bones blood pieces skin soot sugarscum suchlike ingredients,worst kinds action sulpuric acid upon raw bones blood pieces skin soot sugarscum suchlike ingredients effluvia,Olfactive,Quality
326,dr euiotson remarks incidentally phthisis expectoration sometimes smells like evokedodorant fasces evokedodorant,expectoration smells,Olfactive,Quality
17,rape linseed fall bags ground unpaved lie rot shower rain stench offensive,offensive stench,Olfactive,Quality
436,let us therefore suppose person exercise sense smelling little experience discover nose organ sense air something air medium,smelling,Olfactive,Quality
207,fetor highest degree also volatile salt admixt proved excrements animals putrefied flesh rine blood putrefied vegetables yield volatile salt,highest degree excrements animals putrefied flesh rine blood putrefied vegetables fetor,Olfactive,Quality
579,one difficulties associated burning refuse servants say cannot dispose thus because makes bad smell,bad refuse smell,Olfactive,Quality
258,musk odors however often considerable strength widely distributed nature alike among animals plants,considerable strength musk odors,Olfactive,Quality
416,odour accompanies electrolyzation water observes only disengaged positive electrode,odour,Olfactive,Quality
295,arabian nights many allusions use perfumes women less definitely stated aphrodisiacal intent,perfumes,Olfactive,Quality
363,viscid yellow faint odour bland oleaginous taste,faint odour,Olfactive,Quality
532,unable perceive odour prussic acid exists large proportion whether mixed water liquids others again peculiarly susceptible,prussic acid odour,Olfactive,Quality
385,colourless greenishyellow odour taste cubebs,cubebs odour,Olfactive,Quality
552,let none stand amazed pageantry false churches nor value whore rome because bravery,whore rome,Olfactive,Quality
269,sexual odors indeed animals seem modifications musk,sexual musk odors,Olfactive,Quality
342,fetor breath closely resembling consideration observed pregnancy scorbutus cachectic states rheumatic character blood highly fibrinous embolism not uncommon,breath fetor,Olfactive,Quality
146,putrified aire cannot passe speedily mans heart diuers creatures instrument smelling couered pellicle filme lifted vp smell ayre fume pellicle grosser man creatures therefore requireth hotter stronger fume mooue,ayre fume putrified aire smelling smell,Olfactive,Quality
477,stampe hearb put large glasse leauing two parts emptie commend iuice hearbe onely nip else lute glasse wel digest balneo daies shall finde red diuide watrish part remaineth bloud essence hearb,hearb essence,Olfactive,Quality
217,difference degree betwixt aromatick fetid plants appears many instances galeopsis smells fetid first handling afterwards aromatick,fetid aromatick plants galeopsis aromatick fetid smells,Olfactive,Quality
431,muriatic acid,muriatic acid,Olfactive,Quality
186,mezereon laureola faint lilysmell oyl not much conducing corrosiveness depends volatile salt alone made volatile addition oyl,faint mezereon laureola lilysmell,Olfactive,Quality
138,organ smell irritated perfume lacrymal sack empties nostrils explained increase tears poured eyes,perfume,Olfactive,Quality
237,not cases related numerous nor kindred type diseased action constitutional peculiarity may urged cause serious morbid affections produced evil effects nauseous exhalation confined,exhalation nauseous,Olfactive,Quality
513,leaf odours versus floral odours compare leaf odours flower odours find considerable difference,floral leaf leaf flower odours odours odours odours,Olfactive,Quality
407,bristling scent pencils however characteristic moths usually distinguish males although commonly retained pouches presence little suspected pricked needlepoint twilight sphinges especially quick nerve sometimes found present sexes sharp fear touch grasp ilowerhoverer reposing diurnal lethargy cause momentary expansion,pencils scent,Olfactive,Quality
299,much disagreement prevails respect deodorizing power peat charcoal mr,peat charcoal deodorizing,Olfactive,Quality
127,olibanum,olibanum,Olfactive,Quality
314,first case observed breath sputa rendered spacious ward odious privy stench fresh foeces,fresh foeces stench,Olfactive,Quality
112,pale yellowish wood pleasant smell bitterish aromatic taste leaves agreeable kind pungency generally brought large thick logs care taken quite sound solid,pleasant smell,Olfactive,Quality
492,keep snuff canisters closely syopped prevent scent exhaling,snuff scent,Olfactive,Quality
40,yards respects clean orderly never could perceive foul smell observe pool stagnant water statement borne testimony surveyor officers vestry,foul pool stagnant water smell,Olfactive,Quality
313,observed odour sui generis compared pulmonary fetors therefore characters,sui generis pulmonary odour fetors,Olfactive,Quality
252,schellong states papuans kaiser wilhelms land rub various fragrant plants bodies purpose,fragrant plants,Olfactive,Quality
9,noble man came visit us would cleanse perfume houses,perfume,Olfactive,Quality
547,wicked vngodly sinner lying stinking pleasures truely swine wallowing filthy puddle filthy aswine gluttonous swine delighting dirt swine not smelling stinke sin swine doth stinke dirt wallowes,pleasures sin dirt stinking smelling stinke stinke,Olfactive,Quality
450,also proper perfume distinguishing smell urine,urine proper distinguishing perfume smell,Olfactive,Quality
239,colonel leathom dragoon guards quartered regiment may till august piershill barracks deponed “ frequently sensible disagreeable offensive smell barracks certain proceeded stagnant water restalrig,disagreeable offensive stagnant water smell,Olfactive,Quality
484,restore lost scent musk ambergriese,lost musk ambergriese scent,Olfactive,Quality
151,putrefaction proceedeth earth vppermost partes earth stinking channells standing lakes priuyes polluted places dunghills vncleane kept houses like felt many sudden great stinches vnsauerie smells cannot distinguished discerned whereof commeth because confounded beeing made diuers stinches yeare wil many frogges toades venemous wormes fleas flyes,stinking great vnsauerie diuers channells standing lakes priuyes polluted places dunghills vncleane kept houses many frogges toades venemous wormes fleas flyes stinches smells stinches,Olfactive,Quality
125,also brown sort appears mealy substance sells near well second sort colour taste smell inside appears glassy solid generally less lumps,smell,Olfactive,Quality
550,foule stinke infull soules godly father obserues therefore christ last iudgement shall shake irreuocable depart not able endure smell no not long shall bee iudging,foule infull soules stinke smell,Olfactive,Quality
185,milky resinous exulcerators oyl fixt joyned acidacrid salt tithymalus esula smell acid rather hot scent,acid hot milky resinous exulcerators tithymalus esula smell scent,Olfactive,Quality
262,laycock nervous diseases women stated opinion musk smellsource odor smellword certainly sexual quality odor smellword man fere states musk odor among natural perfumes nearly approaching odor sexual secretions,sexual secretions natural musk odor perfumes odor,Olfactive,Quality
395,many moths likewise raised scales wingsurface not aware source scent attraction,raised scales wingsurface scent,Olfactive,Quality
475,violet one charming odours nature well might shakspeare exclaim — sweet thief whence didst thou steal thy sweet quality smells smellword,one charming violet odours,Olfactive,Quality
84,concrete gummy substance strong faetid smell resembling onions rather shallots small drops tears packt forms massy lump,onions shallots strong faetid smell,Olfactive,Quality
424,short time water contracts extremely fetid offensive smell seems indicate putrid effluvium pervades water affects neighbouring air since often no increase air seems substance carried water fast generated offensive smell sufficient proof not fixed air,water air fetid offensive putrid offensive smell effluvium smell,Olfactive,Quality
580,however mistress insist upon burnt small quantities time produced put fire latter low gets dull covered cinders little damp coaldust burn away without causing bad smell,bad smell,Olfactive,Quality
322,may look upon fetid cavity therefore consecutive fibroid degenerations ordinary phthisis vomica consecutive tuberculization,cavity fetid,Olfactive,Quality
410,fritz muller prosecuting entomological research virgin forests brazil stated brought consider sexual organs diffusion odours various pencils tufts manes hair chalky silky velvety spots peculiar scales well recurved margin pouches enclosing pale buff white distinguish wings many brilliant exotic male butterflies,various pencils tufts manes hair odours,Olfactive,Quality
68,dealing fact primitive protective impulse ensure evilsmelling things shall not swallowed means adopted nature prevent ingestion accidentally occurred reverse prompt,things evilsmelling,Olfactive,Quality
411,papilionidae instance front wings males sometimes oval chalky spot side opposite dark brownish spot upper side hind wings spots emitting strong disagreeable odour,strong disagreeable oval chalky spot dark brownish spot odour,Olfactive,Quality
403,seizing one butterflies either sex pushes fourth fifth segment abdomen two hemispherical protuberances producing disagreeable odour male second pair fifth sixth segments abdomen different musklike odour produced black spot beneath front wings,musklike disagreeable two hemispherical protuberances black spot beneath front wings odour odour,Olfactive,Quality
540,opening body smell acid perceptible,perceptible acid smell,Olfactive,Quality
283,said probably certain degree truth peau espagne perfumes nearly approaches odor woman skin whether also suggests odor leather not clear,peau espagne woman skin leather perfumes odor odor,Olfactive,Quality
398,nymphalidae great group butterflies rudimentary forelegs find common cosmopolitan dana inse dactylate hollow processes abdominal extremity furnished hairs protrusion emit disagreeable odour sexual pouches possibly connection exist first median nervure hind wing species seen tawny danais extends range southern europe,disagreeable hairs protrusion odour,Olfactive,Quality
22,course time ditch become full stagnant sewage stenches arising therefrom summer caused annoyance dwellers berkeleystreet chesterterrace,stagnant sewage stenches,Olfactive,Quality
161,putrefaction procure stinking smell,stinking smell,Olfactive,Quality
113,arrack,arrack,Olfactive,Quality
143,would often strip naked top toe lay full length bosoms wherewith much disgusted because say truth offensive smell came skins not mention intend disadvantage excellent ladies manner respect conceive sense acute proportion littleness illustrious persons no disagreeable lovers people quality us england,offensive skins illustrious persons smell,Olfactive,Quality
591,organisms likewise may interfere preservation food changing consistency flavor odor even producing definite poisonous decomposition products termed ptomaines,odor,Olfactive,Quality
16,almost every yard inundated overflowing cesspool one two cases filth literally penetrating ground floor houses every breath inhaled inmates must charged effluvia arising liquid pollution,liquid pollution effluvia,Olfactive,Quality
493,spanish snuff fine redish colour imitate nicely take best dutch snuff well cleansed granulated coloured red beat fine sift fine lawn sieve,best dutch snuff,Olfactive,Quality
317,first case could only liken delicate scent decaying apple case oliver,delicate decaying apple scent,Olfactive,Quality
534,facts appear explain — called case poisoning acid examination body medical men perceive odour others not,odour,Olfactive,Quality
173,long retention vrine bladder may make stinke,stinke,Olfactive,Quality
159,cholericke hote complexioned men void often strong smelling vrines howsoeuer free fro,strong vrines smelling,Olfactive,Quality
202,taste spread whole plant only bitterness depends fixt oyl terebinth aromatick oyly salt,oyly salt aromatick,Olfactive,Quality
8,sweet root alwayes carry us root flower jesse savoury wood smell unto wood crosse tree life midst paradise,wood crosse smell,Olfactive,Quality
37,men making manure open vessels smell street offensive remarks thereon uttered almost every passenger,offensive manure open vessels smell,Olfactive,Quality
319,sputum correctly described mucopurulent character disagreeable quality faecal quality odour smellword smellword anaphoric quality intense quality circumstances circumstances expectorated circumstances smellword anaphoric circumstances standing circumstances exposed circumstances circumstances circumstances air circumstances becomes changed quality — sometimes time evokedodorant wetmortar evokedodorant smell smellword generally simulates appleblossom evokedodorant closely,sputum,Olfactive,Quality
390,colourless pale greenishyellow characteristic odour fruit warm aromatic taste,odour,Olfactive,Quality
169,yet purpose practise point wish go arabians haue written curiously concerning point may regard aromaticall drugs vrines may better taste europaeans feed grosser food,drugs aromaticall,Olfactive,Quality
503,pleasant perfume take drachm musk four cloves four ounces lavenderseed drachm half civet half drachm ambergris heat pestle mortar rub musk cloves lavenderseeds together lump loaf sugar wineglass full angelic rosewater,pleasant musk four cloves four ounces lavenderseed drachm half civet half drachm ambergris musk cloves lavenderseeds lump loaf sugar wineglass full angelic rosewater perfume,Olfactive,Quality
574,experienced brewer sensitive smell able judge even walking brewhouse whether not trim again repeat no man not sensitive smell taste good brewer,sensitive sensitive smell smell,Olfactive,Quality
549,whereby vnderstand no hot reeking dung filthy stinking carcasse cast chanell odious sight smell impenitent sinner sight nostrels god angels,hot filthy odious dung carcasse reeking stinking smell,Olfactive,Quality
247,passengers public conveyance annoyed equal exent nuisance forms neverending subject complaint xecration among company railway train stagecoaches idiich pass within margin fetid marsh dr rankin superintendent railway informs us “ ie officers employed almost constant opportulities hearing passengers lamenting grievous nuisance rhich populous neighbourhood exposed ”,fetid marsh,Olfactive,Quality
206,fetor proceeds oyls appears smell rancid oyl distill oyly substances fat butter oylolive distill,oyls rancid oyl distill oyly substances fat butter oylolive distill fetor smell,Olfactive,Quality
435,resolve part always pay great regard dictates common sense not depart without absolute necessity therefore apt think really something rose lily vulgar called smell continues exist not smelled shall proceed inquire come notion relation quality virtue smell hath sensation obliged call name want another,rose lily smell smelled smell,Olfactive,Quality
586,indol methyl indol skatol commonly formed native proteins peptones absence carbohydrates many organisms,indol methyl indol skatol,Olfactive,Quality
279,fact connected evergrowing refinement accordance specific odors sexual regions human beings tend lose primitive attractiveness bodily odors generally become mingled artificial perfumes disguised,specific bodily artificial sexual regions human beings odors odors perfumes,Olfactive,Quality
600,iuly flowers wall walliulyflowers wallflowers beeflowers winteriulyflowers because growing walles euen winter good bees grow euen stone walls seeme dead summer yet reuiue winter,iuly flowers wall walliulyflowers wallflowers beeflowers winteriulyflowers,Olfactive,Quality
290,krafftebing again brings forward case shoe fetichism significant fact mentioned subject bought pair leather cuffs smell masturbating,pair leather cuffs smell,Olfactive,Quality
387,aromatic odour spicy pungent flavour leaving sensation coldness mouth,aromatic odour,Olfactive,Quality
365,oil distilled europe anise fruit china staranise fruit,staranise fruit,Olfactive,Quality
500,form scented pastils roll bits paste shape cone may stand upright set dry,pastils scented,Olfactive,Quality
174,carminative medicines must laid upon whole inward region fomentation made leaves rue motherwort penniroyall flowers melilot camomile unguent de althea oyl camomile dill rue loosen ¦ eth passages opening pores expelling winde pessaries may p • • made civet musk amber must affront nose stinking odours steame brimstone smoke ascending old shoes burn partridge feathers sagapenum galbanum fetida like cast fire because matrix doth abhor retreat flie things whereas sweet things doe allure,stinking steame brimstone smoke ascending old shoes burn partridge feathers sagapenum galbanum fetida odours,Olfactive,Quality
108,fine odoriferous gum sometimes small drops tears often brought home masses sawdust sand c,fine odoriferous,Olfactive,Quality
92,soft unctious substance generally dusky white rather brown colour supposed found pod bag growing lower part belly civet cat perfume strong rather disagreeable smell substance perfumers know render grateful using small quantities,strong rather disagreeable grateful perfume smell,Olfactive,Quality
94,juneus odoratus sweet cane,juneus odoratus sweet cane,Olfactive,Quality
156,smell vrines haue little no smell else sweet pleasing smell finally stinking smell,little sweet pleasing stinking vrines smell smell smell smell,Olfactive,Quality
142,absent hearing small white spaniel belonged one chief gardeners got accident garden happened range near place lay dog following scent came directly taking mouth ran straight master wagging tail set gently ground,scent,Olfactive,Quality
74,avoidance only possible country odours fine etherealised rare,etherealised rare,Olfactive,Quality
203,aromatickastringents aromaticks cordial astringency strengthen fibres stomach membranes nervous parts acid evident astringency hinder greater rarefaction blood fragrant pungent oyl,fragrant pungent aromatickastringents oyl,Olfactive,Quality
501,kind pastils lighted manner candle,pastils,Olfactive,Quality
56,linked memory evening ’ glory comes like gentle strain longforgotten song rich pungent smell turfsmoke eddying blue low chimneys soft air twilight,soft air twilight rich pungent turfsmoke smell,Olfactive,Quality
367,colourless pale yellow greenishyellow vv hen recent becoming reddish age odour taste herb,odour,Olfactive,Quality
334,ozaena ulceration nasal cartilages rodent fibroid ulcers offensive discharge odour not like smell decomposing pus ordinary ulcers,not like smell decomposing pus ordinary ulcers odour,Olfactive,Quality
478,haue digested rose leaues speace moneths sicut ante num eyther barrels hookers distill faire water limbeck draw long finde anie excellent smell rose diuide fatty oile fleeteth top rose water haue excellent oile roses also good rosewater togither shall also haue water ordinarie way rosewater extendeth farther physicall compositions serueth best perfumes casting bottles,excellent rose oile roses smell perfumes,Olfactive,Quality
254,man would wear scent back neck dance order attract attention particular girl believed act magical certainty manner charm reports cambridge anthropological expedition torres straits vol v pp,scent,Olfactive,Quality
587,intensely disagreeable fecal odor,intensely disagreeable fecal odor,Olfactive,Quality
266,special significance musk present point view lies not only fact perfume widely scattered throughout nature often agreeable form time frequent personal odor man,frequent personal musk perfume odor,Olfactive,Quality
214,divers bitters fetid stinking horehound eldersmells scrophularia bitterfetid stinking gums bitter well acrid fetid,fetid bitterfetid stinking acrid fetid stinking horehound scrophularia gums eldersmells,Olfactive,Quality
443,found smell thus constantly conjoined rose mind rest without inquiring whether conjunction owing real efficiency not philosophical inquiry not concern human life,rose smell,Olfactive,Quality
263,seen chinese poet vaunts musky odor mistress armpits another oriental saying concerning attractive woman navel filled musk,musky mistress armpits odor,Olfactive,Quality
462,get several sorts sieves thin others thick cloth according courseness cloth make grains snuff passing must not searce perfum flowers,flowers perfum,Olfactive,Quality
119,kind pepper difference tail stalk berry much aromatic pepper resembling jamaica pepper called common people allspice generally bought malabar coast dry sound clean,resembling jamaica pepper much aromatic,Olfactive,Quality
305,smell ozaena fact similar observed examples fetid fibroid vomicai,ozaena smell,Olfactive,Quality
139,one may observe young infants suck early periods life sensation affects organ smell much powerfully repeated habits smelling inured odours common strength adult years stronger smells though time agreeable us volatile spirits continue produce increased secretion tears,common strength stronger time agreeable sensation smell smelling odours smells,Olfactive,Quality
124,concrete gummy rosinous juice various colours sizes produce persia fine aromatic smell bitter aromatic taste best brought home ten years past solid lumps size nutmeg pigeon egg palish yellow colour broke appeared inside whitish mealy substance though breaks deep orangecolour firmer texture shining much preferable,fine aromatic smell,Olfactive,Quality
5,socrates spake philosophy nothing meditatio mortis meditation upon death may divinity manner nothing else meditatio mortis christi meditation christs death learnedest apostles would knowne no knowledge much esteemed icdesire saith know nothing jesus christ crucifieddpliny describeth unto us strange kind people africa no mouthes received nourishment nostrils nothing else sweet smells fragrant odours take long journey provide great store flowers sweet wood aromaticall spices lest starve way,sweet fragrant spices smells odours aromaticall,Olfactive,Quality
573,first always foetid odour highly vinous pungent aromatic,foetid highly vinous pungent aromatic first odour,Olfactive,Quality
233,third degree balsamicks geranium moschatum geranium columbinum taste astringent smell musk since geraniums smell turpentine musk suppose highest state oyl vegetable rarefied turpentine thereby becomes odoriferous hence terebinthinates taken inwardly farther separation acid salts blood cause violet smell rine because aromaticks produce effects rine therefore aromatick odors turpentine agreeable nature,geranium moschatum geranium columbinum geraniums rine violet aromatick agreeable musk turpentine musk turpentine terebinthinates turpentine smell smell odoriferous smell aromaticks odors,Olfactive,Quality
444,suppose man meets modern philosopher wants informed smell plants,plants smell,Olfactive,Quality
482,drie hearbe flower distill faire water limbecke draw no longer find sent water issueth reiterate water vpon fresh herbes distil diuiding sweetest rest,water hearbe flower sent,Olfactive,Quality
276,not only musk cherished perfume islamic world special favorite prophet greatly delighted perfumes perceiver anaphoric love location world location reported said old age women location anaphoric perfumes smellword only perfume generally used women land refinements life carried far japan received chinese moreover musk still popular european perfumes,cherished only popular european musk musk perfume perfumes perfume perfumes,Olfactive,Quality
486,adulteration musk civet ambergriese,musk civet ambergriese,Olfactive,Quality
211,many acrid plants fetid sophia chirurgorum pouches aron abominable,fetid abominable many acrid plants sophia chirurgorum pouches aron,Olfactive,Quality
350,indeed know no intractable malady even stockings shoes changed two three times aday powerful scents used morbid stench still diffused,morbid stench,Olfactive,Quality
332,since laennec first mooted opinion ozenaodour certain forms bronchorrhoea bronchitis attributed several observers putrescence bronchial excretions,ozenaodour,Olfactive,Quality
472,perfumers valuable assistant possessing highest degree fresh floral fragrance renders highly useful compounds,fresh floral fragrance,Olfactive,Quality
154,concerning sicks vrine saith teach vs stinking vrines signifie putrefaction humours much difference smels take vpon iudge seuerall humours putrified,vrines seuerall humours putrified stinking smels,Olfactive,Quality
87,balm balsam gilead,balm balsam gilead,Olfactive,Quality
560,think smell oyntments sinsicke soule soiled conscience cured power raise dead lazarus stinking graue hauing bene foure dayes buried,oyntments dead lazarus smell stinking,Olfactive,Quality
582,little management everything cannot bo used may burnt either copper fire kitchen fire — bones broken tealeaves fragments everything else result instead bad smells produced avoided because damp refuse put dustbin speedily ferments decomposes causes smell dangerous welt unpleasant cause cholera typhoid refuse burnt rendered quite harmless,bad dangerous unpleasant damp refuse smells smell,Olfactive,Quality
310,smell might well termed ozaenaodour,ozaenaodour smell,Olfactive,Quality
183,strong bitters pungency acrid bitters celandine correct acids open obstructions also giving quick motion blood done volatile bitter oyl volatile pungent salt taste vertue depend,volatile salt pungent,Olfactive,Quality
507,toilet perfume somewhat resembling mixture lavender water eau de cologne rounded one following bodies cassia oil cinnamon oil cinnamic aldehyde clove oil pimento oil bay oil eugenol lemongrass oil,resembling mixture lavender water eau de cologne toilet perfume,Olfactive,Quality
318,reported friend dr low king lynn together clinical remarks breath sputa noted odour quality rather quality faecal quality quality gangrenous quality quality sputa became like scent apple hawthorn blossom,apple hawthorn blossom quality rather quality faecal quality quality gangrenous quality quality breath sputa sputa odour scent,Olfactive,Quality
496,p e r f u e,p e r f u e,Olfactive,Quality
509,invariably based coumarin modified lavender bergamot perfumes according exact note perfumer wishes give product,lavender bergamot perfumes,Olfactive,Quality
522,strange say strong odour not interfere bitch ’ scent ran quickly,strong bitch ’ odour scent,Olfactive,Quality
488,contrary snuff receives perfume readily preserves flavour longer account,snuff perfume,Olfactive,Quality
226,second class may bitterish subacrid mucilaginous narcoticks solanum lethale bacciferum stramonium cynoglossum besides pungency solanum lignosum bitterness roots cynogloss boyl smell like spirit hartshorn,like spirit hartshorn roots cynogloss smell,Olfactive,Quality
220,blossoms trees fragrant though leaves smell crude,crude blossoms trees leaves fragrant smell,Olfactive,Quality
417,also finds odoriferous principle preserved wellclosed glass bottles length time,odoriferous,Olfactive,Quality
558,burn incense no breath might smell,incense smell,Olfactive,Quality
402,muller far odours concerned interesting fairyformed manycoloured things tropical bush,odours,Olfactive,Quality
339,since structural disease constitutional fair conclude predisposing causes peculiar fetid excretion constitutional linked etiologically fibroid change tissue,peculiar excretion fetid,Olfactive,Quality
20,factories full activity month december july stores stinking ingredients used manufacturers give permanent smell parts street mixing goes action sulphuric acid upon animal vegetable matter gives stench occasioned headache nausea vomiting cough inmates houses adjacent factories,stinking permanent ingredients smell stench,Olfactive,Quality
44,slight effluvium sulphurous gases given not last long nor extend beyond building,slight sulphurous gases effluvium,Olfactive,Quality
393,small white butterfly belonging one male according kirby redolent thyme exotic fraternity scent described dr,white butterfly thyme redolent scent,Olfactive,Quality
121,chuse meet mixed dirt sticks bits cane rubbish reduce value aromatic smells better fine tears like east india gums,like east india gums smells,Olfactive,Quality
130,concrete gummy rosinous juice produce persia best brought home way east indies reddish orangecoloured drops tears broke inside appears pale yellow intermixed white specks fragrant smell something like sellery roots pleasant bitter acrid taste,something like sellery roots fragrant smell,Olfactive,Quality
0,enormous tropical forests little known man gathers treasures orchid greenhouses great island conservatories like java ceylon borneo rich spices lovely plant life australian bush traces plant life another world often delicate odour even fragments see greenhouses,java ceylon,Olfactive,Quality
519,hand leaf odours persistent — ready sought,persistent leaf odours,Olfactive,Quality
467,get wooden box big occasion line within dry paper lay bed snuff inch thick bed flowers along till no let lay flowers twenty four hours searce snuff take flowers renew time continue four five days think snuff perfum enough flowers keep close boxes dry place meddle flowers within because not heat,snuff flowers perfum,Olfactive,Quality
223,inwardly fetids volatile parts pierce channels nerves mend crudity nervous juyce faetor excite different motion hysterick fits convulsions remove cause tumultuous motion spirits correcting acidities stagnation succus nervosus disposed glandulous liquors,fetids faetor,Olfactive,Quality
89,cassia muniar,cassia muniar,Olfactive,Quality
567,first buds ribes nigra infused wines especially rhenish makes diuretick fragrant smell taste doth clary,fragrant buds ribes nigra smell,Olfactive,Quality
271,lizards musky odor heightened sexual season crocodiles pairing season emit submaxillary glands musky odor pervades haunts,musky musky lizards crocodiles odor odor,Olfactive,Quality
487,reason choice perfumes often adulterated counterfeited shall endeavour discover cheat lest deceived thereby suffer loss,perfumes,Olfactive,Quality
