,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
398,398,,,faint metallic odor old key cling attic chest,,True,,faint metallic odor old key cling attic chest
6,506,,,jubilant puppy chase butterfly flowering backyard fence,,False,,jubilant puppy chase butterfly flowering backyard fence
721,1221,,,teacher introduce storytelle apply boost literacy program disadvantaged population,,False,,teacher introduce storytelle apply boost literacy program disadvantaged population
212,212,,,warm spicy scent gingerbread cookie permeate holiday party,,True,,warm spicy scent gingerbread cookie permeate holiday party
414,914,,,submarine patrol coastline conduct research marine conservation initiative globally,,False,,submarine patrol coastline conduct research marine conservation initiative globally
1233,1733,,,local brewer experiment flavor showcase craft beverage appeal connoisseur,,False,,local brewer experiment flavor showcase craft beverage appeal connoisseur
298,298,,,earthy smoky smell tobacco hang wooden cigar box,,True,,earthy smoky smell tobacco hang wooden cigar box
536,1036,,,local activist champion initiative revitalize playground neglect urban community,,False,,local activist champion initiative revitalize playground neglect urban community
710,1210,,,form study group refining strategy juggle extracurricular demand,,False,,form study group refining strategy juggle extracurricular demand
70,570,,,rise black smoke signal busy factory operate day night shift,,False,,rise black smoke signal busy factory operate day night shift
464,464,,,faintly floral lavender fragrance sweeten calming bath salt,,True,,faintly floral lavender fragrance sweeten calming bath salt
790,1290,,,aerial firefighter douse flame prevent forest destruction mountainous terrain,,False,,aerial firefighter douse flame prevent forest destruction mountainous terrain
885,1385,,,horticulture club exchange cutting boost plant diversity greenhouse space,,False,,horticulture club exchange cutting boost plant diversity greenhouse space
1050,1550,,,cryptographer crack cipher prove vulnerability outdated encryption algorithm widely,,False,,cryptographer crack cipher prove vulnerability outdated encryption algorithm widely
1306,1806,,,instructor examine wave set guide novice vital safety guideline,,False,,instructor examine wave set guide novice vital safety guideline
1026,1526,,,mineral prospector detect gold raising prospect expand regional economic growth,,False,,mineral prospector detect gold raising prospect expand regional economic growth
29,29,,,burn sugar leave bitter smell small kitchen,,True,,burn sugar leave bitter smell small kitchen
196,196,,,nutty roasted scent almond waft shop,,True,,nutty roasted scent almond waft shop
432,932,,,sport journalist investigate dope allegation scrutinize evidence athletic association,,False,,sport journalist investigate dope allegation scrutinize evidence athletic association
611,1111,,,skilled crocheter fashion doily preserving tradition cherish genealogist,,False,,skilled crocheter fashion doily preserving tradition cherish genealogist
936,1436,,,theater instructor conduct improvisation shape comedic timing aspire dramatic performer,,False,,theater instructor conduct improvisation shape comedic timing aspire dramatic performer
309,809,,,biologist map reef document fish behavior newly discover habitat,,False,,biologist map reef document fish behavior newly discover habitat
1121,1621,,,delivery cyclist navigate shortcut optimize route congested metropolitan district,,False,,delivery cyclist navigate shortcut optimize route congested metropolitan district
1321,1821,,,magician hone illusion fine tune sleight hand artistry prestigious stage competition worldwide,,False,,magician hone illusion fine tune sleight hand artistry prestigious stage competition worldwide
170,670,,,downtown escalator malfunction force commuter emergency stairwell rush,,False,,downtown escalator malfunction force commuter emergency stairwell rush
316,816,,,monitor exotic specie ensure balanced ecosystem massive aquarium exhibit,,False,,monitor exotic specie ensure balanced ecosystem massive aquarium exhibit
65,65,,,harsh acrid smell smoke signal distant fire,,True,,harsh acrid smell smoke signal distant fire
625,1125,,,kid race tricycle revel competition neighborhood guardian watch,,False,,kid race tricycle revel competition neighborhood guardian watch
426,926,,,major newspaper feature investigator reveal scandal financial institution worldwide,,False,,major newspaper feature investigator reveal scandal financial institution worldwide
462,962,,,construction crew replace pipeline enhance infrastructure reliability coastal district,,False,,construction crew replace pipeline enhance infrastructure reliability coastal district
30,530,,,champion runner sprint furiously cheer fan finish,,False,,champion runner sprint furiously cheer fan finish
61,561,,,skilled astronomer track planetary alignment massive telescope remote observatory,,False,,skilled astronomer track planetary alignment massive telescope remote observatory
770,1270,,,diorama creator construct landscape depict scene era miniature,,False,,diorama creator construct landscape depict scene era miniature
32,532,,,gradually cover abandon wall reclaim crumble brick hesitation,,False,,gradually cover abandon wall reclaim crumble brick hesitation
977,1477,,,industrial designer print prototype verify ergonomic everyday consumer good,,False,,industrial designer print prototype verify ergonomic everyday consumer good
1260,1760,,,career counselor recommend apprenticeship bridge educational path industry demand,,False,,career counselor recommend apprenticeship bridge educational path industry demand
1207,1707,,,thrive replenish reef system environmental conservation policy,,False,,thrive replenish reef system environmental conservation policy
819,1319,,,vegan recipe channel thrive guide follower plant base dietary habit,,False,,vegan recipe channel thrive guide follower plant base dietary habit
967,1467,,,volunteer pilot coordinate delivery reach remote island lack accessible runway,,False,,volunteer pilot coordinate delivery reach remote island lack accessible runway
386,886,,,expat learn language blend seamlessly native community expand perspective,,False,,expat learn language blend seamlessly native community expand perspective
369,869,,,tailor adjust suit ensure flawless fit discern clientèle seek sophistication,,False,,tailor adjust suit ensure flawless fit discern clientèle seek sophistication
579,1079,,,scientist refine telescope detect exoplanet orbit star lightyear earth,,False,,scientist refine telescope detect exoplanet orbit star lightyear earth
1246,1746,,,electric train network expand swiftly ease commute regional corridor,,False,,electric train network expand swiftly ease commute regional corridor
307,307,,,metallic tang iron clung rusty gate,,True,,metallic tang iron clung rusty gate
810,1310,,,ward employ game encourage child patient undergo hospital treatment,,False,,ward employ game encourage child patient undergo hospital treatment
732,1232,,,developer fund hackerspace boost solution diverse community innovator globally,,False,,developer fund hackerspace boost solution diverse community innovator globally
408,408,,,sharp herbal aroma sage infuse roasting turkey,,True,,sharp herbal aroma sage infuse roasting turkey
203,203,,,freshly cut lemon release tangy zesty fragrance air,,True,,freshly cut lemon release tangy zesty fragrance air
383,383,,,faint musty book smell rise old library shelf,,True,,faint musty book smell rise old library shelf
1060,1560,,,fossil record update change timeliness adjust known epoch life,,False,,fossil record update change timeliness adjust known epoch life
1190,1690,,,restoration architect repair clock tower revive symbol reflect local civic pride,,False,,restoration architect repair clock tower revive symbol reflect local civic pride
816,1316,,,builder complete highway enable supply route bridge isolate resource hubs,,False,,builder complete highway enable supply route bridge isolate resource hubs
233,233,,,faint powdery lavend scent cling freshly launder sheet,,True,,faint powdery lavend scent cling freshly launder sheet
308,808,,,local merchant expand inventory accommodate urgent demand import digital good,,False,,local merchant expand inventory accommodate urgent demand import digital good
111,111,,,perfume bloom gardenia envelop small greenhouse,,True,,perfume bloom gardenia envelop small greenhouse
834,1334,,,novel virus emerge prompt quarantine mandate emergency health protocol,,False,,novel virus emerge prompt quarantine mandate emergency health protocol
1318,1818,,,graduate mentor organize seminar discuss current theory experimental neuroscience circle,,False,,graduate mentor organize seminar discuss current theory experimental neuroscience circle
675,1175,,,terrarium specialist curate insect establish micro ecosystem curious watcher daily,,False,,terrarium specialist curate insect establish micro ecosystem curious watcher daily
389,889,,,archivist label genealogical file ensure family historian access relevant documentation promptly,,False,,archivist label genealogical file ensure family historian access relevant documentation promptly
1174,1674,,,glider pilot soar gracefully exploit thermal column extended flight duration,,False,,glider pilot soar gracefully exploit thermal column extended flight duration
245,745,,,calligraphy instructor demonstrate stroke teach cursive elegance traditional writing school,,False,,calligraphy instructor demonstrate stroke teach cursive elegance traditional writing school
868,1368,,,dramatist adapt classic tragedy update language preserve thematic complexity,,False,,dramatist adapt classic tragedy update language preserve thematic complexity
1038,1538,,,laboratory robotic automate experiment minimize error tight scientific research schedule,,False,,laboratory robotic automate experiment minimize error tight scientific research schedule
651,1151,,,paleoanthropologist reconstruct skeleton reveal connection uncovered fossil record globally,,False,,paleoanthropologist reconstruct skeleton reveal connection uncovered fossil record globally
76,576,,,tower reed whisper softly tranquil river flow distant wetland,,False,,tower reed whisper softly tranquil river flow distant wetland
681,1181,,,city resident revive courtyard plant greenery brightening cramped living complex,,False,,city resident revive courtyard plant greenery brightening cramped living complex
318,818,,,animal handler train service dog prepare assistance duty statewide,,False,,animal handler train service dog prepare assistance duty statewide
1078,1578,,,solar boat test prototype championing emission free travel inland waterway,,False,,solar boat test prototype championing emission free travel inland waterway
324,324,,,fruity sweet aroma mango perfume tropical orchard,,True,,fruity sweet aroma mango perfume tropical orchard
929,1429,,,renaissance scholar compile manuscript piece perspective scientific revolution,,False,,renaissance scholar compile manuscript piece perspective scientific revolution
344,844,,,troupe director instruct actor refine comedic timing playful improvisational sketch,,False,,troupe director instruct actor refine comedic timing playful improvisational sketch
237,237,,,sweet floral aroma honeysuckle carry breeze,,True,,sweet floral aroma honeysuckle carry breeze
499,999,,,botany student measure growth rate compile observation documentation session,,False,,botany student measure growth rate compile observation documentation session
1087,1587,,,nonprofit director launch cooperative facilitate job training marginalized urban resident,,False,,nonprofit director launch cooperative facilitate job training marginalized urban resident
824,1324,,,journalism internship offer experience teach basic investigative reporting procedure,,False,,journalism internship offer experience teach basic investigative reporting procedure
633,1133,,,pathologist examine tissue aid physician diagnose ailment hospital environment,,False,,pathologist examine tissue aid physician diagnose ailment hospital environment
113,613,,,compact car bypass traffic jam accelerate open service road,,False,,compact car bypass traffic jam accelerate open service road
70,70,,,faint whiff gasoline come recently park care,,True,,faint whiff gasoline come recently park care
1089,1589,,,warehouse manager track inventory implement software streamline industrial distribution process,,False,,warehouse manager track inventory implement software streamline industrial distribution process
109,109,,,fresh scent tea lift spirit instantly,,True,,fresh scent tea lift spirit instantly
478,978,,,urban designer imagine skyline merge sustainability ideal architectural principle,,False,,urban designer imagine skyline merge sustainability ideal architectural principle
884,1384,,,accelerator fund innovator cultivate prototype aim solve demand,,False,,accelerator fund innovator cultivate prototype aim solve demand
1064,1564,,,collegiate hacker challenge encryption uncovering way system improve methodically,,False,,collegiate hacker challenge encryption uncovering way system improve methodically
48,548,,,breathtaking hot air balloon float farmland pleasing crowd sunrise festival,,False,,breathtaking hot air balloon float farmland pleasing crowd sunrise festival
251,251,,,faintly sweet smell maple syrup linger pancake,,True,,faintly sweet smell maple syrup linger pancake
173,173,,,sharp scent vinegar fill air pickling workshop,,True,,sharp scent vinegar fill air pickling workshop
339,339,,,fresh zesty aroma lime brighten tropical cocktail station,,True,,fresh zesty aroma lime brighten tropical cocktail station
739,1239,,,junior chef whisk battery perfect pastry serve workshop session,,False,,junior chef whisk battery perfect pastry serve workshop session
1103,1603,,,forensic genealogist uncover clarify inheritance dispute distant relative,,False,,forensic genealogist uncover clarify inheritance dispute distant relative
870,1370,,,curriculum developer review feedback refining module address educational trend globally,,False,,curriculum developer review feedback refining module address educational trend globally
573,1073,,,yearly showcase sailor unite yachting club aquatic contest,,False,,yearly showcase sailor unite yachting club aquatic contest
1263,1763,,,librarian read manuscript recommend hide gem library patron,,False,,librarian read manuscript recommend hide gem library patron
361,361,,,acrid stench cigarette smoke cling old curtain,,True,,acrid stench cigarette smoke cling old curtain
352,352,,,sweet floral aroma lilacs brighten spring garden,,True,,sweet floral aroma lilacs brighten spring garden
109,609,,,distant thunderclap rumble ominously hint storm shadowed farmland tonight,,False,,distant thunderclap rumble ominously hint storm shadowed farmland tonight
1252,1752,,,buddhist monastery receive pilgrim foster spiritual reflection meditation retreat,,False,,buddhist monastery receive pilgrim foster spiritual reflection meditation retreat
23,23,,,heavily spiced incense cloud temple warm fragrance,,True,,heavily spiced incense cloud temple warm fragrance
254,754,,,clerk digitize manuscript preserve rare text modern archiving technique,,False,,clerk digitize manuscript preserve rare text modern archiving technique
322,322,,,faint smoky scent incense drift meditation center,,True,,faint smoky scent incense drift meditation center
1100,1600,,,freight forwarder schedule delivery reduce congestion busy shipping corridor,,False,,freight forwarder schedule delivery reduce congestion busy shipping corridor
1227,1727,,,apprentice weld component refining trade skill manufacture apprenticeship program,,False,,apprentice weld component refining trade skill manufacture apprenticeship program
439,939,,,test prototype improve equipment utilize healthcare program,,False,,test prototype improve equipment utilize healthcare program
841,1341,,,mentor circle empower novice bridging skill gap software industry,,False,,mentor circle empower novice bridging skill gap software industry
523,1023,,,survival expert gather flint building makeshift camp wilderness expedition,,False,,survival expert gather flint building makeshift camp wilderness expedition
803,1303,,,countryside mother bake bread feeding harvest crew finish daily labor,,False,,countryside mother bake bread feeding harvest crew finish daily labor
731,1231,,,sociology major perform interview analyze theme inform policy reform proposal,,False,,sociology major perform interview analyze theme inform policy reform proposal
381,381,,,pungent spicy smell horseradish clear sinus instantly,,True,,pungent spicy smell horseradish clear sinus instantly
817,1317,,,orchard worker gather produce stack crate tractor draw wagon daily,,False,,orchard worker gather produce stack crate tractor draw wagon daily
239,239,,,faint musty smell damp stone rise cellar,,True,,faint musty smell damp stone rise cellar
1328,1828,,,diplomatic channel address tension deter escalation contested mountainous border zone,,False,,diplomatic channel address tension deter escalation contested mountainous border zone
924,1424,,,vineyard tour cater traveler introduce wine production process,,False,,vineyard tour cater traveler introduce wine production process
297,297,,,faint metallic odor old penny cling finger,,True,,faint metallic odor old penny cling finger
1271,1771,,,explorer ascend canyon demonstrate endurance require wilderness trekking excursion,,False,,explorer ascend canyon demonstrate endurance require wilderness trekking excursion
52,552,,,final puzzle piece complete everyone‚äôs teamwork midnight celebration,,False,,final puzzle piece complete everyone‚äôs teamwork midnight celebration
755,1255,,,aquaponic pioneer test design energize aquaculture produce farming method,,False,,aquaponic pioneer test design energize aquaculture produce farming method
792,1292,,,traditional market showcase textile reflect artisanal craftsmanship tribal collective,,False,,traditional market showcase textile reflect artisanal craftsmanship tribal collective
14,514,,,uncanny light flicker eerily ghost town crumble wooden saloon,,False,,uncanny light flicker eerily ghost town crumble wooden saloon
682,1182,,,stadium technician replace bulb ensure event proceed lighting failure,,False,,stadium technician replace bulb ensure event proceed lighting failure
131,631,,,energetic volunteer direct traffic guide visitor festival parking lot,,False,,energetic volunteer direct traffic guide visitor festival parking lot
495,495,,,sweet creamy smell whip cream top holiday hot chocolate,,True,,sweet creamy smell whip cream top holiday hot chocolate
118,618,,,orchestra perform piece captivate audience historical concert venue worldwide,,False,,orchestra perform piece captivate audience historical concert venue worldwide
115,115,,,strong nutty smell peanut butter spread kitchen,,True,,strong nutty smell peanut butter spread kitchen
38,538,,,wildlife photographer crawl cautiously bush capture breathtaking safari snapshot today,,False,,wildlife photographer crawl cautiously bush capture breathtaking safari snapshot today
1265,1765,,,university archivist restore manuscript safeguard account integral academic research,,False,,university archivist restore manuscript safeguard account integral academic research
54,554,,,rise tide challenge swimmer compete demand triathlon championship race,,False,,rise tide challenge swimmer compete demand triathlon championship race
367,367,,,faintly floral orange blossom aroma enhance delicate perfume,,True,,faintly floral orange blossom aroma enhance delicate perfume
1267,1767,,,flood agency dredge canal optimize drainage monsoon prone basin,,False,,flood agency dredge canal optimize drainage monsoon prone basin
431,931,,,reserve protect coral atoll safeguard wildlife crucial ecosystem,,False,,reserve protect coral atoll safeguard wildlife crucial ecosystem
1072,1572,,,swim instructor pace drill refining stroke advanced competitive swimmer,,False,,swim instructor pace drill refining stroke advanced competitive swimmer
366,366,,,earthy damp scent rain soak soil fill air,,True,,earthy damp scent rain soak soil fill air
858,1358,,,technician replace panel upgrade station module orbit earth,,False,,technician replace panel upgrade station module orbit earth
403,903,,,animal expert compile research study pattern newly discover specie,,False,,animal expert compile research study pattern newly discover specie
174,674,,,national park introduce guideline limit visitor impact fragile habitat,,False,,national park introduce guideline limit visitor impact fragile habitat
1043,1543,,,pediatric ward feature craft encourage creativity recover hospitalize youngster,,False,,pediatric ward feature craft encourage creativity recover hospitalize youngster
1042,1542,,,healthcare aide support elder improve comfort attentive daily living assistance,,False,,healthcare aide support elder improve comfort attentive daily living assistance
941,1441,,,stonecutter carve monument immortalize hero value future patriotic generation,,False,,stonecutter carve monument immortalize hero value future patriotic generation
920,1420,,,rise sculptor experiment material craft masterpiece upcoming public art installation,,False,,rise sculptor experiment material craft masterpiece upcoming public art installation
1286,1786,,,university prepare drone implement sense project agricultural field,,False,,university prepare drone implement sense project agricultural field
481,481,,,faintly spicy aroma cardamom tea sweeten library,,True,,faintly spicy aroma cardamom tea sweeten library
567,1067,,,astronomer schedule watch party showcase eclipse visible desert observatory,,False,,astronomer schedule watch party showcase eclipse visible desert observatory
124,124,,,strong zesty citrus aroma rise cut grapefruit,,True,,strong zesty citrus aroma rise cut grapefruit
432,432,,,warm buttery aroma croissant drift parisian,,True,,warm buttery aroma croissant drift parisian
975,1475,,,community newspaper spotlight nonprofit inspire helpful contribution local resident,,False,,community newspaper spotlight nonprofit inspire helpful contribution local resident
49,49,,,perfumed soap leave linger floral trail hand,,True,,perfumed soap leave linger floral trail hand
1123,1623,,,diplomat leverage trade concession mend fractured relation hostile government,,False,,diplomat leverage trade concession mend fractured relation hostile government
289,289,,,faint salty odor seawater cling beach towel,,True,,faint salty odor seawater cling beach towel
893,1393,,,honey festival thrive unite community support beehive management farmland,,False,,honey festival thrive unite community support beehive management farmland
210,210,,,pungent odor garlic frying oil fill air,,True,,pungent odor garlic frying oil fill air
1018,1518,,,comedian worship joke revising setup punchline resonate audience,,False,,comedian worship joke revising setup punchline resonate audience
886,1386,,,traffic planner instal roundabout reduce congestion travel urban intersection,,False,,traffic planner instal roundabout reduce congestion travel urban intersection
761,1261,,,healthcare educator teach basic equip community fundamental firsthand emergency,,False,,healthcare educator teach basic equip community fundamental firsthand emergency
427,427,,,sharp spicy scent tickle nose kitchen,,True,,sharp spicy scent tickle nose kitchen
44,544,,,wind road force traveler drive slowly hairpin mountain bend,,False,,wind road force traveler drive slowly hairpin mountain bend
351,351,,,earthy woody smell fall pine needle fill campsite,,True,,earthy woody smell fall pine needle fill campsite
338,838,,,aerospace mission launch satellite support global communication network essential commerce,,False,,aerospace mission launch satellite support global communication network essential commerce
1295,1795,,,mountain patrol establish checkpoint direct traveler avalanche safe high altitude pass,,False,,mountain patrol establish checkpoint direct traveler avalanche safe high altitude pass
88,588,,,ambitious beekeeper expand hive boost pollination effort nearby farmland project,,False,,ambitious beekeeper expand hive boost pollination effort nearby farmland project
78,78,,,sharp peppery aroma arugula fill garden spring,,True,,sharp peppery aroma arugula fill garden spring
59,59,,,burn rubber fill air car screech stop,,True,,burn rubber fill air car screech stop
280,780,,,environmental agency monitor wetland prevent encroachment unchecked industrial development,,False,,environmental agency monitor wetland prevent encroachment unchecked industrial development
436,936,,,acclaimed filmmaker unveil trailer generate hype upcoming festival screening,,False,,acclaimed filmmaker unveil trailer generate hype upcoming festival screening
73,73,,,barn smell hay leather warm scent animal,,True,,barn smell hay leather warm scent animal
1164,1664,,,philanthropist back literacy drive help remote village receive essential reading material,,False,,philanthropist back literacy drive help remote village receive essential reading material
69,69,,,sweet strawberry peak ripeness release juicy sugary fragrance,,True,,sweet strawberry peak ripeness release juicy sugary fragrance
162,162,,,oily metallic scent machinery fill factory floor,,True,,oily metallic scent machinery fill factory floor
26,526,,,blast powerful chord crowded concert arena,,False,,blast powerful chord crowded concert arena
1146,1646,,,military historian interpret campaign analyze strategic decision past war,,False,,military historian interpret campaign analyze strategic decision past war
218,218,,,herbal scent sage burn fill meditation room,,True,,herbal scent sage burn fill meditation room
55,555,,,village elder debate resource allocation humble community hall,,False,,village elder debate resource allocation humble community hall
1068,1568,,,restoration crew shore levee defend farmland seasonal flooding risk surge,,False,,restoration crew shore levee defend farmland seasonal flooding risk surge
600,1100,,,free slave establish enclave shape culture survive historical oppression cycle,,False,,free slave establish enclave shape culture survive historical oppression cycle
480,480,,,earthy damp smell fall leave fill autumn wood,,True,,earthy damp smell fall leave fill autumn wood
220,220,,,strong odor asphalt tar fill hot summer construction site,,True,,strong odor asphalt tar fill hot summer construction site
497,497,,,sharp zesty scent lemon rind perfume baking tray,,True,,sharp zesty scent lemon rind perfume baking tray
439,439,,,faint metallic odor old tool fill forgotten workshop,,True,,faint metallic odor old tool fill forgotten workshop
1106,1606,,,suburban farmer sell basket feed family crave fresh produce locally,,False,,suburban farmer sell basket feed family crave fresh produce locally
1249,1749,,,civil right attorney challenge statute pursue equity framework nationwide,,False,,civil right attorney challenge statute pursue equity framework nationwide
111,611,,,wind river carve canyon transform landscape canyon wall,,False,,wind river carve canyon transform landscape canyon wall
