,clean_sentence,clean_token,ref_type,original_ref_type
43,caused purifier containing dry lime another containing sulphate iron stirred presence perceived nothing ordinary smell gas not strongly expected mentioned first report sulphate ammonia fabricated premises described process,ordinary strongly gas smell,Olfactive,Quality
214,divers bitters fetid stinking horehound eldersmells scrophularia bitterfetid stinking gums bitter well acrid fetid,fetid bitterfetid stinking acrid fetid stinking horehound scrophularia gums eldersmells,Olfactive,Quality
460,nothing else done mix together snuff perfum several sweet flowers prepare well less hardly discern smell prevails tis done,snuff several sweet flowers perfum smell,Olfactive,Quality
339,since structural disease constitutional fair conclude predisposing causes peculiar fetid excretion constitutional linked etiologically fibroid change tissue,peculiar excretion fetid,Olfactive,Quality
92,soft unctious substance generally dusky white rather brown colour supposed found pod bag growing lower part belly civet cat perfume strong rather disagreeable smell substance perfumers know render grateful using small quantities,strong rather disagreeable grateful perfume smell,Olfactive,Quality
521,“ changing experiments soaked ordinary shooting boots oil aniseed walked park,oil aniseed,Olfactive,Quality
523,“ accordingly keen observer came conclusion setter distinguished trail others peculiar smell boots not particular scent feet body,peculiar particular boots feet body smell scent,Olfactive,Quality
295,arabian nights many allusions use perfumes women less definitely stated aphrodisiacal intent,perfumes,Olfactive,Quality
211,many acrid plants fetid sophia chirurgorum pouches aron abominable,fetid abominable many acrid plants sophia chirurgorum pouches aron,Olfactive,Quality
58,grew cottage beyond grey granite fishingharbour dublin bay brings also faint ineffable fragrance inseparable blending emotions clings neverdying odour memory holidays ireland,faint ineffable neverdying fragrance odour,Olfactive,Quality
350,indeed know no intractable malady even stockings shoes changed two three times aday powerful scents used morbid stench still diffused,morbid stench,Olfactive,Quality
171,galen witnesseth whatsoeuer thing putrified hath euill fauoured smellwherefore pestilentiall feauers vrines commonly stinking smell,euill fauoured stinking vrines smellwherefore smell,Olfactive,Quality
170,stinking vrines come foure seuerall meanes,vrines stinking,Olfactive,Quality
32,ditch clean without smell receives drainage ten small houses,ditch smell,Olfactive,Quality
323,writers speak dreadful smeii true pulmonary gangrene none ever describe faecal except louis,dreadful faecal smeii,Olfactive,Quality
378,yellowish recent gradually becoming cherryred odour taste cinnamon bark,cinnamon bark odour,Olfactive,Quality
511,several different types clover course also add fragrance hayfield odour,hayfield odour fragrance,Olfactive,Quality
544,not better thing stinking town,stinking,Olfactive,Quality
125,also brown sort appears mealy substance sells near well second sort colour taste smell inside appears glassy solid generally less lumps,smell,Olfactive,Quality
138,organ smell irritated perfume lacrymal sack empties nostrils explained increase tears poured eyes,perfume,Olfactive,Quality
391,oil distilled britain flowers lavandula vera,flowers lavandula vera,Olfactive,Quality
563,opinion peculiar sence occasion danger body benefit receiues crude vnholesome vapours foggie corrupt exhalations subiect infection true especiall delights confers one inconveniences cheering whole bodie sweetest odours giuing libertie vitall powers otherwise would imprisoned delight fellowsences else would dulled sweet breathing ayre reciued many arguments consequence bring vs exact acknowledgment sences excellencie,foggie corrupt sweetest whole bodie exhalations odours,Olfactive,Quality
105,spikenard,spikenard,Olfactive,Quality
440,connected imagination sensation considered smell signifying sensation feeling impression upon mind sense only mind sentient evident mankind give name smell much frequently something conceive external quality body understand something not infer mind not least difficulty conceiving air perfumed aromatic odours deserts arabia uninhabited island human foot never trod,air aromatic odours smell smell perfumed,Olfactive,Quality
454,comminuted herb soaked water exposed sun whereby acquires offensive odour liquid distilled distillate saturated common salt flocks thereby separated collected filter dissolved ether ether slowly evaporated,offensive comminuted herb odour,Olfactive,Quality
420,remarkable however though piece beef mutton plunged quicksilver kept degree heat yield air bulk inflammable contracts no putrid smell least day two mouse treated manner yields proper putrid effluvium indeed smell sufficiently indicates,putrid effluvium putrid piece beef mutton mouse smell smell,Olfactive,Quality
363,viscid yellow faint odour bland oleaginous taste,faint odour,Olfactive,Quality
240,going leith regiment two three occasions stench strong instant sickened,strong stench,Olfactive,Quality
22,course time ditch become full stagnant sewage stenches arising therefrom summer caused annoyance dwellers berkeleystreet chesterterrace,stagnant sewage stenches,Olfactive,Quality
288,narrates case shoe fetichism man perversion began age first time wore new shoes previously used only leftoff shoes elder brother felt smelt new shoes sensations unmeasured pleasure years later began use shoes method masturbation,new shoes smelt,Olfactive,Quality
448,true china musk colour old brown nutmeg generally rolled contained pod form little round pills strong fine agreeable though singular smell,strong fine agreeable singular true china musk smell,Olfactive,Quality
131,rhubarb,rhubarb,Olfactive,Quality
3,also whose veynes vessels full grosse humors corrupt juyces venemous matter thicke therefore unapt breath pores putrefaction increased inward heat driven malignitie thence onward pestilent qualitie,,Olfactive,Quality
327,must express doubt however cases tubercular phthisis never observed faecal odour cases,faecal odour,Olfactive,Quality
253,scenting pungent odorous substance young man indicated ready sued girls,pungent substance scenting odorous,Olfactive,Quality
443,found smell thus constantly conjoined rose mind rest without inquiring whether conjunction owing real efficiency not philosophical inquiry not concern human life,rose smell,Olfactive,Quality
124,concrete gummy rosinous juice various colours sizes produce persia fine aromatic smell bitter aromatic taste best brought home ten years past solid lumps size nutmeg pigeon egg palish yellow colour broke appeared inside whitish mealy substance though breaks deep orangecolour firmer texture shining much preferable,fine aromatic smell,Olfactive,Quality
146,putrified aire cannot passe speedily mans heart diuers creatures instrument smelling couered pellicle filme lifted vp smell ayre fume pellicle grosser man creatures therefore requireth hotter stronger fume mooue,ayre fume putrified aire smelling smell,Olfactive,Quality
227,fresh tabaco smells narcotick flowers bitter mucilaginous acrid much resembles henbane figure oyl clamminess touch bitterness pungency solanum lignosum,solanum lignosum narcotick bitter mucilaginous acrid fresh tabaco smells pungency,Olfactive,Quality
121,chuse meet mixed dirt sticks bits cane rubbish reduce value aromatic smells better fine tears like east india gums,like east india gums smells,Olfactive,Quality
591,organisms likewise may interfere preservation food changing consistency flavor odor even producing definite poisonous decomposition products termed ptomaines,odor,Olfactive,Quality
389,oil distilled britain fullgrown unripe green fruit juniperus communis,fullgrown unripe green fruit juniperus communis,Olfactive,Quality
459,snuff perfum great many sorts flowers,snuff great many sorts flowers perfum,Olfactive,Quality
315,not odour breath cases fetid abscess ozaena,breath abscess ozaena odour fetid,Olfactive,Quality
528,newly ploughed fields unprofitable trackingground reason turned earth strong aromatic odour apart chemicals c may previously put,strong aromatic newly ploughed fields odour,Olfactive,Quality
42,therefore made business visit works repeatedly spend hours promises must premise stating no means yet discovered carrying process gasmaking without offensive odours,offensive odours,Olfactive,Quality
446,russian rather dutch musk pots generally moist exhales disagreeable predominant ammoniacal smell whenever pots opened,disagreeable predominant ammoniacal russian rather dutch musk smell,Olfactive,Quality
179,second class volatile salts rank tastes smells like garlick onyons whose smells rank fetid tastes pungent hot,like garlick onyons whose rank fetid second class volatile salts smells smells,Olfactive,Quality
162,would necessarily follow whosoeuer seised feauer proceeding putrefaction humours voyd stinking vrines false,stinking vrines,Olfactive,Quality
517,leaf flower perfume depends essential oil different states conditions,oil leaf flower perfume essential,Olfactive,Quality
127,olibanum,olibanum,Olfactive,Quality
418,only metals yield odour gold platina dilute sulphuric phosphoric nitric acids aqueous solutions several salts also disengage,gold platina dilute sulphuric phosphoric nitric acids aqueous solutions several salts odour,Olfactive,Quality
164,cause well said sauonarola treatise vrines signes also obserued annoying putrified members purpose well orderly examine trie finde skill concerning vrines,vrines,Olfactive,Quality
187,strong bitters aromatick wormwood eupatorium cannabinum work volatile oyl salt blood stomach whence accounted antidotes against coagulations venoms pestilential infections,strong bitters wormwood eupatorium cannabinum aromatick,Olfactive,Quality
244,however much beauty surrounding natural scenery may delight fancy green verdure please eye insupportable odour ever present atmosphere inevitably destroys dissipates enjoyment,atmosphere insupportable odour,Olfactive,Quality
123,myrrh,myrrh,Olfactive,Quality
276,not only musk cherished perfume islamic world special favorite prophet greatly delighted perfumes perceiver anaphoric love location world location reported said old age women location anaphoric perfumes smellword only perfume generally used women land refinements life carried far japan received chinese moreover musk still popular european perfumes,cherished only popular european musk musk perfume perfumes perfume perfumes,Olfactive,Quality
424,short time water contracts extremely fetid offensive smell seems indicate putrid effluvium pervades water affects neighbouring air since often no increase air seems substance carried water fast generated offensive smell sufficient proof not fixed air,water air fetid offensive putrid offensive smell effluvium smell,Olfactive,Quality
178,strong bitters fetid odor ballote bitterness correct acids stomach blood fetidness amend acid nervous juyce cause equal expansive motion spirits prevent unequal distribution nerves fits convulsion,fetid ballote odor fetidness,Olfactive,Quality
502,consume entirely away burning exhale fragrant smoke,smoke fragrant,Olfactive,Quality
467,get wooden box big occasion line within dry paper lay bed snuff inch thick bed flowers along till no let lay flowers twenty four hours searce snuff take flowers renew time continue four five days think snuff perfum enough flowers keep close boxes dry place meddle flowers within because not heat,snuff flowers perfum,Olfactive,Quality
310,smell might well termed ozaenaodour,ozaenaodour smell,Olfactive,Quality
196,aromaticks affect smell taste gratefully motion particles texture agreeable motion texture spirits spirits vegetables differ nothing oyly salts largely diffused vehicle oyly salt spirit contracted without vehicle,gratefully aromaticks smell,Olfactive,Quality
19,nor complaints without foundation mentioned length street mile besides surrey consumers gas works no less nine factories fabrication patent manure say nine sources fetid gases,gases fetid nine factories fabrication patent manure,Olfactive,Quality
482,drie hearbe flower distill faire water limbecke draw no longer find sent water issueth reiterate water vpon fresh herbes distil diuiding sweetest rest,water hearbe flower sent,Olfactive,Quality
117,produced coast malabar best contained threesquare pod husk rather larger large pea little judgment required chusing provided fresh sound well filled husks palish colour grateful smell resembling camphor,resembling camphor grateful smell,Olfactive,Quality
365,oil distilled europe anise fruit china staranise fruit,staranise fruit,Olfactive,Quality
160,meanes pray thee shouldst thou stinking smell vrine know putrefaction,stinking vrine smell,Olfactive,Quality
168,afraid reader take ill long detaine among vnpleasing smels selfe begin waxe wearie vnworthie thing neuer tooke pleasure leaue like better,vnpleasing smels,Olfactive,Quality
50,putrid smell thames water noted several public papers among others weekly reports registrargeneral undoubtedly remarked many gentlemen present must again mention large population hanoverstreet no water supply except tidal rcell unless content stinking thames water must beg steal theyconsume,putrid stinking thames water thames water smell,Olfactive,Quality
119,kind pepper difference tail stalk berry much aromatic pepper resembling jamaica pepper called common people allspice generally bought malabar coast dry sound clean,resembling jamaica pepper much aromatic,Olfactive,Quality
574,experienced brewer sensitive smell able judge even walking brewhouse whether not trim again repeat no man not sensitive smell taste good brewer,sensitive sensitive smell smell,Olfactive,Quality
530,orfila also says similar bitter almonds — indeed common impression,similar bitter almonds,Olfactive,Quality
48,inhalation pestilential vapours arising nuisance time visit already begun work,vapours pestilential,Olfactive,Quality
205,oyl salt plants great proportion plant emit violent steams offending organ smelling chiefly forcibly repelling spirits towards brain creates aversion fetid smell perceived,violent steams offending,Olfactive,Quality
167,smell onely neuer certaintie collected informe iudgements concerning disease,smell,Olfactive,Quality
318,reported friend dr low king lynn together clinical remarks breath sputa noted odour quality rather quality faecal quality quality gangrenous quality quality sputa became like scent apple hawthorn blossom,apple hawthorn blossom quality rather quality faecal quality quality gangrenous quality quality breath sputa sputa odour scent,Olfactive,Quality
115,also cassia lignea bright colour good shape little no smell taste breaking handful sticks ascertain quality almost well tasting fine smell always strong taste,little fine cassia lignea smell smell,Olfactive,Quality
485,done hanging time jakes house office ill scents innate vertue odour excited revived,ill scents odour,Olfactive,Quality
57,thence also comes memory heliotrope,heliotrope,Olfactive,Quality
23,stench great several inmates houses applied personally get abated,great stench,Olfactive,Quality
403,seizing one butterflies either sex pushes fourth fifth segment abdomen two hemispherical protuberances producing disagreeable odour male second pair fifth sixth segments abdomen different musklike odour produced black spot beneath front wings,musklike disagreeable two hemispherical protuberances black spot beneath front wings odour odour,Olfactive,Quality
233,third degree balsamicks geranium moschatum geranium columbinum taste astringent smell musk since geraniums smell turpentine musk suppose highest state oyl vegetable rarefied turpentine thereby becomes odoriferous hence terebinthinates taken inwardly farther separation acid salts blood cause violet smell rine because aromaticks produce effects rine therefore aromatick odors turpentine agreeable nature,geranium moschatum geranium columbinum geraniums rine violet aromatick agreeable musk turpentine musk turpentine terebinthinates turpentine smell smell odoriferous smell aromaticks odors,Olfactive,Quality
290,krafftebing again brings forward case shoe fetichism significant fact mentioned subject bought pair leather cuffs smell masturbating,pair leather cuffs smell,Olfactive,Quality
518,floral odours again emitted only particular times say androecia whorl attains maturity flowers quite fresh even case many orchids flowers scent intermittent only perceived different times day night — time suppose connection diurnal nocturnal visits insects act marriage priests native wilds,floral intermittent many orchids flowers odours scent,Olfactive,Quality
583,prussic acid thin transparent colourless liquid peculiar smell greatly resembles bitter almonds,greatly resembles bitter almonds peculiar prussic acid smell,Olfactive,Quality
173,long retention vrine bladder may make stinke,stinke,Olfactive,Quality
458,take much buds roses pluck green knots room put many cloves throw glassbottle well stopt expose bottle hot sun three weeks month may use perfume snuff cleansed give sweet smell,snuff sweet buds roses perfume smell,Olfactive,Quality
89,cassia muniar,cassia muniar,Olfactive,Quality
519,hand leaf odours persistent — ready sought,persistent leaf odours,Olfactive,Quality
0,enormous tropical forests little known man gathers treasures orchid greenhouses great island conservatories like java ceylon borneo rich spices lovely plant life australian bush traces plant life another world often delicate odour even fragments see greenhouses,java ceylon,Olfactive,Quality
159,cholericke hote complexioned men void often strong smelling vrines howsoeuer free fro,strong vrines smelling,Olfactive,Quality
36,consequence letter addressed beginning month complaining stenches emanating premises messrs,stenches,Olfactive,Quality
407,bristling scent pencils however characteristic moths usually distinguish males although commonly retained pouches presence little suspected pricked needlepoint twilight sphinges especially quick nerve sometimes found present sexes sharp fear touch grasp ilowerhoverer reposing diurnal lethargy cause momentary expansion,pencils scent,Olfactive,Quality
385,colourless greenishyellow odour taste cubebs,cubebs odour,Olfactive,Quality
450,also proper perfume distinguishing smell urine,urine proper distinguishing perfume smell,Olfactive,Quality
575,majority perhaps not best judges indeed seen men devoid taste smell made little difference whether putrid fresh food presented,putrid fresh food smell,Olfactive,Quality
122,chuse thinskinned pods not cut open smell musk powerful pieces liver thing else may mixed sometimes lead shot make heavy,powerful musk smell,Olfactive,Quality
28,although weather cold time examinations accumulation solid sewage settlings quarter century exhaled faint sickening smell,faint sickening accumulation solid sewage smell,Olfactive,Quality
282,consists washleather steeped ottos neroli rose santal lavender verbena bergamot cloves cinnamon subsequently smeared civet musk,washleather neroli rose santal lavender verbena bergamot cloves cinnamon ottos,Olfactive,Quality
264,persian literature contains many references musk attractive body odor firdusi speaks woman hair crown musk arabian poet motannabi says mistress smellsource hyacinthine smellsource hair smellsource smells smellword sweeter quality evokedodorant scythian evokedodorant musk evokedodorant,attractive body musk odor,Olfactive,Quality
13,consider kings mills stream nuisance worst kind many complaints made thought advisable bring notice vestry,worst kind kings mills stream nuisance,Olfactive,Quality
272,way elephants emit musky odor facial glands rutting season,musky elephants odor,Olfactive,Quality
198,oyl may distilled plants taste smell vertue plants whence conclude taste smell proceed oyl volatile salt associated,plants oyl oyl volatile salt smell smell,Olfactive,Quality
384,oil dill,oil dill,Olfactive,Quality
436,let us therefore suppose person exercise sense smelling little experience discover nose organ sense air something air medium,smelling,Olfactive,Quality
321,case pulmonary gangiene compared first example fetid bronchitis breath horrible made sick vomiting using tlie stethoscope,fetid bronchitis,Olfactive,Quality
338,cases plastic bronchitis run course almost identical cases fetid bronchopneumonia,bronchopneumonia fetid,Olfactive,Quality
250,distressing nuisance families resident quarter every occasion wind blows direction houses marshes tanks compelled shut windows prevent intrusion noxious exhalation,noxious exhalation,Olfactive,Quality
31,however undesirable draining open ditches may abovementioned case would infinitely preferable present exists carrying sewage away dwellings open space effluvia becoming diluted would probability harmless open ditch beginning dead head southern extremity berkeleystreet running course two hundred fifty three hundred yards discharges sewer swanlane,sewage effluvia,Olfactive,Quality
256,ambergris musk chief member linnseus group odores ambrosiacce group sexual significances zwaardemaker remarks ranks besides capryl group odors,ambrosiacce capryl ambergris musk odores odors,Olfactive,Quality
387,aromatic odour spicy pungent flavour leaving sensation coldness mouth,aromatic odour,Olfactive,Quality
67,naturally close intimate connection sense smell nervecentres stimulated evoke feeling nausea mind—and bodily acts follow,smell,Olfactive,Quality
305,smell ozaena fact similar observed examples fetid fibroid vomicai,ozaena smell,Olfactive,Quality
337,rheumatic condition important element cases shown collateral evidence although morbid product need not necessarily lactic acid certainly not cases pulmonary fetor,pulmonary fetor,Olfactive,Quality
444,suppose man meets modern philosopher wants informed smell plants,plants smell,Olfactive,Quality
180,horseradish leaves bottled water two months smelling like garlick well pungent taste quick flying nose eyes like salammoniack conclude cepaceous kind would properly constitute second degree volatile salts much stronger former,like garlick horseradish leaves smelling,Olfactive,Quality
557,proceeds not bag bat heart produaf not offinking cattle perfumed manners ihich not offered bloody hands ptre understanding not killed may deflroyed isaac sacrificed may live,manners perfumed,Olfactive,Quality
226,second class may bitterish subacrid mucilaginous narcoticks solanum lethale bacciferum stramonium cynoglossum besides pungency solanum lignosum bitterness roots cynogloss boyl smell like spirit hartshorn,like spirit hartshorn roots cynogloss smell,Olfactive,Quality
529,regard scent left man much interesting speculation arises whether dog works entirely foot scent depends well body scent much,left man foot body scent scent scent,Olfactive,Quality
99,gum sagapenum gum sarcocolla gum tragacanth come cheap turkey,gum sagapenum gum sarcocolla gum tragacanth,Olfactive,Quality
266,special significance musk present point view lies not only fact perfume widely scattered throughout nature often agreeable form time frequent personal odor man,frequent personal musk perfume odor,Olfactive,Quality
303,time visit place certainly quite free offensive smell collecting tank not yet opened try effect manure,offensive smell,Olfactive,Quality
491,snuff scented spanish manner take lump doublerefined sugar rub mortar twenty grains musk add little little pound snuff grind whole ten grains civet rubbing afterwards well hands,snuff scented,Olfactive,Quality
344,special characteristic fibroid cartilaginous ulcerations fetid,fibroid cartilaginous ulcerations fetid,Olfactive,Quality
230,aforementioned instances appears opiates hot effluviums offend smell,hot opiates effluviums,Olfactive,Quality
152,next accident vrine qualitie qualities witnesseth mercuriale according doctrine arabian physitians fiue smell tast sound touch colour,vrine smell,Olfactive,Quality
88,true surprising odoriferous fragrant smell pungent agreeable bitter astringent taste turbid thickish consistence yellowish colour little come many years stranger must cautious buys every species turpentine mix,odoriferous fragrant smell,Olfactive,Quality
549,whereby vnderstand no hot reeking dung filthy stinking carcasse cast chanell odious sight smell impenitent sinner sight nostrels god angels,hot filthy odious dung carcasse reeking stinking smell,Olfactive,Quality
409,fluid aroma secreted near insertion “ fans,fluid aroma,Olfactive,Quality
508,foincoupe — popular type perfume supposed reproduce odour newmown hay,foincoupe newmown hay perfume odour,Olfactive,Quality
447,powder great use several perfumery compositions afterwards directed odour finest parts musk without disagreeable ingredients may happen present,powder finest parts musk odour,Olfactive,Quality
