,clean_sentence,clean_token,ref_type,original_ref_type
390,smoky herbal scent thyme rise bubble soup pot,smoky herbal scent thyme soup,Olfactive,Quality
195,salty briny odor clams rise simmer pot,salty briny odor clams,Olfactive,Quality
404,crisp clean scent morning dew cling grass,crisp scent morning,Olfactive,Quality
275,faint citrus scent accompany lather soap bar,faint citrusy scent blather soap,Olfactive,Quality
454,pungent savory aroma garlic bread waft italian restaurant,pungent savory aroma garlic bread italian,Olfactive,Quality
141,damp wool sock carry earthy musty smell hike,damp wool sock earthy musty smell,Olfactive,Quality
365,pungent smell kimchi fill bustling korean restaurant,pungent smell kimchi,Olfactive,Quality
67,earthy bitter smell coffee bean linger,earthy smell coffee bean,Olfactive,Quality
210,pungent odor garlic frying oil fill air,pungent odor garlic frying oil,Olfactive,Quality
168,sharp bitter tang grapefruit linger fingertip,sharp grapefruit,Olfactive,Quality
493,sharp acidic smell vinegar cut grease dish,sharp acidic smell vinegar grease dish,Olfactive,Quality
375,sugary fruity smell bubble gum fill candy aisle,sugary fruity smell bubble gum candy,Olfactive,Quality
400,earthy spicy aroma turmeric linger curry kitchen,earthy spicy aroma turmeric curry,Olfactive,Quality
272,faint metallic odor come iron gate rain,faint metallic odor iron rain,Olfactive,Quality
109,fresh scent tea lift spirit instantly,fresh scent mint tea,Olfactive,Quality
248,earthy smell wet clay fill pottery studio,earthy smell wet clay pottery studio,Olfactive,Quality
145,rich oily scent fried fish fill tiny diner,rich scent fried fish,Olfactive,Quality
92,soft powdery smell baby lotion cling nursery,soft powdery smell baby lotion,Olfactive,Quality
152,air smell wet pavement afternoon rainstorm,air smell pavement,Olfactive,Quality
367,faintly floral orange blossom aroma enhance delicate perfume,faintly floral blossom aroma delicate,Olfactive,Quality
