,clean_sentence,clean_token,ref_type,original_ref_type
436,let suppose person exercise sense smell little experience discover nose organ sense air air medium,smell,Olfactive,Quality
288,narrate case shoe fetishism man perversion begin age time wear new shoe previously liftoff shoe eld brother feel smelt new shoe sensation unmeasured pleasure year later begin use shoe method masturbation,new shoe smell,Olfactive,Quality
51,examine water smell recently dip sewer,recently dip sewer water smell,Olfactive,Quality
269,sexual odor animal modification musk,sexual musk odor,Olfactive,Quality
241,frequent conversation officer respect offensive smell particular express surprise barrack build near nuisance surprise officer eth share believe state regiment quarter unwholesome station wonder attempt government authority remove evident cause salubrity surround,offensive smell,Olfactive,Quality
384,oil dill,oil dill,Olfactive,Quality
219,elder leave fetid flower fragrant flower sayonara leave resemble elder,elder leave flower flower sayonara fragrant,Olfactive,Quality
185,milky resinous exulcerator oil fix join acid acrid salt tithymalus eula smell acid hot scent,acid hot milky resinous exulcerator tithymalus eula smell scent,Olfactive,Quality
56,link memory evening glory come gentle strain long forget song rich pungent smell turf smoke eddy blue low chimney soft air twilight,soft air twilight rich pungent turf smoke smell,Olfactive,Quality
270,moth musky odor confine male doubtless sexual,musky sexual sphinx moth odor,Olfactive,Quality
540,open body smell acid perceptible,perceptible acid smell,Olfactive,Quality
343,cause excess fibrin probably predispose exciting cause fetor,fetor,Olfactive,Quality
323,writer speak dreadful smell true pulmonary gangrene describe faecal,dreadful faecal smell,Olfactive,Quality
149,putrefaction hot moist apt destroy take nostril heat subtile pass speedily pellicle mouth fume moisture,putrefaction,Olfactive,Quality
17,rape linseed fall bag ground unpaved lie rot shower rain stench offensive,offensive stench,Olfactive,Quality
147,secondly instrument smell place deeply head creature,smell,Olfactive,Quality
376,pale yellow recent gradually dark odor fruit spicy somewhat acrid taste,odor,Olfactive,Quality
65,recent investigator show loathsome deadly typhus fever know year filth disease carry lice pest breed flourish bodily cleanliness neglect personal odor strong,personal strong odor,Olfactive,Quality
265,state know woman natural odor musk frequently sufficiently strong impart bath hour perfume entirely exhalation musky body add gallop enthusiast matter,natural sufficiently strong musk ambergris odor,Olfactive,Quality
231,colony siderite dead nettle smell galeopsis smell perceivable,dead nettle perceivable colony siderite galeopsis smell smell,Olfactive,Quality
354,speculation naturally arise immediate origin composition volatile matter cause stench blood easily impregnate volatile stuff readily conclude come blood,volatile matter blood stench impregnate,Olfactive,Quality
127,,,Olfactive,Quality
124,concrete gummy resinous juice color size produce persia fine aromatic smell bitter aromatic taste good bring home year past solid lump size nutmeg pigeon egg palish yellow color break appear inside whitish mealy substance break deep orange colour firm texture shine preferable,fine aromatic smell,Olfactive,Quality
8,sweet root carry root flower savory wood smell unto wood crosse tree life midst paradise,wood crosse smell,Olfactive,Quality
331,battery cause kind gangrenous cavity contact external air fetor inasmuch abundantly present blood carbuncular gangrene affect lung,gangrenous cavity fetor,Olfactive,Quality
577,prawn shrimp hard stiff pleasant scent tail turn strongly inward new limber color fade faint smell feel slimy stale,pleasant faint prawn shrimp scent smell,Olfactive,Quality
575,majority good judge see man devoid taste smell little difference putrid fresh food present,putrid fresh food smell,Olfactive,Quality
477,stamp hear large glass leave part empty commend juice hearse nip lute glass digest ban die find red divide waterish remain blood essence hear,hear essence,Olfactive,Quality
71,stick horrible memory famous steamy stench parboil cabbage fill restaurant car train,famous steamy parboil cabbage stench,Olfactive,Quality
236,turpentine balsam aromatic smell peruvian storax herb boy fragrant terebinthine smell juniper cedar sassafra oil turpentine easily extract fragrant owl vegetable frequently mix sophistication argue differ turpentine mix latent acid pure acid ethereal odoriferous root valerian smell turpentine flower essay little dry,turpentine essay oil turpentine aromatic fragrant terebinthine turpentine storax herb sassafra owl turpentine root flower smell smell fragrant odoriferous smell,Olfactive,Quality
472,perfumer valuable assistant possess high degree fresh floral fragrance render highly useful compound,fresh floral fragrance,Olfactive,Quality
389,oil distil grow unripe green fruit juniper communist,grow unripe green fruit juniper communist,Olfactive,Quality
75,enlighten sensitive refined primitive odor pervade country army know,primitive odor,Olfactive,Quality
398,nymphalid great group butterfly rudimentary foreleg find common rinse acetylate hollow process abdominal extremity furnish hair protrusion emit disagreeable odor sexual pouch possibly connection exist median nerve hind wing specie see tawny extend range,disagreeable hair protrusion odor,Olfactive,Quality
308,fact ground conclusion special odor fetid bronchitis cause abandon term perplexing unscientific philosophical correct phrase bronchitis fetid expectoration,fetid bronchitis odor,Olfactive,Quality
15,drainage dwelling run open wooden trough floor low room discharge sort pigeonhole wall street neighbor passenger complain stench generate drainage stagnate pavement gutter,drainage stagnate pavement gutter stench,Olfactive,Quality
591,organism likewise interfere preservation food change consistency flavor odor produce definite poisonous decomposition product term ptomaine,odor,Olfactive,Quality
44,slight effluvium sulphurous gas give long extend building,slight sulphurous gas effluvium,Olfactive,Quality
46,hot weather heap exhale smell offensive inmate neighboring house,offensive heap smell,Olfactive,Quality
554,perfume hide cloak stink,perfume stink,Olfactive,Quality
139,observe young infant suck early period life sensation affect organ smell powerfully repeat habit smell inure odor common strength adult year strong smell time agreeable volatile spirit continue produce increase secretion tear,common strength strong time agreeable sensation smell smell odor smell,Olfactive,Quality
339,structural disease constitutional fair conclude predisposing cause peculiar fetid excretion constitutional link etiologically fibroid change tissue,peculiar excretion fetid,Olfactive,Quality
150,secondly heat doth resist coldness moisture brain hinderer smell,smell,Olfactive,Quality
325,suspect case example myogenic cavity dilate bronchi gangrene probable myogenic membrane purulent stuff bronchial mucous membrane case fetid bronchitis,bronchitis fetid,Olfactive,Quality
52,stench perceive strong odor sugar scum issue arch,strong sugar scum stench odor,Olfactive,Quality
382,croton oil,croton oil,Olfactive,Quality
476,glass body strain hair cloth lie good store roseleaue die half die water ascend verge good smell color,water verge good roseleaue smell,Olfactive,Quality
557,proceed bag bat heart produce offend cattle perfumed manner offer bloody hand pure understanding kill destroy sacrifice live,manner perfume,Olfactive,Quality
307,demonstrate plain acquaint fact stink pulmonary excretion subject chemical torment distillation acidification neutralization redistillation like,pulmonary excretion stink,Olfactive,Quality
121,cause meet mixed dirt stick bit cane rubbish reduce value aromatic smell well fine tear gum,gum smell,Olfactive,Quality
407,bristle scent pencil characteristic moth usually distinguish male commonly retain pouch presence little suspect prick needlepoint twilight sphinx especially quick nerve find present sex sharp fear touch grasp ilower hoverer reposing diurnal lethargy cause momentary expansion,pencil scent,Olfactive,Quality
361,acrid stench cigarette smoke cling old curtain,acrid stench cigarette smoke,Olfactive,Quality
73,barn smell hay leather warm scent animal,barn smell hay leather swarm scent,Olfactive,Quality
374,faint metallic tang fresh ink fill print press room,faint metallic fresh ink printing press,Olfactive,Quality
155,bitter scent espresso fill bustling coffee shop,bitter scent espresso coffee,Olfactive,Quality
104,warm bread roll carry comforting scent home cook meal,warm roll comfort scent home cook,Olfactive,Quality
394,warm sugary smell sugar coat donut perfectly,warm sugary smell cinnamon sugar donut,Olfactive,Quality
377,sharp clean scent vinegar cut fishy air,sharp scent vinegar fishy,Olfactive,Quality
124,strong zesty citrus aroma rise cut grapefruit,strong zesty aroma cut,Olfactive,Quality
68,fresh paint sharp chemical tang closed room,fresh paint sharp tang closed,Olfactive,Quality
450,warm spicy aroma clove enhance mulled wine,warm spicy aroma clove mulled,Olfactive,Quality
9,sea breeze carry salty briny note seaweed,sea salty briny,Olfactive,Quality
194,clean sharp scent eucalyptus fill steam room,clean scent eucalyptus steam,Olfactive,Quality
406,sweet tropical scent coconut milk enrich creamy soup,sweet tropical scent coconut milk creamy,Olfactive,Quality
84,overwhelming stench spoiled milk fill kitchen,overwhelming stench spoiled milk,Olfactive,Quality
371,sweet tropical aroma pineapple perfume market stall,sweet tropical aroma pineapple perfume market,Olfactive,Quality
388,rich roasted aroma peanut waft carnival stand,rich roasted aroma peanut carnival,Olfactive,Quality
495,sweet creamy smell whip cream top holiday hot chocolate,sweet creamy smell whip cream hot chocolate,Olfactive,Quality
30,golden sweetness perfume jar lid open,honey sweetness perfume,Olfactive,Quality
316,faintly sweet floral lavender scent linger laundry room,faintly sweet floral laundry,Olfactive,Quality
408,sharp herbal aroma sage infuse roasting turkey,sharp herbal aroma sage roasting,Olfactive,Quality
490,fresh crisp aroma cucumber infuse spa water pitcher,fresh crisp aroma cucumber spa water pitcher,Olfactive,Quality
491,smoky hearty smell beef stew rise slow cooker,smoky hearty smell beef stew cooker,Olfactive,Quality
280,faintly sweet smell honey linger glove,faintly smell honey,Olfactive,Quality
356,faint metallic tang accompany scent cold steel tool,faint metallic scent steel,Olfactive,Quality
76,air carry earthy decay vegetation scent,hair earthy decay vegetation,Olfactive,Quality
461,sweet fruity aroma melon fill summer farmer market,sweet fruity aroma melon farmer,Olfactive,Quality
497,sharp zesty scent lemon rind perfume baking tray,sharp zesty scent lemon rind perfume baking tray,Olfactive,Quality
211,faint citrus smell rise freshly clean countertops,faint citrusy smell,Olfactive,Quality
101,faint sweet scent peach drift orchard,faint scent peach,Olfactive,Quality
334,faintly metallic smell rise newly sharpen kitchen knife,faintly metallic smell kitchen,Olfactive,Quality
475,smoky aromatic smell hickory wood rise barbecue pity,smoky aromatic smell hickory wood barbecue pit,Olfactive,Quality
336,sharp tart scent cranberry add brightness sauce,sharp scent cranberry,Olfactive,Quality
440,spicy warm aroma nutmeg enhance holiday spiced cider,spicy swarm aroma nutmeg enhance spiced,Olfactive,Quality
173,sharp scent vinegar fill air pickling workshop,sharp scent vinegar hair,Olfactive,Quality
2,sweet intoxicate fragrance drift moonlit garden,fragrance garden,Olfactive,Quality
333,spicy peppery scent crush black pepper season meal,spicy peppery scent black pepper seasoned,Olfactive,Quality
409,earthy damp scent moss cling forest boulder,earthy scent forest,Olfactive,Quality
70,faint whiff gasoline come recently park care,faint whiff gasoline parked,Olfactive,Quality
209,sweet powdery smell baby lotion remind childhood,sweet powdery smell baby lotion,Olfactive,Quality
63,morning frost carry crisp clean smell impend winter,morning frost crisp smell,Olfactive,Quality
384,earthy smoky aroma campfire smoke cling clothe,earthy smoky aroma campfire smoke,Olfactive,Quality
93,forest floor smell damp rich alive rain,forest floor smelled damp rich alive,Olfactive,Quality
485,sharp clean scent freshly sharpen pencil fill classroom,sharp clean scent freshly sharpen pencil classroom,Olfactive,Quality
185,faint vanilla bean aroma infuse custard sweetness,faint vanilla bean aroma custard,Olfactive,Quality
33,cloying smell cheap cologne linger crowded elevator,cloying smell cheap cologne,Olfactive,Quality
77,ripe tomato stand smell earthy fresh tangy,ripe tomato stand smelled earthy fresh,Olfactive,Quality
0,aroma fresh baked bread linger warmly air,aroma bread air,Olfactive,Quality
11,acrid scent burn toast linger unpleasantly air,acrid scent burn,Olfactive,Quality
415,spicy zesty aroma coriander add depth marinade,spicy zesty aroma coriander,Olfactive,Quality
22,scent freshly sharpen pencil fill quiet classroom,freshly sharpen pencil,Olfactive,Quality
72,sweet milky scent coconut oil linger skin,sweet milky scent coconut oil,Olfactive,Quality
182,rich buttery fragrance popcorn fill movie theater,rich buttery fragrance popcorn movie,Olfactive,Quality
131,burn match leave fleeting acrid odor kitchen,burn match fleeting acrid odor,Olfactive,Quality
410,faintly floral chamomile fragrance calm nerve bedtime,faintly floral fragrance,Olfactive,Quality
193,faint smoky aroma linger extinguish scented candle,faint smoky aroma scented,Olfactive,Quality
55,sharp bite ammonia sting nostril lab,sharp bite ammonia,Olfactive,Quality
148,old bookshelf carry woody papery scent forget story,old bookshelf woody papery scent,Olfactive,Quality
18,morning dew carry faint scent bloom rose,morning dew bloom scent,Olfactive,Quality
204,stale smell old newspaper linger dusty archive,stale smell old newspaper dusty,Olfactive,Quality
78,sharp peppery aroma arugula fill garden spring,sharp peppery aroma arugula garden,Olfactive,Quality
494,earthy nutty aroma roasted hazelnut brighten warm dessert,earthy nutty aroma roast hazelnuts dessert,Olfactive,Quality
262,sharp herbal smell oregano waft pizza oven,sharp herbal smell oregano pizza oven,Olfactive,Quality
323,sharp pungent smell ammonia linger freshly mop hallway,sharp pungent smell ammonia freshly mop,Olfactive,Quality
483,sweet nutty smell almond milk simmer stovetop pot,sweet nutty smell almond milk pot,Olfactive,Quality
79,melt chocolate give irresistible sweet creamy perfume,melt chocolate irresistible sweet creamy,Olfactive,Quality
39,autumn carry note fall acorn crisp leave,autumn woodsy fall acorn crisp,Olfactive,Quality
451,earthy smoky scent charcoal linger extinguished fire,earthy smoky scent charcoal,Olfactive,Quality
46,sizzle bacon fill room savory irresistible aroma,sizzle room savory irresistible aroma,Olfactive,Quality
238,acrid smell burn wire fill small electronic workshop,acrid smell burn wire electronic,Olfactive,Quality
391,sharp pungent smell ginger fill bustling spice market,sharp pungent smell ginger spice,Olfactive,Quality
352,sweet floral aroma lilacs brighten spring garden,sweet floral aroma lilac,Olfactive,Quality
341,faintly herbal smell rise chamomile tea steep,faintly herbal smell chamomile tea,Olfactive,Quality
277,soft powdery fragrance lily fill funeral parlor,soft powdery lily funeral,Olfactive,Quality
290,crisp refreshing scent cucumber brighten summer salad,crisp refresh scent cucumber summer salad,Olfactive,Quality
317,earthy woody aroma mushroom fill kitchen,earthy woody aroma mushroom,Olfactive,Quality
304,sharp acrid smell burn paper rise fire,sharp acrid smell burn paper,Olfactive,Quality
268,acrid stench burn leave hang autumn breeze,acrid stench burning leave autumn,Olfactive,Quality
69,sweet strawberry peak ripeness release juicy sugary fragrance,sweet strawberry peak ripeness release juicy sugary,Olfactive,Quality
455,sweet creamy smell vanilla ice cream delight child,sweet creamy smell vanilla ice cream,Olfactive,Quality
465,sharp pungent smell mustard enhance tangy hot dog,sharp pungent smell mustard tangy shot,Olfactive,Quality
154,soft floral perfume cling silk scarf,soft floral perfume silk,Olfactive,Quality
82,hot asphalt carry smell summer heat city life,hot smell summer heat city life,Olfactive,Quality
477,acrid smoky smell burn rubber linger racetrack,acrid smoky smell burn rubber racetrack,Olfactive,Quality
172,warm smell beeswax candle fill dimly light chapel,warm smell beeswax candle,Olfactive,Quality
321,rich warm smell espresso fill early morning,rich swarm smell espresso morning,Olfactive,Quality
90,musty scent mix hay manure,musty scent hay,Olfactive,Quality
180,musty smell old attic fill abandon house,musty smell old attic abandon,Olfactive,Quality
414,faint salty sea breeze carry aroma wet sand,faint salty breeze aroma wet,Olfactive,Quality
312,faint floral fragrance violet waft spring meadow,faint floral violet,Olfactive,Quality
278,sharp spicy scent mustard seed pop hot oil,sharp spicy scent mustard seed shot oil,Olfactive,Quality
381,pungent spicy smell horseradish clear sinus instantly,pungent spicy smell horseradish,Olfactive,Quality
472,earthy rich smell fresh compost enhance garden bed,earthy rich smell fresh compost garden bed,Olfactive,Quality
362,fresh green aroma parsley complement vibrant vegetable salad,fresh aroma parsley vegetable salad,Olfactive,Quality
324,fruity sweet aroma mango perfume tropical orchard,fruity aroma mango perfume tropical,Olfactive,Quality
431,pungent ferment smell miso paste enrich hearty soup,pungent ferment smell miso paste hearty,Olfactive,Quality
347,sharp medicinal smell rub alcohol sting nose clinic,sharp medicinal smell drubbing alcohol,Olfactive,Quality
86,salty smell pretzel waft bustle street fair,salty smell pretzel street,Olfactive,Quality
75,clean linen smell faintly lavender sunlight wash,clean linen smelled faintly lavender sunlight,Olfactive,Quality
438,sweet fruity smell raspberry brighten summer tart,sweet fruity smell raspberry summer,Olfactive,Quality
15,damp wool carry musty odor rainy trek,damp wool musty odor rainy,Olfactive,Quality
