,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
382,382,,,fresh zesty aroma tangerine brighten snowy winter day,,True,,fresh zesty aroma tangerine brighten snowy winter day
697,1197,,,water treatment facility modernize system guarantee cleanliness city population,,False,,water treatment facility modernize system guarantee cleanliness city population
277,777,,,sustainable fishery advocate regulate quota ensure long term oceanic population stability,,False,,sustainable fishery advocate regulate quota ensure long term oceanic population stability
143,643,,,fleet conduct exercise coordinate maneuver maritime border dispute,,False,,fleet conduct exercise coordinate maneuver maritime border dispute
275,275,,,faint citrus scent accompany lather soap bar,,True,,faint citrus scent accompany lather soap bar
751,1251,,,improve comedian inspire laughter shaping sketch audience member suggestion,,False,,improve comedian inspire laughter shaping sketch audience member suggestion
188,188,,,faint salty ocean breeze carry hint seaweed,,True,,faint salty ocean breeze carry hint seaweed
866,1366,,,beekeeper union defend pollinator promote strategy agricultural ecosystem management,,False,,beekeeper union defend pollinator promote strategy agricultural ecosystem management
466,966,,,architect design sustainable home optimize energy usage climate fluctuation,,False,,architect design sustainable home optimize energy usage climate fluctuation
332,332,,,smoky savory smell barbecued rib hang backyard air,,True,,smoky savory smell barbecued rib hang backyard air
227,727,,,entomologist record insect migration identify specie adapt shift global climate,,False,,entomologist record insect migration identify specie adapt shift global climate
110,610,,,student earn scholarship celebrate achievement joyous school ceremony,,False,,student earn scholarship celebrate achievement joyous school ceremony
580,1080,,,climb parapet overtake fortress abandon century long political upheaval,,False,,climb parapet overtake fortress abandon century long political upheaval
1204,1704,,,poetry club host slams invigorate creativity emerge speak word enthusiast,,False,,poetry club host slams invigorate creativity emerge speak word enthusiast
414,414,,,faint salty sea breeze carry aroma wet sand,,True,,faint salty sea breeze carry aroma wet sand
135,135,,,sour smell ferment grape fill winery cellar,,True,,sour smell ferment grape fill winery cellar
1311,1811,,,conservationist rescue turtle move away contaminated coastal breeding ground,,False,,conservationist rescue turtle move away contaminated coastal breeding ground
398,398,,,faint metallic odor old key cling attic chest,,True,,faint metallic odor old key cling attic chest
6,506,,,jubilant puppy chase butterfly flowering backyard fence,,False,,jubilant puppy chase butterfly flowering backyard fence
721,1221,,,teacher introduce storytelle apply boost literacy program disadvantaged population,,False,,teacher introduce storytelle apply boost literacy program disadvantaged population
212,212,,,warm spicy scent gingerbread cookie permeate holiday party,,True,,warm spicy scent gingerbread cookie permeate holiday party
414,914,,,submarine patrol coastline conduct research marine conservation initiative globally,,False,,submarine patrol coastline conduct research marine conservation initiative globally
1233,1733,,,local brewer experiment flavor showcase craft beverage appeal connoisseur,,False,,local brewer experiment flavor showcase craft beverage appeal connoisseur
298,298,,,earthy smoky smell tobacco hang wooden cigar box,,True,,earthy smoky smell tobacco hang wooden cigar box
536,1036,,,local activist champion initiative revitalize playground neglect urban community,,False,,local activist champion initiative revitalize playground neglect urban community
710,1210,,,form study group refining strategy juggle extracurricular demand,,False,,form study group refining strategy juggle extracurricular demand
70,570,,,rise black smoke signal busy factory operate day night shift,,False,,rise black smoke signal busy factory operate day night shift
464,464,,,faintly floral lavender fragrance sweeten calming bath salt,,True,,faintly floral lavender fragrance sweeten calming bath salt
790,1290,,,aerial firefighter douse flame prevent forest destruction mountainous terrain,,False,,aerial firefighter douse flame prevent forest destruction mountainous terrain
885,1385,,,horticulture club exchange cutting boost plant diversity greenhouse space,,False,,horticulture club exchange cutting boost plant diversity greenhouse space
1050,1550,,,cryptographer crack cipher prove vulnerability outdated encryption algorithm widely,,False,,cryptographer crack cipher prove vulnerability outdated encryption algorithm widely
1306,1806,,,instructor examine wave set guide novice vital safety guideline,,False,,instructor examine wave set guide novice vital safety guideline
1026,1526,,,mineral prospector detect gold raising prospect expand regional economic growth,,False,,mineral prospector detect gold raising prospect expand regional economic growth
29,29,,,burn sugar leave bitter smell small kitchen,,True,,burn sugar leave bitter smell small kitchen
196,196,,,nutty roasted scent almond waft shop,,True,,nutty roasted scent almond waft shop
432,932,,,sport journalist investigate dope allegation scrutinize evidence athletic association,,False,,sport journalist investigate dope allegation scrutinize evidence athletic association
611,1111,,,skilled crocheter fashion doily preserving tradition cherish genealogist,,False,,skilled crocheter fashion doily preserving tradition cherish genealogist
936,1436,,,theater instructor conduct improvisation shape comedic timing aspire dramatic performer,,False,,theater instructor conduct improvisation shape comedic timing aspire dramatic performer
309,809,,,biologist map reef document fish behavior newly discover habitat,,False,,biologist map reef document fish behavior newly discover habitat
1121,1621,,,delivery cyclist navigate shortcut optimize route congested metropolitan district,,False,,delivery cyclist navigate shortcut optimize route congested metropolitan district
