,clean_sentence,clean_token,ref_type,original_ref_type
227,fresh tabaco smells narcotick flowers bitter mucilaginous acrid much resembles henbane figure oyl clamminess touch bitterness pungency solanum lignosum,solanum lignosum narcotick bitter mucilaginous acrid fresh tabaco smells pungency,Olfactive,Quality
115,also cassia lignea bright colour good shape little no smell taste breaking handful sticks ascertain quality almost well tasting fine smell always strong taste,little fine cassia lignea smell smell,Olfactive,Quality
133,gum assafaetida,gum assafaetida,Olfactive,Quality
388,colour pale yellow odour pungent taste hot sweetish,pungent odour,Olfactive,Quality
407,bristling scent pencils however characteristic moths usually distinguish males although commonly retained pouches presence little suspected pricked needlepoint twilight sphinges especially quick nerve sometimes found present sexes sharp fear touch grasp ilowerhoverer reposing diurnal lethargy cause momentary expansion,pencils scent,Olfactive,Quality
491,snuff scented spanish manner take lump doublerefined sugar rub mortar twenty grains musk add little little pound snuff grind whole ten grains civet rubbing afterwards well hands,snuff scented,Olfactive,Quality
499,scented tables pastils,tables pastils scented,Olfactive,Quality
45,tasted water butt no strongly impregnated flavour drainage,water butt flavour drainage impregnated,Olfactive,Quality
247,passengers public conveyance annoyed equal exent nuisance forms neverending subject complaint xecration among company railway train stagecoaches idiich pass within margin fetid marsh dr rankin superintendent railway informs us “ ie officers employed almost constant opportulities hearing passengers lamenting grievous nuisance rhich populous neighbourhood exposed ”,fetid marsh,Olfactive,Quality
326,dr euiotson remarks incidentally phthisis expectoration sometimes smells like evokedodorant fasces evokedodorant,expectoration smells,Olfactive,Quality
354,speculations naturally arisen immediate origin composition volatile matter causes stench blood easily impregnated volatile stuff readily concluded comes blood,volatile matter blood stench impregnated,Olfactive,Quality
139,one may observe young infants suck early periods life sensation affects organ smell much powerfully repeated habits smelling inured odours common strength adult years stronger smells though time agreeable us volatile spirits continue produce increased secretion tears,common strength stronger time agreeable sensation smell smelling odours smells,Olfactive,Quality
413,likewise females show either side anal organs shining spot odoriferous volatile acid,volatile acid odoriferous,Olfactive,Quality
318,reported friend dr low king lynn together clinical remarks breath sputa noted odour quality rather quality faecal quality quality gangrenous quality quality sputa became like scent apple hawthorn blossom,apple hawthorn blossom quality rather quality faecal quality quality gangrenous quality quality breath sputa sputa odour scent,Olfactive,Quality
119,kind pepper difference tail stalk berry much aromatic pepper resembling jamaica pepper called common people allspice generally bought malabar coast dry sound clean,resembling jamaica pepper much aromatic,Olfactive,Quality
465,flowers much used perfuming snuff orangeflower water jasmin common roses musqued roses tuberoses flowers hardly perfume naturally unless use great quantity add essence flowers see receipts perfuming snuff done smell never last long perfumes,snuff hardly flowers orangeflower water jasmin common roses musqued roses tuberoses flowers flowers perfuming perfume essence perfuming snuff smell perfumes,Olfactive,Quality
12,latreille whose house situated near outlet thames much suffered health stenches generated pond emptied,stenches,Olfactive,Quality
569,inconvenience wine becomes heady elder flowers added clary remedy also betters fragancy thereof ’ tis manifest eldervinegar flowers apt make wine ropy,elder flowers fragancy,Olfactive,Quality
422,probably proportion part fixed air not readily absorbed water bears rest therefore air first distinguished name putrid effluvium probably fixed air mixed phlogistic matter processes diminishes common air,putrid effluvium,Olfactive,Quality
600,iuly flowers wall walliulyflowers wallflowers beeflowers winteriulyflowers because growing walles euen winter good bees grow euen stone walls seeme dead summer yet reuiue winter,iuly flowers wall walliulyflowers wallflowers beeflowers winteriulyflowers,Olfactive,Quality
583,prussic acid thin transparent colourless liquid peculiar smell greatly resembles bitter almonds,greatly resembles bitter almonds peculiar prussic acid smell,Olfactive,Quality
41,overpowering stench perceived tunnelsquare morning wednesday june,overpowering stench,Olfactive,Quality
362,oleum linl linseed oil,linseed oil,Olfactive,Quality
478,haue digested rose leaues speace moneths sicut ante num eyther barrels hookers distill faire water limbeck draw long finde anie excellent smell rose diuide fatty oile fleeteth top rose water haue excellent oile roses also good rosewater togither shall also haue water ordinarie way rosewater extendeth farther physicall compositions serueth best perfumes casting bottles,excellent rose oile roses smell perfumes,Olfactive,Quality
43,caused purifier containing dry lime another containing sulphate iron stirred presence perceived nothing ordinary smell gas not strongly expected mentioned first report sulphate ammonia fabricated premises described process,ordinary strongly gas smell,Olfactive,Quality
551,vngodly swine respects swine choaked smell roses chew not meate vnrofitable seruices voluptuous carnall men world heare see good godly thing doth choake neuer ruminate consider law god good no worke piety religion hauing no soule swine haue,roses smell,Olfactive,Quality
237,not cases related numerous nor kindred type diseased action constitutional peculiarity may urged cause serious morbid affections produced evil effects nauseous exhalation confined,exhalation nauseous,Olfactive,Quality
359,no doubt sulphur predominant albeit not exclusive constituent fetid volatile changes,sulphur fetid,Olfactive,Quality
540,opening body smell acid perceptible,perceptible acid smell,Olfactive,Quality
197,effects aromaticks body warm stomach discuss wind constitute class sweet aromaticks fenniltastes accounted carminatives because rarefie flatuous exhalations chyle primae viae discuss,exhalations chyle flatuous,Olfactive,Quality
572,odour instance distiller ’ fermentation works mixture raw corn malt always different night day brewer ’ sound fermentation works good malt,different distiller ’ fermentation odour,Olfactive,Quality
206,fetor proceeds oyls appears smell rancid oyl distill oyly substances fat butter oylolive distill,oyls rancid oyl distill oyly substances fat butter oylolive distill fetor smell,Olfactive,Quality
408,thus male death shead moth point squeaking fingers abdomen inflates sessile pencil yellow hair starts fold dorsal ventral arcs base plate v fig expanding stellate form swift whirling motion like trundled mop fig immediately arises oily volatile effluvia resembling scent jessamines soon becoming nauseous,jessamines oily volatile nauseous effluvia scent,Olfactive,Quality
264,persian literature contains many references musk attractive body odor firdusi speaks woman hair crown musk arabian poet motannabi says mistress smellsource hyacinthine smellsource hair smellsource smells smellword sweeter quality evokedodorant scythian evokedodorant musk evokedodorant,attractive body musk odor,Olfactive,Quality
74,avoidance only possible country odours fine etherealised rare,etherealised rare,Olfactive,Quality
188,strong bitters only pure bitters without aromatick fetid odor pungency bitterness bitter almonds centaury parts fixed strong bitters cleanse stomach acid phlegm open liver correcting coagulating acids blood mix acids pass rine preserve blood coagulation help office crude bile hydropical cachexies astriction acid earthy parts abounding bitters help oyl correcting acids,aromatick fetid pungency odor,Olfactive,Quality
415,author ’ attention long directed remarkable fact odour resembling phosphorus given escape positive electricity point conductor air likewise perceptible lightning struck object also water electrolyzed investigated circumstances attending phenomena results obtained expects afford clue discovery cause,phosphorus perceptible odour,Olfactive,Quality
346,one class affections no cognisable disease yet characteristic odour faecal exhaled,characteristic faecal odour,Olfactive,Quality
557,proceeds not bag bat heart produaf not offinking cattle perfumed manners ihich not offered bloody hands ptre understanding not killed may deflroyed isaac sacrificed may live,manners perfumed,Olfactive,Quality
516,leaf odours hand latent negative rarely detected except leaves touched pressed bruised,latent negative leaf odours,Olfactive,Quality
543,closet stink like pothecaries shop drugs medicines administer sick neighbours spoil next quacks practice receipt book belongs family,like pothecaries shop drugs medicines closet stink,Olfactive,Quality
301,heated saturation gave offensive effluvia abundance spread surface offensive matter escape odour prevented,offensive offensive matter effluvia odour,Olfactive,Quality
200,effect produced saline pungent oyl altering acids glands brain correcting attenuating lympha succus nervosus glandulous humors prone stagnation acidity aromaticks exciting motion correcting acidities thereby rendring succus nervosus volatile deserve name cephalicks not improbable volatile parts dispose medicine circulate towards brain windy liquors disturb head no part,saline oyl cephalicks pungent aromaticks,Olfactive,Quality
418,only metals yield odour gold platina dilute sulphuric phosphoric nitric acids aqueous solutions several salts also disengage,gold platina dilute sulphuric phosphoric nitric acids aqueous solutions several salts odour,Olfactive,Quality
458,take much buds roses pluck green knots room put many cloves throw glassbottle well stopt expose bottle hot sun three weeks month may use perfume snuff cleansed give sweet smell,snuff sweet buds roses perfume smell,Olfactive,Quality
487,reason choice perfumes often adulterated counterfeited shall endeavour discover cheat lest deceived thereby suffer loss,perfumes,Olfactive,Quality
372,pale blue greenishblue gradually becoming yellowish brown peculiar aromatic taste odour flowers,odour,Olfactive,Quality
360,oil lemon,oil lemon,Olfactive,Quality
21,pipe also conveying solid liquid matter drain flooring houses leaky lower part houses especially no often covered liquid sewage smells abominably,abominably liquid sewage smells,Olfactive,Quality
196,aromaticks affect smell taste gratefully motion particles texture agreeable motion texture spirits spirits vegetables differ nothing oyly salts largely diffused vehicle oyly salt spirit contracted without vehicle,gratefully aromaticks smell,Olfactive,Quality
467,get wooden box big occasion line within dry paper lay bed snuff inch thick bed flowers along till no let lay flowers twenty four hours searce snuff take flowers renew time continue four five days think snuff perfum enough flowers keep close boxes dry place meddle flowers within because not heat,snuff flowers perfum,Olfactive,Quality
164,cause well said sauonarola treatise vrines signes also obserued annoying putrified members purpose well orderly examine trie finde skill concerning vrines,vrines,Olfactive,Quality
61,reason assigned man street reform indeed still stenches breed epidemic diseases,stenches,Olfactive,Quality
315,not odour breath cases fetid abscess ozaena,breath abscess ozaena odour fetid,Olfactive,Quality
122,chuse thinskinned pods not cut open smell musk powerful pieces liver thing else may mixed sometimes lead shot make heavy,powerful musk smell,Olfactive,Quality
373,oil cajupnt,oil cajupnt,Olfactive,Quality
553,deckt pearles precious stones smells strong aegypt,aegypt strong smells,Olfactive,Quality
53,complaints often made smell mud millstream millpond bridge surrey mills,mud millstream smell,Olfactive,Quality
89,cassia muniar,cassia muniar,Olfactive,Quality
239,colonel leathom dragoon guards quartered regiment may till august piershill barracks deponed “ frequently sensible disagreeable offensive smell barracks certain proceeded stagnant water restalrig,disagreeable offensive stagnant water smell,Olfactive,Quality
230,aforementioned instances appears opiates hot effluviums offend smell,hot opiates effluviums,Olfactive,Quality
175,curious braine may demand sweet things held nose doe breed fits mother contrary stinking things appease fits,stinking things,Olfactive,Quality
255,perfume perfumes interesting present point view certainly musk,interesting musk perfume perfumes,Olfactive,Quality
202,taste spread whole plant only bitterness depends fixt oyl terebinth aromatick oyly salt,oyly salt aromatick,Olfactive,Quality
233,third degree balsamicks geranium moschatum geranium columbinum taste astringent smell musk since geraniums smell turpentine musk suppose highest state oyl vegetable rarefied turpentine thereby becomes odoriferous hence terebinthinates taken inwardly farther separation acid salts blood cause violet smell rine because aromaticks produce effects rine therefore aromatick odors turpentine agreeable nature,geranium moschatum geranium columbinum geraniums rine violet aromatick agreeable musk turpentine musk turpentine terebinthinates turpentine smell smell odoriferous smell aromaticks odors,Olfactive,Quality
396,lastly organs perfume said exist subfamily swallow tails along anal margin hind wings males recurved,organs perfume,Olfactive,Quality
172,also vrines passe place oppressed putrid vlcers yet purulent matter mingled become stinking,vrines stinking,Olfactive,Quality
442,smell rose certain aff ection feeling mind not constant comes goes want know may expect uneasy till find something present brings feeling along removed removes,rose smell,Olfactive,Quality
451,ferment oil erica vulgaris,ferment oil erica vulgaris,Olfactive,Quality
495,no rilk using sieve retains scent flower perfume snuff flavour musk ambergrise perfume,sieve snuff flower flavour musk ambergrise perfume scent perfume,Olfactive,Quality
476,vpon top glasse bodie straine haire cloth vpon lay good store roseleaues either drie halfe drie water ascend verie good smell colour,water verie good roseleaues smell,Olfactive,Quality
462,get several sorts sieves thin others thick cloth according courseness cloth make grains snuff passing must not searce perfum flowers,flowers perfum,Olfactive,Quality
292,not probable odor leather explains whole shoe fetichism — shall see another study question comes us — many cases cannot said enter however one factors,leather odor,Olfactive,Quality
201,middle state vegetable oyl observable turpentine plants hypericon smell taste evince pure turpentine taste bitterish astringent smell terebinthinate acid fixes much earthy parts produces astringency whereby oyl loosned,terebinthinate turpentine plants hypericon smell smell,Olfactive,Quality
272,way elephants emit musky odor facial glands rutting season,musky elephants odor,Olfactive,Quality
425,agreeable flavour whether produced fermentation extracted chalk oil vitriol affecting not only mouth even nostrils pungency peculiarly pleasing certain degree person may easily satisfy chuse make experiment,peculiarly pleasing pungency,Olfactive,Quality
310,smell might well termed ozaenaodour,ozaenaodour smell,Olfactive,Quality
474,africa principally tunis essential oil cassie made sold £ per ounce french italian flowers not sufficiently powerful yield essence,oil cassie essential,Olfactive,Quality
193,much bitter nauseous thus sweet gall overmuch sweet bitter overimpregnates papillae mouth stomach cause aversion stomach much light offends eyes makes water,sweet gall nauseous,Olfactive,Quality
448,true china musk colour old brown nutmeg generally rolled contained pod form little round pills strong fine agreeable though singular smell,strong fine agreeable singular true china musk smell,Olfactive,Quality
534,facts appear explain — called case poisoning acid examination body medical men perceive odour others not,odour,Olfactive,Quality
405,neither colour rule bear burnish talismanic impress sunlight form attain feathery etherealness day fliers antennae various organs seem fairly heavy mothlike mothlike also expansile scent pencils hair garnish hind tibiae legs many males,pencils hair scent,Olfactive,Quality
526,air time moist still fugitive ’ body scent remains suspended air goes along great additional aid dog,fugitive ’ body scent,Olfactive,Quality
16,almost every yard inundated overflowing cesspool one two cases filth literally penetrating ground floor houses every breath inhaled inmates must charged effluvia arising liquid pollution,liquid pollution effluvia,Olfactive,Quality
87,balm balsam gilead,balm balsam gilead,Olfactive,Quality
229,fourth class bitterish acrid taste cowslips also fragrancy heady low degree amongst opiates roots cowslips acrid bitterish,heady fourth class fragrancy,Olfactive,Quality
144,found natural smell much supportable used perfumes immediately swooned away,natural much supportable smell perfumes,Olfactive,Quality
410,fritz muller prosecuting entomological research virgin forests brazil stated brought consider sexual organs diffusion odours various pencils tufts manes hair chalky silky velvety spots peculiar scales well recurved margin pouches enclosing pale buff white distinguish wings many brilliant exotic male butterflies,various pencils tufts manes hair odours,Olfactive,Quality
325,suspect however cases examples pyogenic cavities dilated bronchi not gangrene probable pyogenic membranes give forth purulent stuff bronchial mucous membrane cases fetid bronchitis,bronchitis fetid,Olfactive,Quality
253,scenting pungent odorous substance young man indicated ready sued girls,pungent substance scenting odorous,Olfactive,Quality
126,third sort brown red dirty small frequently mixed ordinary inferior gum mixed contract smell flavour true gum,true gum smell,Olfactive,Quality
205,oyl salt plants great proportion plant emit violent steams offending organ smelling chiefly forcibly repelling spirits towards brain creates aversion fetid smell perceived,violent steams offending,Olfactive,Quality
324,valleix observed exceptions honible putrid smell certain cases odour resembled feces although death nothing observed lung usually found,resembled feces honible putrid smell odour,Olfactive,Quality
113,arrack,arrack,Olfactive,Quality
311,nature origin pulmonary fetor fetid bronchitis bronchorrhoea,pulmonary bronchitis bronchorrhoea fetor fetid,Olfactive,Quality
386,oil eucalyptus,oil eucalyptus,Olfactive,Quality
584,come immediately poison taken may produced merely smelling,smelling,Olfactive,Quality
65,recent investigators shown us loathsome deadly typhus fever known years “ filthdisease ” carried lice pests breed flourish bodily cleanliness neglected personal odours strong,personal strong odours,Olfactive,Quality
564,smelling termed vnnecessariest sences yet may employed cases necessitie witnesse democritus against celebration feast buthysia fasted nine dayes sustayning nature onely smell hot bread,hot bread smelling smell,Olfactive,Quality
204,tastes joyned fetid smells making contrary aromatick,fetid smells,Olfactive,Quality
522,strange say strong odour not interfere bitch ’ scent ran quickly,strong bitch ’ odour scent,Olfactive,Quality
47,entered one stench sitting room worse privy,worse privy stench,Olfactive,Quality
305,smell ozaena fact similar observed examples fetid fibroid vomicai,ozaena smell,Olfactive,Quality
455,oil lighter water peculiar sweet ethereat odour aromatic slightly biting taste,peculiar sweet ethereat odour,Olfactive,Quality
586,indol methyl indol skatol commonly formed native proteins peptones absence carbohydrates many organisms,indol methyl indol skatol,Olfactive,Quality
185,milky resinous exulcerators oyl fixt joyned acidacrid salt tithymalus esula smell acid rather hot scent,acid hot milky resinous exulcerators tithymalus esula smell scent,Olfactive,Quality
67,naturally close intimate connection sense smell nervecentres stimulated evoke feeling nausea mind—and bodily acts follow,smell,Olfactive,Quality
131,rhubarb,rhubarb,Olfactive,Quality
80,naturally air cold country clearer obnoxious vapours tropical subtropical climes spite first whiff tibetan monastery like eskimo hut grips throat say like air brewing vat,like eskimo hut vapours first air cold country tibetan monastery obnoxious whiff,Olfactive,Quality
14,wellingtonstreet albionstreet rain pool stagnant water hot weather disagreeable stench arises,disagreeable pool stagnant water stench,Olfactive,Quality
595,opinion duty responsibility end far smells drains concerned,smells,Olfactive,Quality
525,opinion dog goes foot scent ground also body scent latter scent think another reason tracking evening night much easier dog,foot body scent scent scent,Olfactive,Quality
500,form scented pastils roll bits paste shape cone may stand upright set dry,pastils scented,Olfactive,Quality
25,princes street besides full cesspool choked drain washhouse pool stagnant sewage inmates place complain sickness headache woman employed wash clothes premises effect stench suddenly seized vomiting purging forced leave work,pool stagnant sewage stench,Olfactive,Quality
256,ambergris musk chief member linnseus group odores ambrosiacce group sexual significances zwaardemaker remarks ranks besides capryl group odors,ambrosiacce capryl ambergris musk odores odors,Olfactive,Quality
532,unable perceive odour prussic acid exists large proportion whether mixed water liquids others again peculiarly susceptible,prussic acid odour,Olfactive,Quality
330,odour pulmonary gangrene obviously due putrescent decomposition dead pulmonary tissue odour putrefaction,pulmonary gangrene putrefaction odour odour,Olfactive,Quality
198,oyl may distilled plants taste smell vertue plants whence conclude taste smell proceed oyl volatile salt associated,plants oyl oyl volatile salt smell smell,Olfactive,Quality
252,schellong states papuans kaiser wilhelms land rub various fragrant plants bodies purpose,fragrant plants,Olfactive,Quality
216,vertues turpentine plants depending oyl pectoral cleansing diuretick astringent faculty stopping vulnerary better vulnerary cleansing astringent smells balsamick turpentine plants plants bear name balsamick terebinthinate aromatick botrys mechabalsam juniper ladanum segetum agreeable stomach ordinary turpentine besides vulnerary faculty may cordial also aromatick,balsamick balsamick terebinthinate turpentine plants botrys mechabalsam juniper ladanum segetum smells aromatick aromatick,Olfactive,Quality
317,first case could only liken delicate scent decaying apple case oliver,delicate decaying apple scent,Olfactive,Quality
510,odour true newmown hay due sweetscented grass known anthoxanthum odoratum grass although many others contribute,true newmown hay grass anthoxanthum odoratum odour sweetscented,Olfactive,Quality
507,toilet perfume somewhat resembling mixture lavender water eau de cologne rounded one following bodies cassia oil cinnamon oil cinnamic aldehyde clove oil pimento oil bay oil eugenol lemongrass oil,resembling mixture lavender water eau de cologne toilet perfume,Olfactive,Quality
424,short time water contracts extremely fetid offensive smell seems indicate putrid effluvium pervades water affects neighbouring air since often no increase air seems substance carried water fast generated offensive smell sufficient proof not fixed air,water air fetid offensive putrid offensive smell effluvium smell,Olfactive,Quality
125,also brown sort appears mealy substance sells near well second sort colour taste smell inside appears glassy solid generally less lumps,smell,Olfactive,Quality
514,thus case orange difference essential oils flowers leaves rind fruit afford three different kinds perfume,oils flowers leaves rind fruit essential perfume,Olfactive,Quality
48,inhalation pestilential vapours arising nuisance time visit already begun work,vapours pestilential,Olfactive,Quality
337,rheumatic condition important element cases shown collateral evidence although morbid product need not necessarily lactic acid certainly not cases pulmonary fetor,pulmonary fetor,Olfactive,Quality
85,ambergrease,ambergrease,Olfactive,Quality
314,first case observed breath sputa rendered spacious ward odious privy stench fresh foeces,fresh foeces stench,Olfactive,Quality
549,whereby vnderstand no hot reeking dung filthy stinking carcasse cast chanell odious sight smell impenitent sinner sight nostrels god angels,hot filthy odious dung carcasse reeking stinking smell,Olfactive,Quality
402,muller far odours concerned interesting fairyformed manycoloured things tropical bush,odours,Olfactive,Quality
295,arabian nights many allusions use perfumes women less definitely stated aphrodisiacal intent,perfumes,Olfactive,Quality
587,intensely disagreeable fecal odor,intensely disagreeable fecal odor,Olfactive,Quality
146,putrified aire cannot passe speedily mans heart diuers creatures instrument smelling couered pellicle filme lifted vp smell ayre fume pellicle grosser man creatures therefore requireth hotter stronger fume mooue,ayre fume putrified aire smelling smell,Olfactive,Quality
265,galopin stated knew women whose natural odor musk less frequently ambergris sufficiently strong impart bath less hour perfume due entirely exhalations musky body must added galopin enthusiast matter,natural sufficiently strong musk ambergris odor,Olfactive,Quality
225,narcoticks heavy offensive smell like poppies solanum sweet heady smell like roots bearsears,heavy offensive sweet heady narcoticks like poppies solanum like roots bearsears smell smell,Olfactive,Quality
120,galbanum,galbanum,Olfactive,Quality
291,eestif de la bretonne somewhat shoe fetichist appears enjoyed smelling shoes,shoes smelling,Olfactive,Quality
0,enormous tropical forests little known man gathers treasures orchid greenhouses great island conservatories like java ceylon borneo rich spices lovely plant life australian bush traces plant life another world often delicate odour even fragments see greenhouses,java ceylon,Olfactive,Quality
108,fine odoriferous gum sometimes small drops tears often brought home masses sawdust sand c,fine odoriferous,Olfactive,Quality
98,factitious preparation mineral substances mixed perfume round oval shape gilt gilding rubbed brownish inside straw colour little demand,perfume,Olfactive,Quality
343,however caused excess fibrin probably predisposing exciting cause fetor,fetor,Olfactive,Quality
285,interesting novel — dealing adventures jewish maiden persian court xerxes — title esther found way old testament told customary royal harem shushan submit women prolonged course perfuming admitted king six time months time smellsource oil smellsource smellsource myrrh smellsource six time months time smellsource sweet smellsourcequality odors smellsourcesmellword,women perfuming,Olfactive,Quality
550,foule stinke infull soules godly father obserues therefore christ last iudgement shall shake irreuocable depart not able endure smell no not long shall bee iudging,foule infull soules stinke smell,Olfactive,Quality
243,robert walker time minister canongate church another witnesses deponed “ many time felt smell offensive high degree grounds marionville south house insomuch sicken particularly foot garden felt offensive smell sickened l unwell two days ”,offensive high degree offensive smell smell,Olfactive,Quality
149,putrefaction ayre hot moist apt destroy taken nostrills first because heat subtile passeth vp speedily pellicle mooueth fume moisture,ayre putrefaction,Olfactive,Quality
215,mucilaginous also fetid atriplex olida,mucilaginous atriplex olida fetid,Olfactive,Quality
99,gum sagapenum gum sarcocolla gum tragacanth come cheap turkey,gum sagapenum gum sarcocolla gum tragacanth,Olfactive,Quality
27,doddsplace ditch filthy state cast last month effluvium arising caused great annoyance neighbourhood,effluvium,Olfactive,Quality
138,organ smell irritated perfume lacrymal sack empties nostrils explained increase tears poured eyes,perfume,Olfactive,Quality
260,muskox musky mole several species called muskrat muskduck muskbeetle among plants received names real supposed musky odor besides several called muskplant muskrose muskhyacinth muskmallow muskorchid muskmelon muskcherry muskpear muskplum muskat muscatels muskseed musktree muskwood etc musky odor not merely widespread nature among plants lower animals peculiarly associated man,musky musky muskox musky mole muskrat muskduck muskbeetle muskplant muskrose muskhyacinth muskmallow muskorchid muskmelon muskcherry muskpear muskplum muskat muscatels muskseed musktree muskwood odor odor,Olfactive,Quality
277,perfumes containing musk piesse states wellknown book art perfumery sell best,musk perfumes,Olfactive,Quality
504,take handful powder incorporate well mixture sift sieve add two three pounds powder even larger quantity till perfume brought proper degree strength,mixture perfume,Olfactive,Quality
446,russian rather dutch musk pots generally moist exhales disagreeable predominant ammoniacal smell whenever pots opened,disagreeable predominant ammoniacal russian rather dutch musk smell,Olfactive,Quality
141,light sound odours unknown foetus womb except sensations motions already mentioned sleeps away time insensible busy world,unknown odours,Olfactive,Quality
472,perfumers valuable assistant possessing highest degree fresh floral fragrance renders highly useful compounds,fresh floral fragrance,Olfactive,Quality
527,strongly scented ground makes tracking difficult animal human scent overpowered thus clover fields highly scented crops manured fields decided drawbacks,ground strongly overpowered highly animal human clover fields crops manured fields scented scent scented,Olfactive,Quality
261,moreover smell negress said musky character among europeans musky odor said characteristic blondes,musky musky negress blondes smell odor,Olfactive,Quality
288,narrates case shoe fetichism man perversion began age first time wore new shoes previously used only leftoff shoes elder brother felt smelt new shoes sensations unmeasured pleasure years later began use shoes method masturbation,new shoes smelt,Olfactive,Quality
49,stench two street gullies clarencestreet much complained beg submit propriety trapping favourable consideration board,stench,Olfactive,Quality
5,socrates spake philosophy nothing meditatio mortis meditation upon death may divinity manner nothing else meditatio mortis christi meditation christs death learnedest apostles would knowne no knowledge much esteemed icdesire saith know nothing jesus christ crucifieddpliny describeth unto us strange kind people africa no mouthes received nourishment nostrils nothing else sweet smells fragrant odours take long journey provide great store flowers sweet wood aromaticall spices lest starve way,sweet fragrant spices smells odours aromaticall,Olfactive,Quality
512,odour probably result glucosidal decomposition constituents present plants resulting formation little coumarin,odour,Olfactive,Quality
489,italian snuffs put mortar convenient vestel quantity snuff already scented flower pour little white wine add agreeable essence ambergrise musk perfume like best stir snuff rub well hands,snuff agreeable flower ambergrise musk scented essence perfume,Olfactive,Quality
390,colourless pale greenishyellow characteristic odour fruit warm aromatic taste,odour,Olfactive,Quality
393,small white butterfly belonging one male according kirby redolent thyme exotic fraternity scent described dr,white butterfly thyme redolent scent,Olfactive,Quality
558,burn incense no breath might smell,incense smell,Olfactive,Quality
173,long retention vrine bladder may make stinke,stinke,Olfactive,Quality
278,certainly true simple form odor musk not nowadays highly considered europe,musk odor,Olfactive,Quality
