,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
398,398,,,faint metallic odor old key cling attic chest,,True,,faint metallic odor old key cling attic chest
6,506,,,jubilant puppy chase butterfly flowering backyard fence,,False,,jubilant puppy chase butterfly flowering backyard fence
721,1221,,,teacher introduce storytelle apply boost literacy program disadvantaged population,,False,,teacher introduce storytelle apply boost literacy program disadvantaged population
212,212,,,warm spicy scent gingerbread cookie permeate holiday party,,True,,warm spicy scent gingerbread cookie permeate holiday party
414,914,,,submarine patrol coastline conduct research marine conservation initiative globally,,False,,submarine patrol coastline conduct research marine conservation initiative globally
1233,1733,,,local brewer experiment flavor showcase craft beverage appeal connoisseur,,False,,local brewer experiment flavor showcase craft beverage appeal connoisseur
298,298,,,earthy smoky smell tobacco hang wooden cigar box,,True,,earthy smoky smell tobacco hang wooden cigar box
536,1036,,,local activist champion initiative revitalize playground neglect urban community,,False,,local activist champion initiative revitalize playground neglect urban community
710,1210,,,form study group refining strategy juggle extracurricular demand,,False,,form study group refining strategy juggle extracurricular demand
70,570,,,rise black smoke signal busy factory operate day night shift,,False,,rise black smoke signal busy factory operate day night shift
464,464,,,faintly floral lavender fragrance sweeten calming bath salt,,True,,faintly floral lavender fragrance sweeten calming bath salt
790,1290,,,aerial firefighter douse flame prevent forest destruction mountainous terrain,,False,,aerial firefighter douse flame prevent forest destruction mountainous terrain
885,1385,,,horticulture club exchange cutting boost plant diversity greenhouse space,,False,,horticulture club exchange cutting boost plant diversity greenhouse space
1050,1550,,,cryptographer crack cipher prove vulnerability outdated encryption algorithm widely,,False,,cryptographer crack cipher prove vulnerability outdated encryption algorithm widely
1306,1806,,,instructor examine wave set guide novice vital safety guideline,,False,,instructor examine wave set guide novice vital safety guideline
1026,1526,,,mineral prospector detect gold raising prospect expand regional economic growth,,False,,mineral prospector detect gold raising prospect expand regional economic growth
29,29,,,burn sugar leave bitter smell small kitchen,,True,,burn sugar leave bitter smell small kitchen
196,196,,,nutty roasted scent almond waft shop,,True,,nutty roasted scent almond waft shop
432,932,,,sport journalist investigate dope allegation scrutinize evidence athletic association,,False,,sport journalist investigate dope allegation scrutinize evidence athletic association
611,1111,,,skilled crocheter fashion doily preserving tradition cherish genealogist,,False,,skilled crocheter fashion doily preserving tradition cherish genealogist
936,1436,,,theater instructor conduct improvisation shape comedic timing aspire dramatic performer,,False,,theater instructor conduct improvisation shape comedic timing aspire dramatic performer
309,809,,,biologist map reef document fish behavior newly discover habitat,,False,,biologist map reef document fish behavior newly discover habitat
1121,1621,,,delivery cyclist navigate shortcut optimize route congested metropolitan district,,False,,delivery cyclist navigate shortcut optimize route congested metropolitan district
1321,1821,,,magician hone illusion fine tune sleight hand artistry prestigious stage competition worldwide,,False,,magician hone illusion fine tune sleight hand artistry prestigious stage competition worldwide
170,670,,,downtown escalator malfunction force commuter emergency stairwell rush,,False,,downtown escalator malfunction force commuter emergency stairwell rush
316,816,,,monitor exotic specie ensure balanced ecosystem massive aquarium exhibit,,False,,monitor exotic specie ensure balanced ecosystem massive aquarium exhibit
65,65,,,harsh acrid smell smoke signal distant fire,,True,,harsh acrid smell smoke signal distant fire
625,1125,,,kid race tricycle revel competition neighborhood guardian watch,,False,,kid race tricycle revel competition neighborhood guardian watch
