,clean_sentence,clean_token,ref_type,original_ref_type
241,frequent conversations among officers respecting offensive smell particular expressed surprise barracks built near nuisancer surprise officers shared believe already stated every regiment ever quartered unwholesome station wonder ought no attempt ever made government authorities remove evident only cause insalubrity — surrounding marsh,offensive smell,Olfactive,Quality
384,oil dill,oil dill,Olfactive,Quality
219,elderleaves fetid yet flowers fragrant flowers saponaria though leaves resemble elder,elderleaves flowers flowers saponaria fetid fragrant,Olfactive,Quality
185,milky resinous exulcerators oyl fixt joyned acidacrid salt tithymalus esula smell acid rather hot scent,acid hot milky resinous exulcerators tithymalus esula smell scent,Olfactive,Quality
56,linked memory evening ’ glory comes like gentle strain longforgotten song rich pungent smell turfsmoke eddying blue low chimneys soft air twilight,soft air twilight rich pungent turfsmoke smell,Olfactive,Quality
270,sphinx moth musky odor confined male doubtless sexual,musky sexual sphinx moth odor,Olfactive,Quality
540,opening body smell acid perceptible,perceptible acid smell,Olfactive,Quality
343,however caused excess fibrin probably predisposing exciting cause fetor,fetor,Olfactive,Quality
323,writers speak dreadful smeii true pulmonary gangrene none ever describe faecal except louis,dreadful faecal smeii,Olfactive,Quality
149,putrefaction ayre hot moist apt destroy taken nostrills first because heat subtile passeth vp speedily pellicle mooueth fume moisture,ayre putrefaction,Olfactive,Quality
17,rape linseed fall bags ground unpaved lie rot shower rain stench offensive,offensive stench,Olfactive,Quality
147,secondly instrument smelling placed deeper head creatures,smelling,Olfactive,Quality
376,colourless pale yellow recent gradually becoming darker odour fruit spicy somewhat acrid taste,odour,Olfactive,Quality
65,recent investigators shown us loathsome deadly typhus fever known years “ filthdisease ” carried lice pests breed flourish bodily cleanliness neglected personal odours strong,personal strong odours,Olfactive,Quality
265,galopin stated knew women whose natural odor musk less frequently ambergris sufficiently strong impart bath less hour perfume due entirely exhalations musky body must added galopin enthusiast matter,natural sufficiently strong musk ambergris odor,Olfactive,Quality
231,panax coloni sideritis deadnettle smell galeopsis smells perceivable,deadnettle perceivable panax coloni sideritis galeopsis smell smells,Olfactive,Quality
354,speculations naturally arisen immediate origin composition volatile matter causes stench blood easily impregnated volatile stuff readily concluded comes blood,volatile matter blood stench impregnated,Olfactive,Quality
127,olibanum,olibanum,Olfactive,Quality
124,concrete gummy rosinous juice various colours sizes produce persia fine aromatic smell bitter aromatic taste best brought home ten years past solid lumps size nutmeg pigeon egg palish yellow colour broke appeared inside whitish mealy substance though breaks deep orangecolour firmer texture shining much preferable,fine aromatic smell,Olfactive,Quality
8,sweet root alwayes carry us root flower jesse savoury wood smell unto wood crosse tree life midst paradise,wood crosse smell,Olfactive,Quality
331,bacterides may however cause kinds wliich gangrenous cavity no contact external air no fetor inasmuch abundantly present blood carbuncular gangrene sometimes affects lungs,gangrenous cavity fetor,Olfactive,Quality
577,prawns shrimps hard stiff pleasant scent tails turned strongly inward new limber colour faded faint smell feel slimy stale,pleasant faint prawns shrimps scent smell,Olfactive,Quality
575,majority perhaps not best judges indeed seen men devoid taste smell made little difference whether putrid fresh food presented,putrid fresh food smell,Olfactive,Quality
477,stampe hearb put large glasse leauing two parts emptie commend iuice hearbe onely nip else lute glasse wel digest balneo daies shall finde red diuide watrish part remaineth bloud essence hearb,hearb essence,Olfactive,Quality
71,sticks horrible memory fumous steamy stench parboiled cabbage filled restaurantcar train belfast—yes,fumous steamy parboiled cabbage stench,Olfactive,Quality
236,many turpentine balsams aromatick smell balsam de tolu balsam mechae balsam peruvian benjamin storax many herbs ladanum segetum botrys fragrant terebinthinate smell juniper cedar sassafras besides oyl turpentine easily extract fragrant oyls vegetables frequently mixt sophistications whence may argue differ only turpentine mixt latent acid pure acid therefore aethereal odoriferous roots valerian smell like turpentine flowers like jessamy little dryed,like turpentine like jessamy oyl turpentine aromatick fragrant terebinthinate many turpentine balsams balsam de tolu balsam mechae balsam peruvian benjamin storax many herbs ladanum segetum botrys juniper cedar sassafras oyls turpentine roots valerian flowers smell smell fragrant odoriferous smell,Olfactive,Quality
472,perfumers valuable assistant possessing highest degree fresh floral fragrance renders highly useful compounds,fresh floral fragrance,Olfactive,Quality
389,oil distilled britain fullgrown unripe green fruit juniperus communis,fullgrown unripe green fruit juniperus communis,Olfactive,Quality
75,even france france enlightened sensitive refined primitive odours pervade country army knows well,primitive odours,Olfactive,Quality
398,nymphalidae great group butterflies rudimentary forelegs find common cosmopolitan dana inse dactylate hollow processes abdominal extremity furnished hairs protrusion emit disagreeable odour sexual pouches possibly connection exist first median nervure hind wing species seen tawny danais extends range southern europe,disagreeable hairs protrusion odour,Olfactive,Quality
308,fact no ground however conclusions nothing special odour fetid bronchitis causes must abandon term perplexing unscientific unphilosophical correct phrase bronchitis fetid smellwordquality expectoration smellsource,fetid bronchitis odour,Olfactive,Quality
15,drainage two dwellings runs back front open wooden trough floor lower rooms discharges sort pigeonhole wall street neighbours passengers complain stench generated drainage stagnating pavement gutter,drainage stagnating pavement gutter stench,Olfactive,Quality
591,organisms likewise may interfere preservation food changing consistency flavor odor even producing definite poisonous decomposition products termed ptomaines,odor,Olfactive,Quality
44,slight effluvium sulphurous gases given not last long nor extend beyond building,slight sulphurous gases effluvium,Olfactive,Quality
46,hot weather heap exhaled smell offensive inmates neighbouring houses,offensive heap smell,Olfactive,Quality
554,persumes arabia hide choak stink,persumes stink,Olfactive,Quality
139,one may observe young infants suck early periods life sensation affects organ smell much powerfully repeated habits smelling inured odours common strength adult years stronger smells though time agreeable us volatile spirits continue produce increased secretion tears,common strength stronger time agreeable sensation smell smelling odours smells,Olfactive,Quality
339,since structural disease constitutional fair conclude predisposing causes peculiar fetid excretion constitutional linked etiologically fibroid change tissue,peculiar excretion fetid,Olfactive,Quality
150,secondly heat doth resist coldnes moisture braine hinderers smelling,smelling,Olfactive,Quality
325,suspect however cases examples pyogenic cavities dilated bronchi not gangrene probable pyogenic membranes give forth purulent stuff bronchial mucous membrane cases fetid bronchitis,bronchitis fetid,Olfactive,Quality
52,only stench perceived july strong odour sugar scum issuing arches,strong sugar scum stench odour,Olfactive,Quality
382,croton oil,croton oil,Olfactive,Quality
476,vpon top glasse bodie straine haire cloth vpon lay good store roseleaues either drie halfe drie water ascend verie good smell colour,water verie good roseleaues smell,Olfactive,Quality
557,proceeds not bag bat heart produaf not offinking cattle perfumed manners ihich not offered bloody hands ptre understanding not killed may deflroyed isaac sacrificed may live,manners perfumed,Olfactive,Quality
307,dr gamgee however demonstrated already plain enough acquainted facts get stinks pulmonary excretion whatever subject chemical torments distillation acidification neutralization redistillation like,pulmonary excretion stinks,Olfactive,Quality
121,chuse meet mixed dirt sticks bits cane rubbish reduce value aromatic smells better fine tears like east india gums,like east india gums smells,Olfactive,Quality
407,bristling scent pencils however characteristic moths usually distinguish males although commonly retained pouches presence little suspected pricked needlepoint twilight sphinges especially quick nerve sometimes found present sexes sharp fear touch grasp ilowerhoverer reposing diurnal lethargy cause momentary expansion,pencils scent,Olfactive,Quality
361,acrid stench cigarette smoke cling old curtain,,Olfactive,Quality
73,barn smell hay leather warm scent animal,,Olfactive,Quality
374,faint metallic tang fresh ink fill print press room,,Olfactive,Quality
155,bitter scent espresso fill bustling coffee shop,,Olfactive,Quality
104,warm bread roll carry comforting scent home cook meal,,Olfactive,Quality
394,warm sugary smell sugar coat donut perfectly,,Olfactive,Quality
377,sharp clean scent vinegar cut fishy air,,Olfactive,Quality
124,strong zesty citrus aroma rise cut grapefruit,,Olfactive,Quality
68,fresh paint sharp chemical tang closed room,,Olfactive,Quality
450,warm spicy aroma clove enhance mulled wine,,Olfactive,Quality
9,sea breeze carry salty briny note seaweed,,Olfactive,Quality
194,clean sharp scent eucalyptus fill steam room,,Olfactive,Quality
406,sweet tropical scent coconut milk enrich creamy soup,,Olfactive,Quality
84,overwhelming stench spoiled milk fill kitchen,,Olfactive,Quality
371,sweet tropical aroma pineapple perfume market stall,,Olfactive,Quality
388,rich roasted aroma peanut waft carnival stand,,Olfactive,Quality
495,sweet creamy smell whip cream top holiday hot chocolate,sweet creamy smell whipped cream hot chocolate,Olfactive,Quality
30,golden sweetness perfume jar lid open,,Olfactive,Quality
316,faintly sweet floral lavender scent linger laundry room,,Olfactive,Quality
408,sharp herbal aroma sage infuse roasting turkey,,Olfactive,Quality
490,fresh crisp aroma cucumber infuse spa water pitcher,fresh crisp aroma cucumbers spas water pitchers,Olfactive,Quality
491,smoky hearty smell beef stew rise slow cooker,smoky hearty smell beef stew cooker,Olfactive,Quality
280,faintly sweet smell honey linger glove,,Olfactive,Quality
356,faint metallic tang accompany scent cold steel tool,,Olfactive,Quality
76,air carry earthy decay vegetation scent,,Olfactive,Quality
461,sweet fruity aroma melon fill summer farmer market,,Olfactive,Quality
497,sharp zesty scent lemon rind perfume baking tray,sharp zesty scent lemon rinds perfumed baking tray,Olfactive,Quality
211,faint citrus smell rise freshly clean countertops,,Olfactive,Quality
101,faint sweet scent peach drift orchard,,Olfactive,Quality
334,faintly metallic smell rise newly sharpen kitchen knife,,Olfactive,Quality
475,smoky aromatic smell hickory wood rise barbecue pity,smoky aromatic smell hickory wood barbecue pit,Olfactive,Quality
336,sharp tart scent cranberry add brightness sauce,,Olfactive,Quality
440,spicy warm aroma nutmeg enhance holiday spiced cider,,Olfactive,Quality
173,sharp scent vinegar fill air pickling workshop,,Olfactive,Quality
2,sweet intoxicate fragrance drift moonlit garden,,Olfactive,Quality
333,spicy peppery scent crush black pepper season meal,,Olfactive,Quality
409,earthy damp scent moss cling forest boulder,,Olfactive,Quality
70,faint whiff gasoline come recently park care,,Olfactive,Quality
209,sweet powdery smell baby lotion remind childhood,,Olfactive,Quality
63,morning frost carry crisp clean smell impend winter,,Olfactive,Quality
384,earthy smoky aroma campfire smoke cling clothe,,Olfactive,Quality
93,forest floor smell damp rich alive rain,,Olfactive,Quality
485,sharp clean scent freshly sharpen pencil fill classroom,sharp clean scent freshly sharpened pencils classroom,Olfactive,Quality
185,faint vanilla bean aroma infuse custard sweetness,,Olfactive,Quality
33,cloying smell cheap cologne linger crowded elevator,,Olfactive,Quality
77,ripe tomato stand smell earthy fresh tangy,,Olfactive,Quality
0,aroma fresh baked bread linger warmly air,,Olfactive,Quality
11,acrid scent burn toast linger unpleasantly air,,Olfactive,Quality
415,spicy zesty aroma coriander add depth marinade,,Olfactive,Quality
22,scent freshly sharpen pencil fill quiet classroom,,Olfactive,Quality
72,sweet milky scent coconut oil linger skin,,Olfactive,Quality
182,rich buttery fragrance popcorn fill movie theater,,Olfactive,Quality
131,burn match leave fleeting acrid odor kitchen,,Olfactive,Quality
410,faintly floral chamomile fragrance calm nerve bedtime,,Olfactive,Quality
193,faint smoky aroma linger extinguish scented candle,,Olfactive,Quality
55,sharp bite ammonia sting nostril lab,,Olfactive,Quality
148,old bookshelf carry woody papery scent forget story,,Olfactive,Quality
18,morning dew carry faint scent bloom rose,,Olfactive,Quality
204,stale smell old newspaper linger dusty archive,,Olfactive,Quality
78,sharp peppery aroma arugula fill garden spring,,Olfactive,Quality
494,earthy nutty aroma roasted hazelnut brighten warm dessert,earthy nutty aroma roasted hazelnuts dessert,Olfactive,Quality
262,sharp herbal smell oregano waft pizza oven,,Olfactive,Quality
323,sharp pungent smell ammonia linger freshly mop hallway,,Olfactive,Quality
483,sweet nutty smell almond milk simmer stovetop pot,sweet nutty smell almond milk pot,Olfactive,Quality
79,melt chocolate give irresistible sweet creamy perfume,,Olfactive,Quality
39,autumn carry note fall acorn crisp leave,,Olfactive,Quality
451,earthy smoky scent charcoal linger extinguished fire,,Olfactive,Quality
46,sizzle bacon fill room savory irresistible aroma,,Olfactive,Quality
238,acrid smell burn wire fill small electronic workshop,,Olfactive,Quality
391,sharp pungent smell ginger fill bustling spice market,,Olfactive,Quality
352,sweet floral aroma lilacs brighten spring garden,,Olfactive,Quality
341,faintly herbal smell rise chamomile tea steep,,Olfactive,Quality
277,soft powdery fragrance lily fill funeral parlor,,Olfactive,Quality
290,crisp refreshing scent cucumber brighten summer salad,,Olfactive,Quality
317,earthy woody aroma mushroom fill kitchen,,Olfactive,Quality
304,sharp acrid smell burn paper rise fire,,Olfactive,Quality
268,acrid stench burn leave hang autumn breeze,,Olfactive,Quality
69,sweet strawberry peak ripeness release juicy sugary fragrance,,Olfactive,Quality
455,sweet creamy smell vanilla ice cream delight child,,Olfactive,Quality
465,sharp pungent smell mustard enhance tangy hot dog,,Olfactive,Quality
154,soft floral perfume cling silk scarf,,Olfactive,Quality
82,hot asphalt carry smell summer heat city life,,Olfactive,Quality
477,acrid smoky smell burn rubber linger racetrack,acrid smoky smell burnt rubber racetrack,Olfactive,Quality
172,warm smell beeswax candle fill dimly light chapel,,Olfactive,Quality
321,rich warm smell espresso fill early morning,,Olfactive,Quality
90,musty scent mix hay manure,,Olfactive,Quality
180,musty smell old attic fill abandon house,,Olfactive,Quality
414,faint salty sea breeze carry aroma wet sand,,Olfactive,Quality
312,faint floral fragrance violet waft spring meadow,,Olfactive,Quality
278,sharp spicy scent mustard seed pop hot oil,,Olfactive,Quality
381,pungent spicy smell horseradish clear sinus instantly,,Olfactive,Quality
472,earthy rich smell fresh compost enhance garden bed,earthy rich smell fresh compost garden beds,Olfactive,Quality
362,fresh green aroma parsley complement vibrant vegetable salad,,Olfactive,Quality
324,fruity sweet aroma mango perfume tropical orchard,,Olfactive,Quality
431,pungent ferment smell miso paste enrich hearty soup,,Olfactive,Quality
347,sharp medicinal smell rub alcohol sting nose clinic,,Olfactive,Quality
86,salty smell pretzel waft bustle street fair,,Olfactive,Quality
75,clean linen smell faintly lavender sunlight wash,,Olfactive,Quality
438,sweet fruity smell raspberry brighten summer tart,,Olfactive,Quality
15,damp wool carry musty odor rainy trek,,Olfactive,Quality
249,faint salty smell accompany crisp breeze lake,,Olfactive,Quality
433,sharp tangy smell balsamic vinegar enhance garden tomato,,Olfactive,Quality
19,spicy earthy aroma cinnamon fill cozy,,Olfactive,Quality
322,faint smoky scent incense drift meditation center,,Olfactive,Quality
332,smoky savory smell barbecued rib hang backyard air,,Olfactive,Quality
56,faint metallic odor cling rusty iron gate,,Olfactive,Quality
301,earthy resinous smell cedarwood chip perfume wooden chest,,Olfactive,Quality
229,faint metallic smell come old radiator corner,,Olfactive,Quality
331,faint salty tang sweat cling gym clothe,,Olfactive,Quality
132,floral powdery scent rise freshly iron linen,,Olfactive,Quality
137,smoky aroma grill meat fill outdoor patio,,Olfactive,Quality
423,crisp minty aroma spearmint refresh tired sense,,Olfactive,Quality
335,sweet fruity aroma ripe banana fill smoothie stand,,Olfactive,Quality
25,acrid scent sulfur follow striking match,,Olfactive,Quality
464,faintly floral lavender fragrance sweeten calming bath salt,,Olfactive,Quality
281,earthy nutty aroma roasted coffee bean fill air,,Olfactive,Quality
247,rich creamy scent melt chocolate rise fondue pot,,Olfactive,Quality
237,sweet floral aroma honeysuckle carry breeze,,Olfactive,Quality
117,faint hint sawdust linger workbench,,Olfactive,Quality
42,campfire smoke cling clothe nostalgic outdoor scent,,Olfactive,Quality
220,strong odor asphalt tar fill hot summer construction site,,Olfactive,Quality
176,tangy smell barbecue sauce linger cookout,,Olfactive,Quality
320,sugary caramelize scent toffee waft candy shop,,Olfactive,Quality
153,musty odor damp shoe linger entryway,,Olfactive,Quality
231,warm nutty aroma hazelnut toast oven linger,,Olfactive,Quality
227,strong spicy smell cinnamon stick fill festive kitchen,,Olfactive,Quality
417,faint acrid odor burn toast spread tiny apartment,,Olfactive,Quality
203,freshly cut lemon release tangy zesty fragrance air,,Olfactive,Quality
126,chop onion fill air sharp pungent scent,,Olfactive,Quality
329,sharp chemical smell bleach permeate sterile hospital corridor,,Olfactive,Quality
31,forest smell damp fall leave freedom,,Olfactive,Quality
113,crisp cucumber exude fresh watery aroma chop board,,Olfactive,Quality
470,faint metallic tang accompany salty smell sea air,faint metallic tang salty smell sea air,Olfactive,Quality
271,rich savory smell roasting garlic fill dinner table,,Olfactive,Quality
140,warm cinnamon roll carry sweet spiced aroma hallway,,Olfactive,Quality
57,damp page ancient book exude musty earthy smell,,Olfactive,Quality
192,warm molasse cookie carry rich spicy aroma house,,Olfactive,Quality
24,bakery yeasty aroma tempt passersby comforting familiarity,,Olfactive,Quality
17,crush eucalyptus leave release sharp invigorate menthol aroma,,Olfactive,Quality
265,fresh herbal scent parsley brighten kitchen air,,Olfactive,Quality
66,sharp tang lemon zest brighten kitchen aroma,,Olfactive,Quality
208,briny salty ocean smell accompany sound crash wave,,Olfactive,Quality
479,warm buttery scent cornbread bake cast iron skillet,warm buttery scent cornbread baked castiron skillet,Olfactive,Quality
94,hint cinnamon clove linger holiday air,,Olfactive,Quality
253,freshly fall leave release crisp earthy scent air,,Olfactive,Quality
266,faint smoky smell cling coat bonfire,,Olfactive,Quality
23,heavily spiced incense cloud temple warm fragrance,,Olfactive,Quality
222,faintly fruity scent linger glass red wine,,Olfactive,Quality
261,faint chocolate aroma cling storefront window,,Olfactive,Quality
426,sweet honeyed aroma mead fill medieval festival tent,,Olfactive,Quality
5,faint metallic tang accompany dusty antique workshop smell,,Olfactive,Quality
116,steam broccoli carry sulfurous odor fill dining room,,Olfactive,Quality
45,faint whiff tar saltwater define atmosphere,,Olfactive,Quality
16,pungent tang garlic fill bustle kitchen,,Olfactive,Quality
462,acrid burn smell overrated coffee cling air,,Olfactive,Quality
357,warm nutty aroma toast sesame seed fill woke,,Olfactive,Quality
3,burn wood fill cabin smoky rustic scent,,Olfactive,Quality
218,herbal scent sage burn fill meditation room,,Olfactive,Quality
405,faintly musty smell parchment linger ancient archive,,Olfactive,Quality
60,tropical sweetness ripe mango perfume market stall,,Olfactive,Quality
110,metallic tang penny linger fingertip,,Olfactive,Quality
318,tangy sharp smell vinegar add zest dressing,,Olfactive,Quality
428,smoky leathery smell tobacco linger antique study,,Olfactive,Quality
29,burn sugar leave bitter smell small kitchen,,Olfactive,Quality
437,sharp herbal scent eucalyptus infuse steaming sauna air,,Olfactive,Quality
471,spicy fragrant aroma chair tea infuse cozy,spicy fragrant aroma chai tea caffe,Olfactive,Quality
26,old leather bind book release nostalgic woody smell history,,Olfactive,Quality
7,unheated lavender field exude calming floral aroma,,Olfactive,Quality
453,faintly floral jasmine fragrance fill evening garden elegance,,Olfactive,Quality
108,sun drench hay release sweet dry aroma field,,Olfactive,Quality
37,blossom citrus tree envelop orchard zesty perfume,,Olfactive,Quality
157,sharp smell freshly peel orange lift mood,,Olfactive,Quality
489,spicy zesty scent chili pepper heat crowded kitchen,spicy zesty scent chili peppers kitchen,Olfactive,Quality
118,toast sesame seed give warm nutty fragrance,,Olfactive,Quality
114,hint wet clay mingle pottery studio air,,Olfactive,Quality
175,sweet sugary aroma caramelize apple fill air,,Olfactive,Quality
373,crisp herbal scent rosemary season roasted potato,,Olfactive,Quality
181,crush coriander seed release citrus spicy aroma grinder,,Olfactive,Quality
144,steamed dumpling release savory umami rich aroma dining area,,Olfactive,Quality
369,smoky woody aroma oak barrel age fine whiskey,,Olfactive,Quality
390,smoky herbal scent thyme rise bubble soup pot,,Olfactive,Quality
195,salty briny odor clams rise simmer pot,,Olfactive,Quality
404,crisp clean scent morning dew cling grass,,Olfactive,Quality
275,faint citrus scent accompany lather soap bar,,Olfactive,Quality
454,pungent savory aroma garlic bread waft italian restaurant,,Olfactive,Quality
141,damp wool sock carry earthy musty smell hike,,Olfactive,Quality
365,pungent smell kimchi fill bustling korean restaurant,,Olfactive,Quality
67,earthy bitter smell coffee bean linger,,Olfactive,Quality
210,pungent odor garlic frying oil fill air,,Olfactive,Quality
168,sharp bitter tang grapefruit linger fingertip,,Olfactive,Quality
493,sharp acidic smell vinegar cut grease dish,sharp acidic smell vinegar grease dishes,Olfactive,Quality
375,sugary fruity smell bubble gum fill candy aisle,,Olfactive,Quality
400,earthy spicy aroma turmeric linger curry kitchen,,Olfactive,Quality
272,faint metallic odor come iron gate rain,,Olfactive,Quality
109,fresh scent tea lift spirit instantly,,Olfactive,Quality
248,earthy smell wet clay fill pottery studio,,Olfactive,Quality
145,rich oily scent fried fish fill tiny diner,,Olfactive,Quality
92,soft powdery smell baby lotion cling nursery,,Olfactive,Quality
152,air smell wet pavement afternoon rainstorm,,Olfactive,Quality
367,faintly floral orange blossom aroma enhance delicate perfume,,Olfactive,Quality
467,warm sugary aroma chocolate chip cookie bake oven,,Olfactive,Quality
83,laundry smelled detergent fresh air faint lavender,,Olfactive,Quality
245,warm nutty aroma toasted fill air,,Olfactive,Quality
165,warm yeasty smell fresh bagel fill bakery,,Olfactive,Quality
163,freshly pick lavender release calm herbal fragrance hand,,Olfactive,Quality
