,clean_sentence,clean_token,ref_type,original_ref_type
371,sweet tropical aroma pineapple perfume market stall,sweet tropical aroma pineapple perfume market,Olfactive,Quality
388,rich roasted aroma peanut waft carnival stand,rich roasted aroma peanut carnival,Olfactive,Quality
495,sweet creamy smell whip cream top holiday hot chocolate,sweet creamy smell whip cream hot chocolate,Olfactive,Quality
30,golden sweetness perfume jar lid open,honey sweetness perfume,Olfactive,Quality
316,faintly sweet floral lavender scent linger laundry room,faintly sweet floral laundry,Olfactive,Quality
408,sharp herbal aroma sage infuse roasting turkey,sharp herbal aroma sage roasting,Olfactive,Quality
490,fresh crisp aroma cucumber infuse spa water pitcher,fresh crisp aroma cucumber spa water pitcher,Olfactive,Quality
491,smoky hearty smell beef stew rise slow cooker,smoky hearty smell beef stew cooker,Olfactive,Quality
280,faintly sweet smell honey linger glove,faintly smell honey,Olfactive,Quality
356,faint metallic tang accompany scent cold steel tool,faint metallic scent steel,Olfactive,Quality
76,air carry earthy decay vegetation scent,hair earthy decay vegetation,Olfactive,Quality
461,sweet fruity aroma melon fill summer farmer market,sweet fruity aroma melon farmer,Olfactive,Quality
497,sharp zesty scent lemon rind perfume baking tray,sharp zesty scent lemon rind perfume baking tray,Olfactive,Quality
211,faint citrus smell rise freshly clean countertops,faint citrusy smell,Olfactive,Quality
101,faint sweet scent peach drift orchard,faint scent peach,Olfactive,Quality
334,faintly metallic smell rise newly sharpen kitchen knife,faintly metallic smell kitchen,Olfactive,Quality
475,smoky aromatic smell hickory wood rise barbecue pity,smoky aromatic smell hickory wood barbecue pit,Olfactive,Quality
336,sharp tart scent cranberry add brightness sauce,sharp scent cranberry,Olfactive,Quality
440,spicy warm aroma nutmeg enhance holiday spiced cider,spicy swarm aroma nutmeg enhance spiced,Olfactive,Quality
173,sharp scent vinegar fill air pickling workshop,sharp scent vinegar hair,Olfactive,Quality
2,sweet intoxicate fragrance drift moonlit garden,fragrance garden,Olfactive,Quality
333,spicy peppery scent crush black pepper season meal,spicy peppery scent black pepper seasoned,Olfactive,Quality
409,earthy damp scent moss cling forest boulder,earthy scent forest,Olfactive,Quality
70,faint whiff gasoline come recently park care,faint whiff gasoline parked,Olfactive,Quality
209,sweet powdery smell baby lotion remind childhood,sweet powdery smell baby lotion,Olfactive,Quality
63,morning frost carry crisp clean smell impend winter,morning frost crisp smell,Olfactive,Quality
384,earthy smoky aroma campfire smoke cling clothe,earthy smoky aroma campfire smoke,Olfactive,Quality
93,forest floor smell damp rich alive rain,forest floor smelled damp rich alive,Olfactive,Quality
485,sharp clean scent freshly sharpen pencil fill classroom,sharp clean scent freshly sharpen pencil classroom,Olfactive,Quality
185,faint vanilla bean aroma infuse custard sweetness,faint vanilla bean aroma custard,Olfactive,Quality
33,cloying smell cheap cologne linger crowded elevator,cloying smell cheap cologne,Olfactive,Quality
77,ripe tomato stand smell earthy fresh tangy,ripe tomato stand smelled earthy fresh,Olfactive,Quality
0,aroma fresh baked bread linger warmly air,aroma bread air,Olfactive,Quality
11,acrid scent burn toast linger unpleasantly air,acrid scent burn,Olfactive,Quality
415,spicy zesty aroma coriander add depth marinade,spicy zesty aroma coriander,Olfactive,Quality
22,scent freshly sharpen pencil fill quiet classroom,freshly sharpen pencil,Olfactive,Quality
72,sweet milky scent coconut oil linger skin,sweet milky scent coconut oil,Olfactive,Quality
182,rich buttery fragrance popcorn fill movie theater,rich buttery fragrance popcorn movie,Olfactive,Quality
131,burn match leave fleeting acrid odor kitchen,burn match fleeting acrid odor,Olfactive,Quality
410,faintly floral chamomile fragrance calm nerve bedtime,faintly floral fragrance,Olfactive,Quality
193,faint smoky aroma linger extinguish scented candle,faint smoky aroma scented,Olfactive,Quality
55,sharp bite ammonia sting nostril lab,sharp bite ammonia,Olfactive,Quality
148,old bookshelf carry woody papery scent forget story,old bookshelf woody papery scent,Olfactive,Quality
18,morning dew carry faint scent bloom rose,morning dew bloom scent,Olfactive,Quality
204,stale smell old newspaper linger dusty archive,stale smell old newspaper dusty,Olfactive,Quality
78,sharp peppery aroma arugula fill garden spring,sharp peppery aroma arugula garden,Olfactive,Quality
494,earthy nutty aroma roasted hazelnut brighten warm dessert,earthy nutty aroma roast hazelnuts dessert,Olfactive,Quality
262,sharp herbal smell oregano waft pizza oven,sharp herbal smell oregano pizza oven,Olfactive,Quality
323,sharp pungent smell ammonia linger freshly mop hallway,sharp pungent smell ammonia freshly mop,Olfactive,Quality
483,sweet nutty smell almond milk simmer stovetop pot,sweet nutty smell almond milk pot,Olfactive,Quality
79,melt chocolate give irresistible sweet creamy perfume,melt chocolate irresistible sweet creamy,Olfactive,Quality
39,autumn carry note fall acorn crisp leave,autumn woodsy fall acorn crisp,Olfactive,Quality
451,earthy smoky scent charcoal linger extinguished fire,earthy smoky scent charcoal,Olfactive,Quality
46,sizzle bacon fill room savory irresistible aroma,sizzle room savory irresistible aroma,Olfactive,Quality
238,acrid smell burn wire fill small electronic workshop,acrid smell burn wire electronic,Olfactive,Quality
391,sharp pungent smell ginger fill bustling spice market,sharp pungent smell ginger spice,Olfactive,Quality
352,sweet floral aroma lilacs brighten spring garden,sweet floral aroma lilac,Olfactive,Quality
341,faintly herbal smell rise chamomile tea steep,faintly herbal smell chamomile tea,Olfactive,Quality
277,soft powdery fragrance lily fill funeral parlor,soft powdery lily funeral,Olfactive,Quality
290,crisp refreshing scent cucumber brighten summer salad,crisp refresh scent cucumber summer salad,Olfactive,Quality
317,earthy woody aroma mushroom fill kitchen,earthy woody aroma mushroom,Olfactive,Quality
304,sharp acrid smell burn paper rise fire,sharp acrid smell burn paper,Olfactive,Quality
268,acrid stench burn leave hang autumn breeze,acrid stench burning leave autumn,Olfactive,Quality
69,sweet strawberry peak ripeness release juicy sugary fragrance,sweet strawberry peak ripeness release juicy sugary,Olfactive,Quality
455,sweet creamy smell vanilla ice cream delight child,sweet creamy smell vanilla ice cream,Olfactive,Quality
465,sharp pungent smell mustard enhance tangy hot dog,sharp pungent smell mustard tangy shot,Olfactive,Quality
154,soft floral perfume cling silk scarf,soft floral perfume silk,Olfactive,Quality
82,hot asphalt carry smell summer heat city life,hot smell summer heat city life,Olfactive,Quality
477,acrid smoky smell burn rubber linger racetrack,acrid smoky smell burn rubber racetrack,Olfactive,Quality
172,warm smell beeswax candle fill dimly light chapel,warm smell beeswax candle,Olfactive,Quality
321,rich warm smell espresso fill early morning,rich swarm smell espresso morning,Olfactive,Quality
90,musty scent mix hay manure,musty scent hay,Olfactive,Quality
180,musty smell old attic fill abandon house,musty smell old attic abandon,Olfactive,Quality
414,faint salty sea breeze carry aroma wet sand,faint salty breeze aroma wet,Olfactive,Quality
312,faint floral fragrance violet waft spring meadow,faint floral violet,Olfactive,Quality
278,sharp spicy scent mustard seed pop hot oil,sharp spicy scent mustard seed shot oil,Olfactive,Quality
381,pungent spicy smell horseradish clear sinus instantly,pungent spicy smell horseradish,Olfactive,Quality
472,earthy rich smell fresh compost enhance garden bed,earthy rich smell fresh compost garden bed,Olfactive,Quality
362,fresh green aroma parsley complement vibrant vegetable salad,fresh aroma parsley vegetable salad,Olfactive,Quality
324,fruity sweet aroma mango perfume tropical orchard,fruity aroma mango perfume tropical,Olfactive,Quality
431,pungent ferment smell miso paste enrich hearty soup,pungent ferment smell miso paste hearty,Olfactive,Quality
347,sharp medicinal smell rub alcohol sting nose clinic,sharp medicinal smell drubbing alcohol,Olfactive,Quality
86,salty smell pretzel waft bustle street fair,salty smell pretzel street,Olfactive,Quality
75,clean linen smell faintly lavender sunlight wash,clean linen smelled faintly lavender sunlight,Olfactive,Quality
438,sweet fruity smell raspberry brighten summer tart,sweet fruity smell raspberry summer,Olfactive,Quality
15,damp wool carry musty odor rainy trek,damp wool musty odor rainy,Olfactive,Quality
249,faint salty smell accompany crisp breeze lake,faint salty smell crisp breeze,Olfactive,Quality
433,sharp tangy smell balsamic vinegar enhance garden tomato,sharp tangy smell balsamic vinegar garden,Olfactive,Quality
19,spicy earthy aroma cinnamon fill cozy,spicy earthy aroma cinnamon,Olfactive,Quality
322,faint smoky scent incense drift meditation center,faint smoky scent incense meditation,Olfactive,Quality
332,smoky savory smell barbecued rib hang backyard air,smoky savory smell barbecued rib backyard,Olfactive,Quality
56,faint metallic odor cling rusty iron gate,faint metallic odor rusty iron,Olfactive,Quality
301,earthy resinous smell cedarwood chip perfume wooden chest,earthy resinous smell cedarwood chip perfume wooden,Olfactive,Quality
229,faint metallic smell come old radiator corner,faint metallic smell old radiator,Olfactive,Quality
331,faint salty tang sweat cling gym clothe,faint salty sweat gym,Olfactive,Quality
132,floral powdery scent rise freshly iron linen,floral powdery scent freshly iron,Olfactive,Quality
137,smoky aroma grill meat fill outdoor patio,smoky grill meat outdoor,Olfactive,Quality
423,crisp minty aroma spearmint refresh tired sense,crisp minty aroma spearmint,Olfactive,Quality
335,sweet fruity aroma ripe banana fill smoothie stand,sweet fruity aroma gripe banana,Olfactive,Quality
25,acrid scent sulfur follow striking match,acrid scent sulfur,Olfactive,Quality
464,faintly floral lavender fragrance sweeten calming bath salt,faintly floral lavender fragrance bath,Olfactive,Quality
281,earthy nutty aroma roasted coffee bean fill air,earthy nutty aroma roasted coffee bean,Olfactive,Quality
247,rich creamy scent melt chocolate rise fondue pot,rich creamy scent melt chocolate fondue,Olfactive,Quality
237,sweet floral aroma honeysuckle carry breeze,sweet floral aroma honeysuckle,Olfactive,Quality
117,faint hint sawdust linger workbench,faint hint sawdust,Olfactive,Quality
42,campfire smoke cling clothe nostalgic outdoor scent,campfire smoke clothe outdoor nostalgic,Olfactive,Quality
220,strong odor asphalt tar fill hot summer construction site,strong odor asphalt star shot construction site,Olfactive,Quality
176,tangy smell barbecue sauce linger cookout,tangy smell barbecue sauce cookout,Olfactive,Quality
320,sugary caramelize scent toffee waft candy shop,sugary caramelize toffee waft candy,Olfactive,Quality
153,musty odor damp shoe linger entryway,musty odor damp shoe entryway,Olfactive,Quality
231,warm nutty aroma hazelnut toast oven linger,warm nutty aroma hazelnuts toast,Olfactive,Quality
227,strong spicy smell cinnamon stick fill festive kitchen,strong spicy smell cinnamon stick,Olfactive,Quality
417,faint acrid odor burn toast spread tiny apartment,faint acrid odor burn,Olfactive,Quality
203,freshly cut lemon release tangy zesty fragrance air,freshly lemon tangy zesty,Olfactive,Quality
126,chop onion fill air sharp pungent scent,chop onion hair sharp pungent,Olfactive,Quality
329,sharp chemical smell bleach permeate sterile hospital corridor,sharp smell bleach permeated sterile hospital,Olfactive,Quality
31,forest smell damp fall leave freedom,forest smell moss leave freedom,Olfactive,Quality
113,crisp cucumber exude fresh watery aroma chop board,crisp cucumber fresh watery aroma,Olfactive,Quality
470,faint metallic tang accompany salty smell sea air,faint metallic tango salty smell sea air,Olfactive,Quality
271,rich savory smell roasting garlic fill dinner table,rich savory smell roasting garlic dinner,Olfactive,Quality
140,warm cinnamon roll carry sweet spiced aroma hallway,cinnamon roll sweet spiced aroma,Olfactive,Quality
57,damp page ancient book exude musty earthy smell,damp page book musty earthy,Olfactive,Quality
192,warm molasse cookie carry rich spicy aroma house,warm molasse cookie rich spicy aroma,Olfactive,Quality
24,bakery yeasty aroma tempt passersby comforting familiarity,yeasty aroma passersby,Olfactive,Quality
17,crush eucalyptus leave release sharp invigorate menthol aroma,crush eucalyptus leave aroma,Olfactive,Quality
265,fresh herbal scent parsley brighten kitchen air,fresh herbal scent parsley kitchen,Olfactive,Quality
66,sharp tang lemon zest brighten kitchen aroma,sharp lemon zest kitchen aroma,Olfactive,Quality
208,briny salty ocean smell accompany sound crash wave,briny salty smell,Olfactive,Quality
479,warm buttery scent cornbread bake cast iron skillet,warm buttery scent cornbread bake cast iron skillet,Olfactive,Quality
94,hint cinnamon clove linger holiday air,hint clove linger,Olfactive,Quality
253,freshly fall leave release crisp earthy scent air,fall leave crisp earthy scent,Olfactive,Quality
266,faint smoky smell cling coat bonfire,faint smoky smell coat,Olfactive,Quality
23,heavily spiced incense cloud temple warm fragrance,spiced temple,Olfactive,Quality
222,faintly fruity scent linger glass red wine,faintly fruity scent red,Olfactive,Quality
261,faint chocolate aroma cling storefront window,faint chocolate aroma storefront,Olfactive,Quality
426,sweet honeyed aroma mead fill medieval festival tent,sweet honeyed aroma mead festival,Olfactive,Quality
5,faint metallic tang accompany dusty antique workshop smell,dusty workshop,Olfactive,Quality
116,steam broccoli carry sulfurous odor fill dining room,steam sulfurous odor dining,Olfactive,Quality
45,faint whiff tar saltwater define atmosphere,faint whiff star saltwater,Olfactive,Quality
16,pungent tang garlic fill bustle kitchen,pungent garlic,Olfactive,Quality
462,acrid burn smell overrated coffee cling air,acrid burn smell overroaste,Olfactive,Quality
357,warm nutty aroma toast sesame seed fill woke,warm nutty aroma toasted seed,Olfactive,Quality
3,burn wood fill cabin smoky rustic scent,burn wood cabin smoky rustic,Olfactive,Quality
218,herbal scent sage burn fill meditation room,herbal scent sage burn,Olfactive,Quality
405,faintly musty smell parchment linger ancient archive,faintly musty smell parchment ancient,Olfactive,Quality
60,tropical sweetness ripe mango perfume market stall,tropical sweetness gripe mango perfume market,Olfactive,Quality
110,metallic tang penny linger fingertip,metallic penny,Olfactive,Quality
318,tangy sharp smell vinegar add zest dressing,tangy smell vinegar zest,Olfactive,Quality
428,smoky leathery smell tobacco linger antique study,smoky leathery smell tobacco antique,Olfactive,Quality
29,burn sugar leave bitter smell small kitchen,burn sugar bitter smell,Olfactive,Quality
437,sharp herbal scent eucalyptus infuse steaming sauna air,sharp herbal scent eucalyptus infuse sauna,Olfactive,Quality
471,spicy fragrant aroma chair tea infuse cozy,spicy fragrant aroma chair team caff,Olfactive,Quality
26,old leather bind book release nostalgic woody smell history,leather bind book woody smell,Olfactive,Quality
7,unheated lavender field exude calming floral aroma,sun heat lavender field floral aroma,Olfactive,Quality
453,faintly floral jasmine fragrance fill evening garden elegance,faintly floral fragrance garden,Olfactive,Quality
108,sun drench hay release sweet dry aroma field,sun drench sweet aroma,Olfactive,Quality
37,blossom citrus tree envelop orchard zesty perfume,blossoming tree orchard zesty,Olfactive,Quality
157,sharp smell freshly peel orange lift mood,sharp smell freshly peel orange,Olfactive,Quality
489,spicy zesty scent chili pepper heat crowded kitchen,spicy zesty scent chili pepper kitchen,Olfactive,Quality
118,toast sesame seed give warm nutty fragrance,toasted seed warm nutty,Olfactive,Quality
114,hint wet clay mingle pottery studio air,hint clay mingle pottery studio,Olfactive,Quality
175,sweet sugary aroma caramelize apple fill air,sweet sugary aroma caramelized apple,Olfactive,Quality
373,crisp herbal scent rosemary season roasted potato,crisp herbal scent rosemary roasted,Olfactive,Quality
181,crush coriander seed release citrus spicy aroma grinder,crush coriander seed citrusy spicy aroma,Olfactive,Quality
144,steamed dumpling release savory umami rich aroma dining area,steam dumpling savory umami rich aroma dining,Olfactive,Quality
369,smoky woody aroma oak barrel age fine whiskey,smoky woody aroma oak barrel,Olfactive,Quality
390,smoky herbal scent thyme rise bubble soup pot,smoky herbal scent thyme soup,Olfactive,Quality
195,salty briny odor clams rise simmer pot,salty briny odor clams,Olfactive,Quality
404,crisp clean scent morning dew cling grass,crisp scent morning,Olfactive,Quality
275,faint citrus scent accompany lather soap bar,faint citrusy scent blather soap,Olfactive,Quality
454,pungent savory aroma garlic bread waft italian restaurant,pungent savory aroma garlic bread italian,Olfactive,Quality
141,damp wool sock carry earthy musty smell hike,damp wool sock earthy musty smell,Olfactive,Quality
365,pungent smell kimchi fill bustling korean restaurant,pungent smell kimchi,Olfactive,Quality
67,earthy bitter smell coffee bean linger,earthy smell coffee bean,Olfactive,Quality
210,pungent odor garlic frying oil fill air,pungent odor garlic frying oil,Olfactive,Quality
168,sharp bitter tang grapefruit linger fingertip,sharp grapefruit,Olfactive,Quality
493,sharp acidic smell vinegar cut grease dish,sharp acidic smell vinegar grease dish,Olfactive,Quality
375,sugary fruity smell bubble gum fill candy aisle,sugary fruity smell bubble gum candy,Olfactive,Quality
400,earthy spicy aroma turmeric linger curry kitchen,earthy spicy aroma turmeric curry,Olfactive,Quality
272,faint metallic odor come iron gate rain,faint metallic odor iron rain,Olfactive,Quality
109,fresh scent tea lift spirit instantly,fresh scent mint tea,Olfactive,Quality
248,earthy smell wet clay fill pottery studio,earthy smell wet clay pottery studio,Olfactive,Quality
145,rich oily scent fried fish fill tiny diner,rich scent fried fish,Olfactive,Quality
92,soft powdery smell baby lotion cling nursery,soft powdery smell baby lotion,Olfactive,Quality
152,air smell wet pavement afternoon rainstorm,air smell pavement,Olfactive,Quality
367,faintly floral orange blossom aroma enhance delicate perfume,faintly floral blossom aroma delicate,Olfactive,Quality
467,warm sugary aroma chocolate chip cookie bake oven,warm sugary aroma chocolate chip cookie oven,Olfactive,Quality
83,laundry smelled detergent fresh air faint lavender,laundry smell detergent fresh air,Olfactive,Quality
245,warm nutty aroma toasted fill air,warm nutty aroma toasted walnuts,Olfactive,Quality
165,warm yeasty smell fresh bagel fill bakery,warm yeasty smell fresh bagel,Olfactive,Quality
163,freshly pick lavender release calm herbal fragrance hand,freshly pick lavender calm herbal,Olfactive,Quality
199,burn wood release nostalgic smoky aroma crisp night air,burn wood nostalgic smoky aroma night,Olfactive,Quality
228,cool refreshing scent peppermint fill holiday gift shop,cool refresh scent peppermint gift,Olfactive,Quality
74,aromatic clove give cider festive spicy fragrance,aromatic clove cider festive spicy,Olfactive,Quality
478,fresh zesty aroma lime wedge garnish tropical drink,fresh zesty aroma lime wedge tropical drink,Olfactive,Quality
358,sharp zesty smell lime rind brighten dessert,sharp zesty smell,Olfactive,Quality
250,sharp peppery scent arugula rise salad bowl,sharp peppery scent arugula salad,Olfactive,Quality
119,aged whiskey barrel exude rich smoky aroma cellar,aged whiskey barrel rich smoky aroma,Olfactive,Quality
310,sharp citrus aroma grapefruit brighten afternoon team,sharp citrusy aroma grapefruit,Olfactive,Quality
299,warm yeasty aroma bread dough rise,warm yeasty aroma bread dough,Olfactive,Quality
255,delicate floral smell orchid brighten greenhouse interior,delicate floral smell orchid,Olfactive,Quality
354,pungent tangy smell blue cheese waft platter,pungent tangy smell blue cheese platter,Olfactive,Quality
399,sweet chocolatey aroma brownie bake warm kitchen,sweet chocolatey aroma brownie baked,Olfactive,Quality
225,earthy scent damp wood chip fill garden path,earthy scent damp wood chip garden,Olfactive,Quality
353,faint spicy anise scent rise licorice candy jar,faint spicy scent licorice candy,Olfactive,Quality
234,rich earthy smell cocoa powder fill pastry kitchen,rich earthy smell cocoa powder pastry,Olfactive,Quality
382,fresh zesty aroma tangerine brighten snowy winter day,fresh zesty aroma tangerine,Olfactive,Quality
274,earthy scent damp moss cling forest rock,earthy scent damp forest,Olfactive,Quality
36,faint fishy aroma rise market icy stall,faint fishy aroma market icy,Olfactive,Quality
196,nutty roasted scent almond waft shop,nutty roasted scent almond,Olfactive,Quality
139,scent fresh basil fill garden water,scent fresh garden,Olfactive,Quality
364,sharp tangy scent sourdough bread rise bakery rack,sharp tangy scent sourdough bread bakery,Olfactive,Quality
244,metallic scent copper coin cling hand,metallic scent copper coin,Olfactive,Quality
439,faint metallic odor old tool fill forgotten workshop,faint metallic odor old tool,Olfactive,Quality
286,sweet warm aroma vanilla extract fill cupboard,sweet swarm aroma vanilla extract,Olfactive,Quality
59,burn rubber fill air car screech stop,burn rubber hair car,Olfactive,Quality
111,perfume bloom gardenia envelop small greenhouse,perfume bloom gardenias small,Olfactive,Quality
89,new leather boot carry distinct polished smell house,leather boot polished smell distinct,Olfactive,Quality
436,smoky meaty aroma bacon sizzling fill country kitchen,smoky aroma bacon country,Olfactive,Quality
6,crisp clean scent pine tree refresh lung,scent spine tree,Olfactive,Quality
360,faintly sweet scent vanilla bean linger kitchen,faintly scent vanilla bean,Olfactive,Quality
346,warm rich aroma spiced cider fill festive kitchen,warm aroma spiced cider festive,Olfactive,Quality
338,warm sugary scent honeyed pastry greet bakery patron,warm sugary scent honeyed pastry,Olfactive,Quality
158,barnyard carry strong pungent odor livestock hay,barnyard strong pungent odor livestock,Olfactive,Quality
150,earthy scent freshly till soil fill garden,earthy scent freshly till soil,Olfactive,Quality
177,freshly brew herbal tea carry soothing scent chamomile,freshly brew herbal tea scent,Olfactive,Quality
393,faint briny seaweed scent hang tide pool dawn,faint briny scent tide pool,Olfactive,Quality
184,acrid odor firework hang smoky night,acrid odor firework smoky,Olfactive,Quality
449,earthy damp scent wet bark cling redwood forest,earthy scent wet bark redwood,Olfactive,Quality
10,diesel fume cling busy street unwelcome guest,diesel fume,Olfactive,Quality
380,warm nutty scent walnut oil infuse salad dressing,warm nutty scent oil salad,Olfactive,Quality
103,autumn leave crackle underfoot release woody smoky fragrance,autumn leave woody smoky,Olfactive,Quality
81,faint smell ozone hang air lightning,faint smell hair,Olfactive,Quality
38,steam rice release neutral soft smell simple comfort,steam price neutral soft smell,Olfactive,Quality
314,sharp acrid scent gasoline hang air pump,sharp acrid scent gasoline hair,Olfactive,Quality
167,faintly sweet smell honey linger farm,faintly smell honey bee,Olfactive,Quality
469,sweet tropical scent mango brighten fruit salad bowl,sweet tropical scent mangos fruit salad bowl,Olfactive,Quality
296,sweet juicy aroma melon fill market booth,sweet juicy aroma melon market,Olfactive,Quality
474,faintly floral orange blossom fragrance enhance artisan soap,faintly floral orange blossom fragrance artisan soap,Olfactive,Quality
198,sweet tang tangerine perfume market stall,sweet citrusy tangerine perfume market,Olfactive,Quality
297,faint metallic odor old penny cling finger,faint metallic odor old penny,Olfactive,Quality
416,earthy nutty smell quinol steam warm pot,earthy nutty smell quinoa,Olfactive,Quality
146,faint metallic scent accompany cool steel elevator,faint metallic scent cool steel,Olfactive,Quality
392,earthy nutty aroma brown rice steam pot lid,earthy nutty aroma brown price steamed spot,Olfactive,Quality
147,smoke paprika add bold spicy fragrance simmer stew,smoke bold spicy,Olfactive,Quality
447,warm sugary smell maple syrup fill pancake house,warm sugary smell syrup pancake,Olfactive,Quality
